1 66	0.0006800408024481469 0.015625
20 85 67 4	0.001129177958446251 0.0078125
20 85 69 2	0.0022479681826041847 0.01953125
20 85 73	0.0007809449433814916 0.0078125
20 85 88	0.0033821871476888386 0.0234375
20 85 109	0.0005514199062586159 0.00390625
20 85 109 44	0.0020065520065520068 0.015625
20 85 109 50	0.022058823529411766 0.0078125
20 85 115	0.07048748353096179 0.3046875
20 85 115 50	0.05727318803852002 0.14453125
20 85 123	0.0036458333333333334 0.015625
20 85 123 23	0.007407407407407408 0.00390625
20 85 123 50	0.024193548387096774 0.0234375
20 86 2	0.00179266422927232 0.08203125
20 86 2 23	0.0033475349969567863 0.01171875
20 86 2 50	0.031070195627157654 0.078125
20 86 2 115	0.029042904290429043 0.0703125
20 86 21 85	0.00028773209713921216 0.1640625
20 86 21 104	0.00012527216869985384 0.00390625
20 86 21 108	0.009900990099009901 0.00390625
20 86 30 85	0.0002853744872396836 0.11328125
20 86 38 100	0.0003214228317351476 0.0234375
20 86 53 85	0.0007086454747924681 0.02734375
20 86 61 85	0.00028251331363573226 0.14453125
20 86 61 104	3.829821865410485e-05 0.01171875
20 86 61 105	9.683262834456355e-05 0.01953125
20 86 108	0.0014478764478764478 0.01171875
20 92 15 100	3.7241584781157415e-05 0.0625
20 92 18 85	0.00013100218849800786 0.1640625
20 92 27 85	0.00023404723009847378 0.1640625
20 92 83 85	0.00012877060730693 0.1640625
20 92 85	0.00013421107375569558 0.0625
20 92 86 2	0.0012758460074120577 0.07421875
20 92 86 4	0.000457351932311914 0.00390625
20 92 92 85	0.00023163581038343847 0.16015625
20 92 95 77	0.00043888523151195964 0.00390625
20 95 15 100	7.155469439018252e-05 0.05859375
20 95 21 85	0.0002893337058089086 0.11328125
20 95 30 85	0.0002602566260046737 0.1796875
20 95 52 85	0.0002716374104341892 0.0859375
20 95 75 115	0.03225806451612903 0.0078125
20 95 77 58	0.008695652173913044 0.00390625
20 95 81	0.0008250825082508251 0.0078125
20 95 85	0.0020833333333333333 0.00390625
20 95 104	7.262164124909223e-05 0.00390625
20 95 104 50	0.25 0.01171875
20 95 105	0.0002290294875465216 0.015625
20 95 105 50	0.10050251256281408 0.0703125
20 95 105 115	0.09895833333333333 0.06640625
20 95 108	0.0012014417300760913 0.01171875
20 98 30 85	0.00028136122560949874 0.078125
20 98 33 85	0.00028136122560949874 0.078125
20 98 52 85	0.00028136122560949874 0.078125
20 104	0.0020408163265306124 0.00390625
20 104 20 85	0.0002162186136506018 0.12109375
20 104 23 88	0.5 0.00390625
20 104 35 100	1.9329919552389353e-05 0.03515625
20 104 39 85	0.0002967975886639489 0.109375
20 104 46 111	2.287443099852891e-05 0.09765625
20 104 58 123	0.42857142857142855 0.00390625
20 104 88 88	0.5 0.00390625
20 104 123	0.25 0.00390625
20 105 8 123	0.20833333333333334 0.00390625
20 105 20 85	0.0002733687895795588 0.09375
20 105 35 100	1.4849617919330935e-05 0.01953125
20 105 40 85	0.0002924879882741894 0.1171875
20 105 40 104	0.0009699321047526673 0.00390625
20 105 46 111	4.130540825478749e-05 0.14453125
20 105 123	0.125 0.00390625
20 108 50	0.5 0.00390625
20 108 115	0.5 0.00390625
20 117 30 85	0.00028094410925299704 0.0859375
20 117 33 85	0.00028136122560949874 0.078125
20 117 52 85	0.00028173659689677445 0.0859375
20 118 30 104	0.16666666666666666 0.00390625
20 118 53 85	0.0007439738121218134 0.03125
20 122 46 111	5.8035401594972936e-05 0.0703125
20 126 2	0.0006754474839581223 0.015625
20 126 21 85	0.000295207381821555 0.14453125
20 126 21 104	0.00021070375052675939 0.00390625
20 126 61 85	0.0003437578152241238 0.1171875
20 126 61 104	8.786767128704172e-05 0.00390625
22 71 46 111	9.082884406627508e-05 0.01953125
22 71 50	0.6666666666666666 0.01171875
22 71 115	0.6 0.0078125
22 87	0.010638297872340425 0.0078125
22 87 20 85	0.000400275745513576 0.0234375
22 87 36 127	0.004545454545454545 0.00390625
22 87 46 111	0.00011520926940864727 0.03125
22 87 50	0.6842105263157895 0.04296875
22 87 51 116	0.0004140358140979195 0.0078125
22 87 57 122	0.0019277108433734939 0.01171875
22 87 109 44	0.00536480686695279 0.00390625
22 87 115	0.6666666666666666 0.0390625
23	0.4166666666666667 0.078125
23 6 71	0.0006666666666666666 0.00390625
23 8 46 111	0.00014448779078167894 0.0078125
23 10 75	0.0019286403085824494 0.0078125
23 12 77	0.10714285714285714 0.01171875
23 12 105	0.020202020202020204 0.0078125
23 16 81	0.01048951048951049 0.03125
23 20 85	0.00047472110135295516 0.0234375
23 20 104	0.015151515151515152 0.00390625
23 23 23	0.42857142857142855 0.0703125
23 23 50	1.0 0.19921875
23 23 88	0.44680851063829785 0.0703125
23 23 115	0.9473684210526315 0.125
23 24 89	0.001275103602167676 0.015625
23 35 100	9.87922645656845e-05 0.015625
23 35 100 50	0.024 0.01171875
23 35 100 115	0.015748031496062992 0.0078125
23 36 101	0.001763668430335097 0.00390625
23 37 102	0.023809523809523808 0.00390625
23 37 111 58	0.027777777777777776 0.00390625
23 39 85	0.0049261083743842365 0.00390625
23 39 104	0.025 0.0078125
23 39 105	0.008928571428571428 0.00390625
23 39 105 123	0.4 0.00390625
23 40 77	0.018691588785046728 0.0078125
23 40 104 58	0.045454545454545456 0.00390625
23 40 105	0.011494252873563218 0.03515625
23 41 106	0.0008654262224145391 0.00390625
23 43 108	0.0625 0.00390625
23 46 102	0.005763688760806916 0.0078125
23 46 111	0.00033416552516459723 0.1484375
23 46 111 50	0.014984867498339115 0.16796875
23 46 111 58	0.0015039855617386072 0.01171875
23 46 111 115	0.01233265720081136 0.12109375
23 50 23	0.85 0.0625
23 50 46 111	0.0002736930180911085 0.08203125
23 50 50	0.9 0.09375
23 50 88	0.8 0.05859375
23 50 115	0.6923076923076923 0.0703125
23 51 116	0.003316749585406302 0.01171875
23 57 122	0.06666666666666667 0.00390625
23 58 8 123	0.8333333333333334 0.00390625
23 58 20 104	0.5 0.00390625
23 58 73 123	1.0 0.00390625
23 58 123	0.6666666666666666 0.00390625
23 67 2	0.058358061325420374 0.06640625
23 73 46 111	0.00010751532093323298 0.0078125
23 88 20 85	0.00024374786720616194 0.01953125
23 88 23	0.4166666666666667 0.078125
23 88 46 111	0.00023776192242812313 0.16015625
23 88 50	1.0 0.2265625
23 88 88	0.4489795918367347 0.0703125
23 88 115	0.9545454545454546 0.14453125
23 115 23	0.88 0.078125
23 115 50	0.8636363636363636 0.11328125
23 115 88	0.9090909090909091 0.0703125
23 115 115	0.8888888888888888 0.07421875
23 123 46 111	0.0003613043085538795 0.01171875
24 89	0.0008729050279329608 0.03125
24 89 6 71	0.0002523618217267247 0.015625
24 89 12 105	0.00024832381425378696 0.015625
24 89 16 81	8.224070680013159e-05 0.03125
24 89 23	0.007054673721340388 0.015625
24 89 23 23	0.004966887417218543 0.01171875
24 89 24 89	0.000500280345460995 0.03515625
24 89 35 100	0.00012237276572999925 0.03125
24 89 39 105	0.0002364289767353887 0.03125
24 89 40 105	0.0002231632864513318 0.046875
24 89 45 110	6.833806384597512e-05 0.00390625
24 89 46 102	0.00045909270469662514 0.00390625
24 89 46 111	5.2466374417533363e-05 0.125
24 89 50	0.09090909090909091 0.15234375
24 89 51 116	0.00018826354861524528 0.0234375
24 89 62 127	0.00045024763619990995 0.0078125
24 89 67 2	0.0009893472608885718 0.0625
24 89 88	0.007312614259597806 0.015625
24 89 115	0.06487695749440715 0.10546875
33 98	0.5 0.0078125
33 98 6 71	0.07692307692307693 0.0078125
33 98 50	0.5 0.0078125
33 98 115	0.5 0.0078125
35 80 15 100	0.00010609395867161556 0.109375
35 80 18 85	5.220682050276441e-05 0.07421875
35 80 27 105	2.8806544846989237e-05 0.00390625
35 80 30 85	5.669010304851868e-05 0.05859375
35 80 77	0.0008665511265164644 0.00390625
35 80 83 85	5.266314979583396e-05 0.07421875
35 80 85	0.0002081021087680355 0.0546875
35 80 85 50	0.06651376146788991 0.1015625
35 80 85 115	0.06073752711496746 0.09375
35 80 92 85	9.777970233064904e-05 0.0625
35 80 92 105	2.909711647575725e-05 0.00390625
35 80 105	0.00037898885772758283 0.01953125
35 80 108 115	0.14285714285714285 0.00390625
35 100	0.00020453557640682127 0.109375
35 100 6 71	6.0159636199995264e-05 0.0234375
35 100 12 85	7.955647266489322e-05 0.046875
35 100 12 104	2.7769446943694668e-05 0.015625
35 100 16 81	0.0001351350390220206 0.03125
35 100 20 85	0.00018264645098262935 0.09375
35 100 20 100	9.400399155410292e-05 0.05078125
35 100 22 87	0.00016190136968558753 0.01171875
35 100 22 116	0.0006932627465809542 0.02734375
35 100 23	0.001590836780146357 0.01953125
35 100 23 50	0.022556390977443608 0.01171875
35 100 24 89	0.00010144655379430088 0.02734375
35 100 26 91	0.0008944543828264759 0.00390625
35 100 35 100	0.00010024313832947972 0.1171875
35 100 36 101	4.051127905237441e-05 0.02734375
35 100 37 111	3.854111373307476e-05 0.0546875
35 100 39 104	1.4335475715042502e-05 0.01953125
35 100 39 105	4.2279540472561386e-05 0.04296875
35 100 40 104	1.1287796481029446e-05 0.01953125
35 100 40 105	8.165422810209606e-05 0.06640625
35 100 43 110	4.7956263887334754e-05 0.00390625
35 100 44	0.0013218770654329147 0.0078125
35 100 44 50	0.0379746835443038 0.00390625
35 100 45 110	7.18067438431872e-06 0.0078125
35 100 46 111	3.5548833162373923e-05 0.1953125
35 100 50	0.09935897435897435 0.21484375
35 100 50 50	0.06716417910447761 0.12109375
35 100 50 115	0.06301369863013699 0.1171875
35 100 51 116	0.00011154238122869723 0.04296875
35 100 62 101	0.00022503170901354283 0.0078125
35 100 67 2	0.0006927142106968482 0.0625
35 100 67 4	0.0007720517274657402 0.00390625
35 100 69 2	0.0009513454743136721 0.015625
35 100 69 4	0.0014285714285714286 0.00390625
35 100 88	0.001670564650851988 0.01953125
35 100 88 50	0.022556390977443608 0.01171875
35 100 109	0.0016590626296142678 0.00390625
35 100 115	0.09294871794871795 0.1953125
35 100 123	0.0004553734061930783 0.00390625
35 102 35 100	0.00010134132482066204 0.0546875
35 102 37 100	0.00012268698940561763 0.06640625
35 102 40 105	0.0004657661853749418 0.00390625
35 102 46 111	6.205123659250067e-05 0.02734375
35 103 38 100	0.0001352212957969943 0.109375
35 116 51 100	0.012658227848101266 0.015625
36 101 12 104	0.00020756936276205632 0.0078125
36 101 20 85	5.884776084269993e-05 0.046875
36 101 22 87	0.004075394803871625 0.0078125
36 101 23	0.018404907975460124 0.0078125
36 101 35 100	2.1270901290161974e-05 0.02734375
36 101 39 104	0.00012606324393901194 0.01171875
36 101 40 104	5.868716805070571e-05 0.0078125
36 101 46 102	0.002586348780889234 0.00390625
36 101 46 111	4.2053189792852995e-05 0.0859375
36 101 50	0.46153846153846156 0.11328125
36 101 51 116	0.0002831637890146608 0.01953125
36 101 67 2	0.0013256738842244808 0.01953125
36 101 115	0.5116279069767442 0.0859375
36 127 50	0.5 0.0078125
36 127 109 44	0.021413276231263382 0.00390625
36 127 115	0.5 0.0078125
37 102 6 71	0.000643077923065753 0.01171875
37 102 23	0.03125 0.0078125
37 102 40 105	2.607493937576595e-05 0.00390625
37 102 41 106	0.0005609448575766153 0.0078125
37 102 46 111	0.00011457259297412157 0.03125
37 102 50	0.4117647058823529 0.05859375
37 102 88	0.01818181818181818 0.00390625
37 102 115	0.22580645161290322 0.03125
37 111 24 89	0.00033777263076626134 0.00390625
37 111 46 102	0.0020433825840930524 0.00390625
37 111 46 111	8.324303776042931e-05 0.0234375
37 111 50	0.2631578947368421 0.01953125
37 111 51 116	0.00030790547301978293 0.00390625
37 111 58 23	0.2 0.00390625
39 30 85	0.0002738225629791895 0.00390625
39 30 85 50	0.25 0.01171875
39 77 12 105	0.0006386319085337189 0.0078125
39 77 46 111	4.779429336137265e-05 0.046875
39 77 67 2	0.00034458993797381116 0.00390625
39 93 28 105	0.000668507995707475 0.00390625
39 99 85	0.00019166267369429804 0.0078125
39 104 20 85	0.00016729102919728903 0.015625
39 104 23	0.02564102564102564 0.00390625
39 104 24 89	3.5768257459917196e-05 0.0078125
39 104 35 100	1.8222866782152915e-05 0.01953125
39 104 36 101	0.00018144063867104812 0.0078125
39 104 39 105	0.0005081684647131938 0.0078125
39 104 40 104	1.4044746562548279e-05 0.0078125
39 104 40 105	0.0004340440180502443 0.01953125
39 104 46 111	3.6596590455504396e-05 0.06640625
39 104 50	0.7777777777777778 0.08203125
39 104 57 105	0.0007011920264449565 0.00390625
39 104 57 122	0.000275178866263071 0.00390625
39 104 58 50	0.4666666666666667 0.02734375
39 104 67 2	0.0025693730729701952 0.0078125
39 104 115	0.7272727272727273 0.0625
39 105	0.0009161704076958314 0.0078125
39 105 20 85	0.00015178863103153573 0.0078125
39 105 35 100	1.6871080900628913e-05 0.01953125
39 105 39 104	7.31967969081673e-06 0.00390625
39 105 39 105	0.0004361996312878588 0.0078125
39 105 40 105	0.0006252693075686131 0.0078125
39 105 46 102	0.001658124811576726 0.00390625
39 105 46 111	4.36481215985317e-05 0.0546875
39 105 50	0.2 0.0234375
39 105 115	0.08 0.0078125
39 105 115 50	0.07142857142857142 0.0078125
39 105 115 115	0.08333333333333333 0.0078125
39 105 123 115	1.0 0.00390625
39 118 46 111	0.00035253281266948695 0.015625
39 118 53 105	0.0006978110768326723 0.00390625
39 126 2 50	0.011235955056179775 0.00390625
39 126 4 50	0.25 0.00390625
39 126 21 85	0.00012230385519223545 0.0078125
39 126 61 105	0.0007359501898490977 0.01171875
40 15 100	0.0008158825129181398 0.0234375
40 15 100 115	0.09774436090225563 0.05078125
40 30 18 85	6.293882346359339e-05 0.02734375
40 30 18 108	0.019230769230769232 0.00390625
40 30 85	0.0002579446966570367 0.01953125
40 30 85 50	0.08547008547008547 0.0703125
40 30 85 115	0.08296943231441048 0.06640625
40 30 108 115	1.0 0.00390625
40 52 15 100	0.0002845220030349014 0.01171875
40 52 18 85	0.0005150656708730364 0.00390625
40 77 12 104	0.0004071937563624024 0.0078125
40 77 12 105	6.510719434497512e-05 0.0234375
40 77 23	0.0425531914893617 0.0078125
40 77 35 100	3.364616792578104e-05 0.03515625
40 77 46 111	8.641118967298806e-05 0.17578125
40 77 50	0.21739130434782608 0.01953125
40 77 51 116	4.716091303527636e-05 0.00390625
40 77 88	0.046511627906976744 0.0078125
40 77 115	0.19230769230769232 0.01953125
40 93 28 104	0.0004939619649287005 0.00390625
40 93 38 100	0.0002862663708580835 0.015625
40 93 53 104	0.0003671071953010279 0.00390625
40 93 81 115	0.21428571428571427 0.01171875
40 99 85	0.00011143716801010364 0.01171875
40 99 85 88	0.00423728813559322 0.0078125
40 99 85 115	0.03561643835616438 0.046875
40 104	0.0004299226139294927 0.0078125
40 104 20 85	0.00012233222794571808 0.06640625
40 104 23	0.011494252873563218 0.00390625
40 104 24 89	0.00027562961679608133 0.02734375
40 104 35 100	4.926997840664877e-05 0.05078125
40 104 39 104	0.0003457963315682144 0.0078125
40 104 39 105	0.0002326690631580172 0.015625
40 104 40 104	0.00023795255049881904 0.01171875
40 104 45 110	5.449086460654871e-06 0.00390625
40 104 46 111	4.000751412475914e-05 0.23828125
40 104 50	0.16666666666666666 0.0234375
40 104 50 115	0.05555555555555555 0.0078125
40 104 51 116	0.00011083260865858442 0.015625
40 104 58 23	0.05555555555555555 0.00390625
40 104 58 123	0.005747126436781609 0.00390625
40 104 115	0.07142857142857142 0.0078125
40 105	0.000664451827242525 0.015625
40 105 1 66	0.00023209634577197824 0.01953125
40 105 12 85	0.0003544842254519674 0.00390625
40 105 12 104	0.00016205485556860998 0.0078125
40 105 20 85	0.00017363545418021907 0.05859375
40 105 23	0.024 0.0234375
40 105 24 89	0.00024153589223358592 0.04296875
40 105 35 100	0.00016316923070444894 0.06640625
40 105 39 104	0.0002448148641277504 0.015625
40 105 39 105	0.00026741239977700525 0.01953125
40 105 40 104	0.0004114166326800753 0.0078125
40 105 40 105	0.00027356883786192716 0.015625
40 105 45 110	6.010988086221613e-06 0.00390625
40 105 46 102	0.0005924064267121443 0.00390625
40 105 46 111	7.567127040122066e-05 0.33203125
40 105 50	0.5147058823529411 0.41015625
