71 6 94	1.0 0.09433962264150944
94 32 75 10	0.4464751958224543 0.1509433962264151
94 32 75 79	0.5 0.018867924528301886
94 32 97	0.08791208791208792 0.1320754716981132
94 32 97 32	0.6881188118811881 0.05660377358490566
94 32 97 33	1.0 0.018867924528301886
94 32 98 33	1.0 0.018867924528301886
94 35 80 85	0.0008058017727639 0.018867924528301886
94 35 100	0.0012468827930174563 0.018867924528301886
94 36 101	0.09090909090909091 0.018867924528301886
94 38 103	1.0 0.018867924528301886
94 39 30 85	0.00273224043715847 0.018867924528301886
94 39 52 85	0.00273224043715847 0.018867924528301886
94 39 99 85	0.00273224043715847 0.018867924528301886
94 39 104	0.011904761904761904 0.03773584905660377
94 39 105	0.005376344086021506 0.018867924528301886
94 40 30 85	0.00546448087431694 0.018867924528301886
94 40 52 85	0.00546448087431694 0.018867924528301886
94 40 99 85	0.00546448087431694 0.018867924528301886
94 40 104	0.011904761904761904 0.018867924528301886
94 40 105	0.010752688172043012 0.018867924528301886
94 45 110	0.16666666666666666 0.018867924528301886
94 46 111	0.0003793506780893371 0.09433962264150944
94 49 94	1.0 0.018867924528301886
94 49 114	0.022222222222222223 0.018867924528301886
94 49 114 43	1.0 0.018867924528301886
94 52 93	0.5 0.018867924528301886
94 52 117	0.5 0.018867924528301886
94 53 77 10	0.07142857142857142 0.03773584905660377
94 53 93	0.125 0.11320754716981132
94 53 93 32	0.5714285714285714 0.05660377358490566
94 53 93 79	0.6666666666666666 0.018867924528301886
94 53 104 43	0.020833333333333332 0.018867924528301886
94 53 105 10	0.16393442622950818 0.05660377358490566
94 53 117 93	0.5 0.07547169811320754
94 53 118	0.08433734939759036 0.09433962264150944
94 53 118 10	0.18604651162790697 0.1320754716981132
94 56 6 71	0.001644736842105263 0.018867924528301886
94 56 10	1.0 0.018867924528301886
94 56 23 10	1.0 0.018867924528301886
94 56 79	1.0 0.018867924528301886
94 56 88 10	1.0 0.018867924528301886
94 56 94	1.0 0.018867924528301886
94 56 102 45	0.2222222222222222 0.018867924528301886
94 56 102 65	1.0 0.018867924528301886
94 56 121	1.0 0.03773584905660377
94 75 6 71	0.0024144276775855725 0.16981132075471697
94 75 10	0.5750708215297451 0.5283018867924528
94 75 10 14	0.005376344086021506 0.018867924528301886
94 75 10 32	0.5474747474747474 0.09433962264150944
94 75 10 33	0.9230769230769231 0.03773584905660377
94 75 10 97	0.0323587851263128 0.11320754716981132
94 75 12 118	0.00823045267489712 0.018867924528301886
94 75 23 10	0.125 0.018867924528301886
94 75 23 79	1.0 0.018867924528301886
94 75 23 121	1.0 0.018867924528301886
94 75 33 10	0.5 0.03773584905660377
94 75 37 71	0.001644736842105263 0.018867924528301886
94 75 37 94	0.4888888888888889 0.39622641509433965
94 75 39 93	0.023121387283236993 0.018867924528301886
94 75 39 118	0.0223463687150838 0.018867924528301886
94 75 40 93	0.03525046382189239 0.1320754716981132
94 75 40 118	0.014792899408284023 0.05660377358490566
94 75 44 10	0.18681318681318682 0.09433962264150944
94 75 45 10	0.32653061224489793 0.1509433962264151
94 75 53 93	0.03866432337434095 0.11320754716981132
94 75 53 118	0.022408963585434174 0.05660377358490566
94 75 73 10	0.2727272727272727 0.03773584905660377
94 75 79	0.45454545454545453 0.05660377358490566
94 75 79 32	1.0 0.018867924528301886
94 75 88 10	0.125 0.018867924528301886
94 75 88 79	1.0 0.018867924528301886
94 75 98 10	1.0 0.03773584905660377
94 75 109 10	0.3090909090909091 0.09433962264150944
94 75 110 10	0.4 0.16981132075471697
94 75 121	1.0 0.018867924528301886
94 76 11	1.0 0.018867924528301886
94 79 14	1.0 0.018867924528301886
94 79 14 32	0.5 0.018867924528301886
94 79 32	1.0 0.018867924528301886
94 79 75 10	0.5 0.018867924528301886
94 79 97 32	0.5 0.018867924528301886
94 97	0.042105263157894736 0.07547169811320754
94 97 6 71	0.003569915895201791 0.1320754716981132
94 97 14 32	0.5 0.03773584905660377
94 97 28 93	0.02197802197802198 0.05660377358490566
94 97 28 118	0.012861736334405145 0.018867924528301886
94 97 29 94	0.6165413533834586 0.39622641509433965
94 97 32	0.8793103448275862 0.11320754716981132
94 97 32 32	0.5882352941176471 0.03773584905660377
94 97 32 97	0.035590277777777776 0.09433962264150944
94 97 33	1.0 0.03773584905660377
94 97 33 97	0.03488372093023256 0.05660377358490566
94 97 53 118	0.010869565217391304 0.018867924528301886
94 97 75 10	0.10260223048327137 0.22641509433962265
94 97 75 79	0.1111111111111111 0.03773584905660377
94 97 79 32	1.0 0.03773584905660377
94 97 97 32	0.2702702702702703 0.05660377358490566
94 98 6 71	0.0036798528058877645 0.11320754716981132
94 98 28 93	0.14285714285714285 0.03773584905660377
94 98 32	1.0 0.03773584905660377
94 98 33	1.0 0.03773584905660377
94 98 33 97	0.03488372093023256 0.05660377358490566
94 98 75 10	0.09917355371900827 0.1509433962264151
94 108 39 118	0.02564102564102564 0.018867924528301886
94 108 40 93	0.06382978723404255 0.05660377358490566
94 108 43	0.8148148148148148 0.1320754716981132
94 108 49 94	1.0 0.018867924528301886
94 108 49 114	0.021739130434782608 0.018867924528301886
94 110 37 94	1.0 0.018867924528301886
94 110 37 121	1.0 0.018867924528301886
94 110 39 93	0.25 0.018867924528301886
94 110 45	0.36 0.018867924528301886
94 110 65	1.0 0.018867924528301886
94 123 58	1.0 0.018867924528301886
102 6 71	0.00036231884057971015 0.03773584905660377
102 6 71 10	0.0637504903883876 0.22641509433962265
102 6 71 32	0.1625 0.05660377358490566
102 6 71 33	0.018691588785046728 0.018867924528301886
102 10	0.125 0.018867924528301886
102 10 6 71	0.0018399264029438822 0.07547169811320754
102 10 14	0.125 0.018867924528301886
102 10 25 90	0.075 0.018867924528301886
102 10 28 93	0.05714285714285714 0.018867924528301886
102 10 29 94	0.4 0.37735849056603776
102 10 32	0.375 0.018867924528301886
102 10 32 97	0.02616279069767442 0.05660377358490566
102 10 33	0.4 0.018867924528301886
102 10 33 97	0.027906976744186046 0.05660377358490566
102 10 75 10	0.13804713804713806 0.16981132075471697
102 10 75 79	0.3 0.03773584905660377
102 10 97	0.02666666666666667 0.07547169811320754
102 10 97 14	0.022222222222222223 0.018867924528301886
102 10 97 32	0.27596439169139464 0.03773584905660377
102 10 97 33	0.4 0.018867924528301886
102 10 98 32	0.4 0.018867924528301886
102 10 98 33	0.4 0.018867924528301886
102 16 81 10	0.015873015873015872 0.018867924528301886
102 16 81 45	0.0045045045045045045 0.018867924528301886
102 16 81 65	0.4 0.018867924528301886
102 16 108 45	0.0024630541871921183 0.018867924528301886
102 16 108 65	0.5 0.018867924528301886
102 20 18 85	6.552328533752683e-05 0.07547169811320754
102 20 34 93	0.031088082901554404 0.05660377358490566
102 20 83 85	6.548788474132285e-05 0.07547169811320754
102 20 85 43	0.001122334455667789 0.018867924528301886
102 20 95 93	0.038834951456310676 0.05660377358490566
102 20 95 118	0.008583690987124463 0.018867924528301886
102 24 89 79	0.5 0.018867924528301886
102 35 80 93	0.007407407407407408 0.018867924528301886
102 35 100 10	0.02654867256637168 0.07547169811320754
102 35 100 43	9.917683229197659e-05 0.018867924528301886
102 35 100 79	0.012048192771084338 0.018867924528301886
102 37 94	0.7168367346938775 0.8490566037735849
102 37 94 32	0.16901408450704225 0.03773584905660377
102 37 94 97	0.028985507246376812 0.07547169811320754
102 37 102 10	0.06901840490797546 0.1320754716981132
102 37 102 45	0.012195121951219513 0.018867924528301886
102 37 102 65	1.0 0.018867924528301886
102 37 121	1.0 0.018867924528301886
102 39 92 93	0.3333333333333333 0.018867924528301886
102 39 93	0.03125 0.05660377358490566
102 39 104 45	0.0021691973969631237 0.018867924528301886
102 39 104 65	1.0 0.018867924528301886
102 39 105 43	0.0029411764705882353 0.018867924528301886
102 40 93	0.030303030303030304 0.05660377358490566
102 40 105 43	0.004761904761904762 0.018867924528301886
102 40 105 45	0.010050251256281407 0.018867924528301886
102 40 105 65	1.0 0.018867924528301886
102 41 106 10	0.04126984126984127 0.09433962264150944
102 43 81 45	0.021897810218978103 0.018867924528301886
102 43 81 65	0.3333333333333333 0.018867924528301886
102 43 108 43	0.004750593824228029 0.03773584905660377
102 43 108 45	0.021929824561403508 0.018867924528301886
102 43 108 65	0.5 0.018867924528301886
102 44 6 71	0.00038955979742890534 0.03773584905660377
102 44 10	0.08333333333333333 0.018867924528301886
102 44 10 32	0.3333333333333333 0.018867924528301886
102 44 10 97	0.02564102564102564 0.03773584905660377
102 44 37 94	0.3611111111111111 0.4528301886792453
102 44 109 10	0.05128205128205128 0.018867924528301886
102 45	0.11764705882352941 0.018867924528301886
102 45 0 45	0.4 0.018867924528301886
102 45 0 65	1.0 0.018867924528301886
102 45 28 93	0.07142857142857142 0.018867924528301886
102 45 29 94	1.0 0.018867924528301886
102 45 29 121	1.0 0.018867924528301886
102 45 56 94	1.0 0.018867924528301886
102 45 56 121	0.6666666666666666 0.018867924528301886
102 45 110 45	0.003991191852463528 0.018867924528301886
102 45 110 65	0.35 0.018867924528301886
102 46 102 43	0.10752688172043011 0.018867924528301886
102 46 111	1.2633951470465611e-05 0.03773584905660377
102 46 111 10	0.03665005996863179 0.37735849056603776
102 46 111 43	0.003200935229771481 0.09433962264150944
102 46 111 45	0.001248829222603809 0.018867924528301886
102 46 111 65	0.12209302325581395 0.018867924528301886
102 46 111 79	0.019794721407624633 0.07547169811320754
102 50 6 71	0.0015332720024532351 0.07547169811320754
102 51 116 45	0.0014947683109118087 0.018867924528301886
102 51 116 65	0.3333333333333333 0.018867924528301886
102 65	1.0 0.018867924528301886
102 65 0 45	0.4 0.018867924528301886
102 65 0 65	1.0 0.018867924528301886
102 65 28 93	0.5 0.018867924528301886
102 65 29 94	1.0 0.018867924528301886
102 65 29 121	1.0 0.018867924528301886
102 65 56 94	1.0 0.018867924528301886
102 65 56 121	1.0 0.018867924528301886
102 65 110 45	0.36 0.018867924528301886
102 65 110 65	1.0 0.018867924528301886
102 67 61 93	0.007583965330444204 0.07547169811320754
102 67 61 118	0.005208333333333333 0.05660377358490566
102 109 6 71	0.0004013914905004014 0.018867924528301886
102 109 10 14	0.08333333333333333 0.018867924528301886
102 109 10 32	0.3333333333333333 0.018867924528301886
102 109 10 97	0.022222222222222223 0.05660377358490566
102 109 37 94	0.3611111111111111 0.4528301886792453
102 115 6 71	0.0013935340022296545 0.07547169811320754
102 115 50 10	0.05555555555555555 0.018867924528301886
102 115 115 10	0.16666666666666666 0.018867924528301886
111 46 94	1.0 0.018867924528301886
111 46 114	0.022222222222222223 0.018867924528301886
111 46 114 43	1.0 0.018867924528301886
111 123 43	1.0 0.018867924528301886
111 123 49 94	1.0 0.018867924528301886
111 123 49 114	0.022222222222222223 0.018867924528301886
114	0.022222222222222223 0.018867924528301886
114 8 43	1.0 0.018867924528301886
114 8 49 94	1.0 0.018867924528301886
114 8 49 114	0.022222222222222223 0.018867924528301886
114 8 73 43	1.0 0.018867924528301886
114 10 28 93	0.1 0.018867924528301886
114 10 28 118	0.16666666666666666 0.018867924528301886
114 12 77 43	0.2727272727272727 0.018867924528301886
114 12 105 43	0.041666666666666664 0.018867924528301886
114 16 81 43	0.011627906976744186 0.018867924528301886
114 23 49 94	1.0 0.018867924528301886
114 23 49 114	0.022222222222222223 0.018867924528301886
114 28 93	0.1 0.018867924528301886
114 28 118	0.16666666666666666 0.018867924528301886
114 29 94	1.0 0.018867924528301886
114 29 114	0.022222222222222223 0.018867924528301886
114 29 114 43	1.0 0.018867924528301886
114 33 49 94	1.0 0.018867924528301886
114 33 49 114	0.022222222222222223 0.018867924528301886
114 33 98 43	1.0 0.018867924528301886
114 40 77 43	0.043478260869565216 0.018867924528301886
114 40 105 43	0.05555555555555555 0.018867924528301886
114 41 106 43	0.16666666666666666 0.018867924528301886
114 43	1.0 0.018867924528301886
114 43 28 93	0.1 0.018867924528301886
114 43 28 118	0.16666666666666666 0.018867924528301886
114 43 29 94	1.0 0.018867924528301886
114 43 29 114	0.022222222222222223 0.018867924528301886
114 43 49 94	1.0 0.018867924528301886
114 43 49 114	0.022222222222222223 0.018867924528301886
114 43 53 93	0.1 0.018867924528301886
114 43 53 118	0.16666666666666666 0.018867924528301886
114 43 108 43	1.0 0.018867924528301886
114 46 111 43	0.06283918880319908 0.018867924528301886
114 49 94	1.0 0.018867924528301886
114 49 114	0.02033438770899232 0.018867924528301886
114 49 114 43	0.974025974025974 0.018867924528301886
114 53 93	0.1 0.018867924528301886
114 53 118	0.16666666666666666 0.018867924528301886
114 58 46 94	1.0 0.018867924528301886
114 58 46 114	0.022222222222222223 0.018867924528301886
114 58 49 94	1.0 0.018867924528301886
114 58 49 114	0.022222222222222223 0.018867924528301886
114 58 123 43	1.0 0.018867924528301886
114 67 2 43	0.9 0.018867924528301886
114 73 8 43	1.0 0.018867924528301886
114 73 43	1.0 0.018867924528301886
114 73 49 94	1.0 0.018867924528301886
114 73 49 114	0.022222222222222223 0.018867924528301886
114 73 73 43	1.0 0.018867924528301886
114 88 49 94	1.0 0.018867924528301886
114 88 49 114	0.022222222222222223 0.018867924528301886
114 98 43	1.0 0.018867924528301886
114 98 49 94	1.0 0.018867924528301886
114 98 49 114	0.022222222222222223 0.018867924528301886
114 108 43	1.0 0.018867924528301886
114 108 49 94	1.0 0.018867924528301886
114 108 49 114	0.021739130434782608 0.018867924528301886
114 123 49 94	1.0 0.018867924528301886
114 123 49 114	0.022222222222222223 0.018867924528301886
121	1.0 0.018867924528301886
121 0 37 94	1.0 0.018867924528301886
121 0 37 121	1.0 0.018867924528301886
121 0 39 93	0.5 0.018867924528301886
121 0 45	0.4 0.018867924528301886
121 0 65	1.0 0.018867924528301886
121 28 93	0.5 0.018867924528301886
121 28 104 45	0.1 0.018867924528301886
121 28 104 65	1.0 0.018867924528301886
121 29 94	1.0 0.018867924528301886
121 29 102 45	0.2222222222222222 0.018867924528301886
121 29 102 65	1.0 0.018867924528301886
121 29 121	1.0 0.018867924528301886
121 56 94	1.0 0.018867924528301886
121 56 102 45	0.2222222222222222 0.018867924528301886
121 56 102 65	1.0 0.018867924528301886
121 56 121	1.0 0.018867924528301886
121 110 37 94	1.0 0.018867924528301886
121 110 37 121	1.0 0.018867924528301886
121 110 39 93	0.25 0.018867924528301886
121 110 45	0.36 0.018867924528301886
121 110 65	1.0 0.018867924528301886
