1 66	0.0014316392269148174 0.00015106881184379485
15 80 105 58	0.025210084033613446 0.0006798096532970768
15 80 108	0.004524886877828055 7.553440592189743e-05
15 80 116	0.0020422055820285907 0.0006798096532970768
15 80 117 104	0.0044216483905199855 0.009290731928393383
15 80 117 105	0.010181769401032933 0.02840093662663343
15 80 118 110	0.04736842105263158 0.0007553440592189743
15 85 20 100	0.0003165526000596928 0.01850592945086487
15 85 35 100	0.0003165526000596928 0.01850592945086487
15 100	0.000867828278172152 0.05310068736309389
15 100 1 66	0.0011840568808998448 0.004078857919782461
15 100 1 85	0.004157503088000482 0.018581463856786766
15 100 6 71	0.00014774198557276493 0.007251302968502153
15 100 6 111	0.0002578012912482066 0.0017372913362036408
15 100 10 75	0.00012544638003562678 0.0015862225243598459
15 100 12 77	0.0013248923524963596 0.002492635395422615
15 100 12 85	0.0011205991822034627 0.028854143062164817
15 100 12 104	0.002318001055000199 0.02666364529042979
15 100 12 105	0.006890106935965681 0.07666742201072589
15 100 16 81	0.0008919627277415526 0.027343454943726867
15 100 16 108	0.0006409040855244019 0.009441800740237177
15 100 20 85	0.0036019837975578605 0.07387264899161568
15 100 20 100	0.0003157867601567333 0.01850592945086487
15 100 20 104	0.0011219087094388258 0.0006042752473751794
15 100 20 105	0.013924476213745304 0.00823325024548682
15 100 20 108	0.02975357796190681 7.553440592189743e-05
15 100 20 122	0.008408355912944672 7.553440592189743e-05
15 100 21 85	0.016075461671316595 0.01843039504494297
15 100 23	0.0003647638154295094 0.00045320643553138455
15 100 24 89	0.0002545435750753394 0.013142986630410152
15 100 30 85	0.015479084047588588 0.01843039504494297
15 100 35 100	0.00036826288077541214 0.05665080444142307
15 100 36 101	8.394571128117445e-05 0.006495958909283179
15 100 37 100	0.000333306737428931 0.019563411133771434
15 100 37 102	0.0015080949663141346 0.0077045094040335375
15 100 37 111	0.0001916676760626824 0.03595437721882317
15 100 39 77	0.0020769469816338546 0.0020394289598912306
15 100 39 85	0.0011574866493221964 0.054384772263766146
15 100 39 104	0.0026756403100800293 0.033537276229322455
15 100 39 105	0.00801076576402606 0.08928166779968276
15 100 40 77	0.0018976537203539512 0.002266032177656923
15 100 40 85	9.935172996199797e-05 0.0028703074250321023
15 100 40 104	0.002108540012492694 0.031195709645743638
15 100 40 105	0.005415284029306436 0.1025757232419367
15 100 40 122	0.001297377444166435 0.0005287408414532819
15 100 41 106	0.00014839454084151024 0.0038522547020167688
15 100 43 81	0.000493456932080539 0.020092151975224716
15 100 43 85	0.006074507233956748 0.01820379182717728
15 100 43 108	0.00043704048852576496 0.011632298511972203
15 100 45 110	0.00024199356423034498 0.008686456681018204
15 100 46 111	0.0001518920979255462 0.08610922275096307
15 100 49 114	0.00013872956665218677 0.002719238613188307
15 100 50 50	0.0063025210084033615 0.0008308784651408716
15 100 51 116	0.00012453683766885392 0.00732683737442405
15 100 53 104	0.010917234300643838 0.008761991086940101
15 100 57 104	0.000779794157277601 0.009895007175768562
15 100 57 105	0.0016997285445813322 0.03074250321021225
15 100 57 122	0.0006748026066483199 0.006571493315205076
15 100 58	0.0014016967908520841 0.0013596193065941536
15 100 63 128	0.00023786410887747427 0.0003021376236875897
15 100 67 2	0.0004746867632465862 0.0038522547020167688
15 100 79 110	0.0006497424235392398 0.0010574816829065639
15 100 88	0.0004460871781799643 0.0005287408414532819
15 100 123	0.0006326253953908721 0.00045320643553138455
15 102 20 85	0.0125 0.00015106881184379485
15 102 35 100	0.0003254559277359202 0.019110204698240048
15 102 37 100	0.0003430545005268337 0.020092151975224716
15 102 46 111	0.00010889422399413764 0.0056650804441423066
15 103 21 85	0.006710555608561524 0.03754059974318302
15 103 21 105	0.02711864406779661 0.0016617569302817433
15 103 28 104	0.01090926338756344 0.017221844550192614
15 103 30 85	0.01290234694274705 0.0323287257345721
15 103 30 105	0.09969788519637462 0.0017372913362036408
15 103 38 100	0.0007358646291654353 0.05151446483873404
15 103 61 77	0.008620689655172414 0.00015106881184379485
15 103 61 104	0.020754716981132074 0.0016617569302817433
15 103 61 105	0.06343283582089553 0.0077045094040335375
15 103 108	0.0078125 7.553440592189743e-05
15 121 15 100	0.1111111111111111 0.00022660321776569228
15 121 34 105	1.0 0.0003021376236875897
15 121 56 100	0.1111111111111111 0.00022660321776569228
15 121 85	0.1111111111111111 0.00015106881184379485
15 121 95 105	1.0 0.0003021376236875897
18 15 80 85	0.00026807686266296663 0.00264370420726641
18 15 80 105	0.0033508625665362663 0.004456529949391948
18 15 80 116	0.0002367165592337667 0.00022660321776569228
18 15 100	6.445513922310072e-05 0.0009819472769846665
18 18 15 100	5.326935540695857e-05 0.0015106881184379485
18 18 18 77	4.5896364552398127e-07 0.00015106881184379485
18 18 18 85	0.0003242424423315663 0.008006647027721126
18 18 18 104	0.007236880446291156 0.00045320643553138455
18 18 18 105	0.06522303088871934 0.012689780194878767
18 18 27 85	0.00016470321553137604 0.006949165344814563
18 18 27 104	0.0006127370940489554 0.00037767202960948713
18 18 27 105	0.0305661430996416 0.010348213611299947
18 18 34 77	2.8331546269883872e-09 7.553440592189743e-05
18 18 34 104	0.00020483854159330576 0.0006798096532970768
18 18 51 116	5.0881095723175255e-08 0.0003021376236875897
18 18 77	1.4545571330057726e-07 0.00015106881184379485
18 18 83 77	6.878907123957392e-07 0.00015106881184379485
18 18 83 85	0.00034134210341119536 0.008006647027721126
18 18 83 104	0.0073562277712780145 0.00045320643553138455
18 18 83 105	0.06645341481185058 0.012765314600800664
18 18 85	0.0006543912210920763 0.008006647027721126
18 18 85 58	0.0034839015093001747 0.00037767202960948713
18 18 85 73	0.014134582279577175 0.00022660321776569228
18 18 86 2	0.00034158754122251225 0.00037767202960948713
18 18 86 108	2.374888707641902e-06 7.553440592189743e-05
18 18 92 77	1.4013983829584434e-07 0.00015106881184379485
18 18 92 85	0.00016174386508734844 0.006949165344814563
18 18 92 104	0.0006034100733464166 0.00037767202960948713
18 18 92 105	0.030978407012084708 0.010348213611299947
18 18 95 77	2.3576473494616344e-06 0.0003021376236875897
18 18 95 81	0.0016171975472717493 0.00015106881184379485
18 18 104	0.005472519394982127 0.00045320643553138455
18 18 104 58	0.08005349900017605 0.00015106881184379485
18 18 105	0.076767345880386 0.012840849006722561
18 18 110 105	0.0016070064427901498 0.0012085504947503588
18 19 84 105	0.02989445427368678 0.003776720296094871
18 19 121 77	0.0026086956521739132 7.553440592189743e-05
18 27 18 77	9.08268333403058e-08 0.00015106881184379485
18 27 18 85	0.0004889213212553893 0.007402371780345947
18 27 18 104	0.0015896167331058003 0.00045320643553138455
18 27 18 105	0.06424433237610451 0.010423748017221844
18 27 27 85	0.0001889256016363982 0.006269355691517486
18 27 27 105	0.03921049888966385 0.009139663116549589
18 27 77	0.0009757457485363814 0.00015106881184379485
18 27 83 77	9.906502969091581e-08 0.00015106881184379485
18 27 83 85	0.0005286564475329153 0.007477906186267845
18 27 83 105	0.0666815798470919 0.010499282423143743
18 27 85	0.0003593421114482845 0.005967218067829897
18 27 92 77	0.0001486795398368242 0.00015106881184379485
18 27 92 85	0.000199995037110377 0.006647027721126973
18 27 92 105	0.038030007601044316 0.009819472769846665
18 27 95 77	0.00019319938176197836 0.00022660321776569228
18 27 104	0.0027376425855513307 0.00037767202960948713
18 27 105	0.050932637479462646 0.00997054158169046
18 33 98 85	0.0005218652150272182 0.00234156658357882
18 33 98 105	0.03371767994409504 0.0032479794546415894
18 34 104	5.397042420753427e-05 0.00022660321776569228
18 34 118 75	0.00026048450117218026 7.553440592189743e-05
18 45 92 105	0.012195121951219513 7.553440592189743e-05
18 45 110 77	0.00023531653683353448 0.00015106881184379485
18 45 110 85	0.00026676409017085674 0.008082181433643025
18 45 110 104	0.0016998598764155928 0.00045320643553138455
18 45 110 105	0.02942465277100183 0.01291638341264446
18 56 84 77	0.0015360983102918587 7.553440592189743e-05
18 56 84 105	0.031135531135531136 0.0025681698013445124
18 66 46 111	8.306902280622262e-05 0.0028703074250321023
18 77	0.0005341880341880342 7.553440592189743e-05
18 77 20 85	0.00017037754114230397 0.003776720296094871
18 77 40 105	5.762526291526205e-05 0.00015106881184379485
18 77 46 111	9.953899331668077e-05 0.008988594304705793
18 83 15 100	5.463017387197033e-05 0.0015106881184379485
18 83 18 77	2.466609206008821e-07 0.00015106881184379485
18 83 18 85	0.0003503792131123649 0.008006647027721126
18 83 18 104	0.005009203190674794 0.00045320643553138455
18 83 18 105	0.06380597435599819 0.012689780194878767
18 83 27 85	0.00039851030062273117 0.006949165344814563
18 83 27 104	0.0006610981042006134 0.00037767202960948713
18 83 27 105	0.06400241934891991 0.010348213611299947
18 83 34 104	0.0002503299122552693 0.0006798096532970768
18 83 51 116	5.016331498887852e-08 0.0003021376236875897
18 83 77	1.3044400885934876e-07 0.00015106881184379485
18 83 83 77	3.0905848055349805e-07 0.00015106881184379485
18 83 83 85	0.0004031571850241864 0.008006647027721126
18 83 83 104	0.004287149667072303 0.00045320643553138455
18 83 83 105	0.07035495811065355 0.012765314600800664
18 83 85	0.0006484087287358942 0.008082181433643025
18 83 85 58	0.0032500618592957347 0.00037767202960948713
18 83 85 73	0.013168664510120585 0.00022660321776569228
18 83 92 77	1.5270597103203486e-07 0.00015106881184379485
18 83 92 85	0.0003885165510255558 0.006949165344814563
18 83 92 104	0.0006563759950941942 0.00037767202960948713
18 83 92 105	0.06417088684008244 0.010348213611299947
18 83 95 77	2.090880994469164e-06 0.0003021376236875897
18 83 95 104	0.0003250044810820173 0.0007553440592189743
18 83 95 105	0.00016998246988688117 0.00015106881184379485
18 83 104	0.005376018445220223 0.00045320643553138455
18 83 105	0.07692594776242809 0.01291638341264446
18 83 117 104	6.687441406774328e-05 0.0003021376236875897
18 85	7.26598195472011e-05 0.0012840849006722562
18 85 6 71	6.314332287513669e-05 0.0006798096532970768
18 85 10 75	0.00011508274449329067 0.00022660321776569228
18 85 12 85	0.00013686141297460677 0.004456529949391948
18 85 12 104	6.047690991579415e-05 0.0006798096532970768
18 85 20 77	4.300695950595347e-05 0.00015106881184379485
18 85 20 85	6.930622110824344e-05 0.0070246997507364605
18 85 20 104	0.0009324965604911599 0.00045320643553138455
18 85 20 105	0.001997960583174178 0.009441800740237177
18 85 35 100	3.7688556904627254e-05 0.0015862225243598459
18 85 36 101	5.2252666592445915e-05 0.0006042752473751794
18 85 37 111	8.556847904233876e-05 0.004909736384923332
18 85 39 77	9.249374703730967e-05 0.00037767202960948713
18 85 39 104	4.5561512258037915e-05 0.0010574816829065639
18 85 39 105	1.9883438862844038e-05 0.003927789107938666
18 85 40 77	0.0001380238436189852 0.0003021376236875897
18 85 40 85	0.00013641489529398927 0.003776720296094871
18 85 40 104	4.658649896500125e-05 0.0009819472769846665
18 85 40 105	2.3646112283564178e-05 0.006571493315205076
18 85 41 106	0.00015148295915075113 0.0007553440592189743
18 85 43 81	0.00010068672926025002 0.0014351537125160511
18 85 45 110	3.635988569639199e-05 0.0003021376236875897
18 85 46 102	0.00018117387903650615 7.553440592189743e-05
18 85 46 111	9.46226028745043e-05 0.010876954452753228
18 85 49 114	0.00020306010153005078 0.0006798096532970768
18 85 51 116	9.598654397961703e-05 0.0007553440592189743
18 85 57 85	0.00013073461961672967 0.0009064128710627691
18 85 58	0.0005399568034557236 0.00015106881184379485
18 86 21 77	3.539549640574823e-05 7.553440592189743e-05
18 86 21 85	0.00012186918141139058 0.005362942820454717
18 86 21 104	0.00027180606637164384 0.00022660321776569228
18 86 21 105	0.011382551729284762 0.006949165344814563
18 86 61 85	0.0001380601622064576 0.00498527079084523
18 86 61 105	0.0004858054193303016 0.005514011632298512
18 92 15 100	5.12549366596888e-05 0.0012840849006722562
18 92 18 77	7.020122356542259e-08 0.00015106881184379485
18 92 18 85	0.000441280002070265 0.007402371780345947
18 92 18 104	0.0006307306480353686 0.00045320643553138455
18 92 18 105	0.06452923988795169 0.010423748017221844
18 92 27 85	0.00023603092041166152 0.006798096532970768
18 92 27 105	0.0481785790062848 0.009592869552080973
18 92 30 85	0.00020475020475020476 0.0015106881184379485
18 92 83 77	6.93777367861826e-08 0.00015106881184379485
18 92 83 85	0.00045054355713845123 0.007477906186267845
18 92 83 104	0.000573555407782207 0.00045320643553138455
18 92 83 105	0.06513638651914026 0.010499282423143743
18 92 85	0.00039024511752501565 0.005967218067829897
18 92 92 77	0.00015796005867087893 0.00015106881184379485
18 92 92 85	0.0002608394886143906 0.006193821285595588
18 92 92 105	0.04971220208596656 0.009064128710627692
18 92 95 77	0.00015952143569292123 0.00022660321776569228
18 92 95 104	0.00016599361443314477 0.0006798096532970768
18 92 105	0.0550128047045433 0.00997054158169046
18 95 15 100	3.663773398383494e-05 0.0008308784651408716
18 95 30 77	2.8577416220541446e-05 7.553440592189743e-05
18 95 30 85	7.351084159610972e-05 0.005362942820454717
18 95 30 105	0.004217519501362296 0.005891683661907999
18 95 35 100	4.800768122899664e-05 0.00015106881184379485
18 95 75	0.000423728813559322 7.553440592189743e-05
18 95 77	0.00040899795501022495 0.00015106881184379485
18 100 46 111	9.981802406382211e-05 0.0009064128710627691
18 102 46 111	9.524263060145721e-05 0.0009064128710627691
18 104	0.0008920606601248885 0.00015106881184379485
18 104 20 85	0.00022707845014590883 0.0029458418309539994
18 104 20 105	0.015715715715715714 0.003776720296094871
18 104 35 100	4.54551141173576e-05 0.0012840849006722562
18 104 39 77	0.0003083564600678384 7.553440592189743e-05
18 104 39 85	0.0001280148921633668 0.0012840849006722562
18 104 46 111	0.00010101780259346423 0.008686456681018204
18 105 20 77	0.0002550369803621525 0.00015106881184379485
18 105 20 85	0.00018726964543368038 0.003927789107938666
18 105 39 85	0.0002814602155985251 0.0006798096532970768
18 105 40 85	9.482113532908671e-05 0.0012085504947503588
18 105 46 111	0.00010924088823166729 0.009517335146159076
18 117 30 85	7.33485444243318e-05 0.0007553440592189743
18 118 46 111	8.911067545891998e-05 0.0015862225243598459
18 122 46 111	7.286566161801274e-05 0.005211874008610922
18 122 51 116	7.84329104492245e-05 0.0003021376236875897
18 126 21 85	0.00017637806368128568 0.003927789107938666
18 126 61 77	0.00013296300673679235 7.553440592189743e-05
18 126 61 85	8.181939243740534e-05 0.003399048266485384
18 126 61 104	8.800802633200148e-05 0.00045320643553138455
18 126 61 105	0.0004350412731464267 0.004834201979001435
19 84 15 100	0.0001809182895467997 0.0007553440592189743
19 84 18 77	0.000584695101666381 7.553440592189743e-05
19 84 18 85	0.0005181553592325523 0.004078857919782461
19 84 18 104	0.000885039295744731 0.00015106881184379485
19 84 18 105	0.05420806545879603 0.0037011858901729736
19 84 27 85	0.0008075715493297911 0.004078857919782461
19 84 27 104	0.004603399433427762 0.0010574816829065639
19 84 27 105	0.04197271773347324 0.014578140342926203
19 84 30 85	0.0007360325780400897 0.003776720296094871
19 84 30 105	0.05666957279860506 0.0018883601480474356
19 84 33 85	0.0003902035944636996 0.0012840849006722562
19 84 51 116	0.00014022295449765126 0.00015106881184379485
19 84 52 85	0.00042355904069601053 0.0014351537125160511
19 84 56	0.013888888888888888 7.553440592189743e-05
19 84 77	0.0035335689045936395 0.00022660321776569228
19 84 83 77	0.0005831672371852994 7.553440592189743e-05
19 84 83 85	0.000516759304766818 0.004154392325704358
19 84 83 104	0.0008748814901567119 0.00015106881184379485
19 84 83 105	0.05384716985663168 0.003776720296094871
19 84 85	0.0011642538779062246 0.004229926731626255
19 84 92 77	0.003218884120171674 0.00015106881184379485
19 84 92 85	0.0010085927595435977 0.004154392325704358
19 84 92 104	0.005075151278547726 0.0010574816829065639
19 84 92 105	0.0416784004505773 0.014578140342926203
19 84 95 77	0.0025466893039049238 0.00022660321776569228
19 84 95 104	0.00038592845480184057 0.0006798096532970768
19 84 95 105	0.0012992496833078896 0.002266032177656923
19 84 99 85	0.035523978685612786 0.0014351537125160511
19 84 104	0.008121158911325725 0.0027947730191102047
19 84 105	0.06558237145855195 0.03414155147669764
19 84 117 104	0.0005061241016297196 0.00037767202960948713
19 121 18 85	0.000196467942980637 0.0020394289598912306
19 121 18 104	0.0013157894736842105 0.00015106881184379485
19 121 27 85	0.008097165991902834 0.00015106881184379485
19 121 27 104	0.02631578947368421 7.553440592189743e-05
19 121 27 105	0.05263157894736842 0.0003021376236875897
19 121 77	0.010526315789473684 7.553440592189743e-05
19 121 83 85	0.00020368821154475686 0.0021149633658131277
19 121 83 104	0.0013157894736842105 0.00015106881184379485
19 121 83 105	0.02033492822966507 0.0025681698013445124
19 121 92 85	0.008097165991902834 0.00015106881184379485
19 121 92 104	0.02631578947368421 7.553440592189743e-05
19 121 92 105	0.05263157894736842 0.0003021376236875897
19 121 105	0.05263157894736842 0.00015106881184379485
19 126 2	0.001483679525222552 7.553440592189743e-05
19 126 21 85	0.0012758251707959503 0.0025681698013445124
27 15 80 85	0.003239532041443147 0.03013822796283707
27 15 80 104	0.005777508462535 0.008686456681018204
27 15 80 105	0.017353106678041786 0.030969106427977944
27 15 80 116	0.00042140750105351877 0.00015106881184379485
27 15 100	0.000662992450902757 0.02107409925220938
27 15 100 58	0.000541470250987387 0.00022660321776569228
27 15 100 123	0.0003869969040247678 0.00022660321776569228
27 18 15 100	7.739673501873323e-05 0.0015106881184379485
27 18 18 77	1.4347877562869222e-05 0.00015106881184379485
27 18 18 85	0.00020142151304941 0.006949165344814563
27 18 18 104	0.0014696187057621837 0.00037767202960948713
27 18 18 105	0.0197410663995653 0.01027267920537805
27 18 27 77	0.0003684688889434769 0.00015106881184379485
27 18 27 85	0.00039745755269641575 0.0056650804441423066
27 18 27 105	0.057523583349825186 0.008308784651408717
27 18 34 77	0.00011502185415228893 7.553440592189743e-05
27 18 83 77	1.447945048615413e-05 0.00015106881184379485
27 18 83 85	0.00019355075601791026 0.0070246997507364605
27 18 83 105	0.01910113538766229 0.010348213611299947
27 18 85	0.0005866419550232515 0.006193821285595588
27 18 92 85	0.0003896358857655694 0.005514011632298512
27 18 92 105	0.05687381682877472 0.008157715839564922
27 18 95 108	0.0008717762440973483 7.553440592189743e-05
27 18 104	0.0030568292344032235 0.00037767202960948713
27 18 105	0.06938073394495413 0.009819472769846665
27 19 84 85	0.00038805179071704397 0.003021376236875897
27 19 84 104	0.003471619510501649 0.0012840849006722562
27 19 84 105	0.025943152454780363 0.014578140342926203
27 27 15 100	0.0005260086209254605 0.020469824004834204
27 27 18 85	0.000364311424795637 0.006269355691517486
27 27 18 105	0.040632906129159166 0.009064128710627692
27 27 27 77	0.03149915777653004 0.0015862225243598459
27 27 27 85	0.0010470694956400224 0.00468313316715764
27 27 27 104	0.07715839072127582 0.006420424503361281
27 27 27 105	0.36807832474609575 0.06964272225998942
27 27 27 122	0.00035248501938667606 7.553440592189743e-05
27 27 30 85	0.005084417586778124 0.04252587053402825
27 27 77	0.05517241379310345 0.0036256514842510764
27 27 77 73	0.12 7.553440592189743e-05
27 27 83 85	0.0003623036411045211 0.006269355691517486
27 27 83 105	0.04046041158004883 0.009064128710627692
27 27 85	0.0023247458630090666 0.005967218067829897
27 27 92 77	0.03441659671423432 0.002266032177656923
27 27 92 85	0.0011570391843667743 0.005514011632298512
27 27 92 104	0.07709002641536375 0.00845985346325251
27 27 92 105	0.3692162522202487 0.09872346853991994
27 27 92 122	0.0014084507042253522 0.0003021376236875897
27 27 93 75	0.03524229074889868 0.0006042752473751794
27 27 98 105	0.041666666666666664 0.00037767202960948713
27 27 99 85	0.051570835803200946 0.009895007175768562
27 27 104	0.08397932816537468 0.013898330689629127
27 27 104 8	0.03608247422680412 0.00022660321776569228
27 27 104 88	0.04054054054054054 7.553440592189743e-05
27 27 105	0.5663791645526806 0.18241559030138227
27 27 105 58	0.12949640287769784 0.0003021376236875897
27 27 105 88	0.06060606060606061 0.0003021376236875897
27 27 117 105	0.001022930696445316 0.0008308784651408716
27 27 118	0.04504504504504504 0.00022660321776569228
27 27 118 110	0.24175824175824176 0.0008308784651408716
27 27 122	0.02768166089965398 0.0006042752473751794
27 27 126 2	0.002328008348719595 0.0009819472769846665
27 30 15 100	0.000614112774526112 0.04260140493995015
27 30 18 85	4.287838138545964e-05 0.0017372913362036408
27 30 27 85	7.855567805953694e-05 0.0020394289598912306
27 30 34 104	0.00424893776555861 0.0027947730191102047
27 30 34 122	0.011235955056179775 7.553440592189743e-05
27 30 45 108	0.0007686723320664474 0.00015106881184379485
27 30 83 85	4.287654290870032e-05 0.0017372913362036408
27 30 85	0.006687849379073519 0.03950449429715235
27 30 85 123	0.0032258064516129032 0.00022660321776569228
27 30 86 2	0.00039561433254210466 0.0003021376236875897
27 30 92 85	7.432876991391627e-05 0.001963894553969333
27 30 92 104	0.002649191299498048 0.00015106881184379485
27 30 93 75	0.2777777777777778 7.553440592189743e-05
27 30 95 77	0.0075524475524475524 0.0018883601480474356
27 30 95 85	0.0014627011214041932 0.00015106881184379485
27 30 95 104	0.004949422747850196 0.014200468313316715
27 30 95 105	0.013928833711470056 0.05974771508422086
27 30 95 116	0.0024449877750611247 7.553440592189743e-05
27 30 117 105	0.003934426229508197 0.00022660321776569228
27 30 126 4	0.0020920502092050207 7.553440592189743e-05
27 33 28 105	0.1875 0.003021376236875897
27 33 92 104	0.11538461538461539 0.00022660321776569228
27 33 92 105	0.3402061855670103 0.002492635395422615
27 33 98 85	0.002680155524517761 0.001963894553969333
27 33 98 104	0.01699463327370304 0.0007553440592189743
27 33 98 105	0.13128491620111732 0.014200468313316715
27 33 110 105	0.1875 0.0015106881184379485
27 33 117 104	0.023255813953488372 7.553440592189743e-05
27 33 117 105	0.033707865168539325 0.00022660321776569228
27 34 104	0.0002361553902467824 0.00015106881184379485
27 45 28 105	0.25 0.003021376236875897
27 45 98 104	0.04411764705882353 0.00045320643553138455
27 45 98 105	0.12681159420289856 0.00528740841453282
27 45 110 77	0.0003402389233328293 0.00015106881184379485
27 45 110 85	0.00033330080613915795 0.0070246997507364605
27 45 110 104	0.0017278709856330728 0.00264370420726641
27 45 110 105	0.03496363753149154 0.02991162474507138
27 45 110 122	5.075369233111709e-05 7.553440592189743e-05
27 52 15 100	0.000810928825400786 0.0017372913362036408
27 52 18 105	0.009259259259259259 7.553440592189743e-05
27 52 85	0.0012028869286287089 0.00022660321776569228
27 52 92 77	0.030303030303030304 0.00022660321776569228
27 52 92 104	0.05172413793103448 0.0015862225243598459
27 52 92 105	0.20618556701030927 0.01057481682906564
27 52 95 104	0.008036739380022962 0.00022660321776569228
27 52 95 105	0.034482758620689655 0.0017372913362036408
27 52 95 122	0.020202020202020204 7.553440592189743e-05
27 52 98 105	0.1188118811881188 0.00045320643553138455
27 52 105	0.0025575447570332483 7.553440592189743e-05
27 52 117 77	0.049576783555018135 0.0015106881184379485
27 52 117 104	0.03674233559560028 0.004532064355313846
27 52 117 105	0.21104663657855147 0.06012538711383035
27 56 46 111	0.0003937317899047169 0.0003021376236875897
27 77	0.009602194787379973 0.0005287408414532819
27 77 1 66	0.0007393816578579839 0.0014351537125160511
27 77 6 71	0.00013356484573260317 0.0003021376236875897
27 77 10 75	0.000612369871402327 7.553440592189743e-05
27 77 12 77	0.0049301561216105174 0.0015106881184379485
27 77 12 85	0.00032482141478363435 0.002266032177656923
27 77 12 104	0.0011478091193434532 0.0018128257421255382
27 77 12 105	0.006204385799989745 0.02696578291411738
27 77 12 122	0.003424657534246575 7.553440592189743e-05
27 77 16 81	0.0009150012039489526 0.0009819472769846665
27 77 20 85	0.0008566886761621616 0.009290731928393383
27 77 24 89	0.0011542308974786468 0.00264370420726641
27 77 26 91	0.017543859649122806 7.553440592189743e-05
27 77 35 100	0.0004847219373962975 0.016239897273207946
27 77 36 101	0.00014249073810202338 0.00015106881184379485
27 77 37 102	0.0009155413138017853 0.00022660321776569228
27 77 39 104	0.0029498525073746312 0.0012840849006722562
27 77 39 105	0.024622500340089785 0.013671727471863434
27 77 40 77	0.003658536585365854 0.0003021376236875897
27 77 40 104	0.0016377898457029566 0.0014351537125160511
27 77 40 105	0.007393932280969426 0.009517335146159076
27 77 41 106	0.000266058532877233 0.0005287408414532819
27 77 43 108	0.0011494252873563218 0.0003021376236875897
27 77 45 110	0.00047951774215645977 0.0017372913362036408
27 77 46 111	0.00021415330767075657 0.02167837449958456
27 77 49 114	0.00035236081747709656 7.553440592189743e-05
