2	0.04134275618374558 0.18780096308186195
2 16 108	0.0006109668550481136 0.004815409309791332
2 20 1 66	6.111722283339445e-05 0.0016051364365971107
2 20 15 100	0.0001976369712894292 0.06420545746388442
2 20 18 85	3.867915000419024e-05 0.052969502407704656
2 20 27 85	6.420384878584258e-05 0.027287319422150885
2 20 34 77	0.0002829654782116582 0.004815409309791332
2 20 34 104	0.00043436406752600314 0.02247191011235955
2 20 34 105	0.0002950432730133753 0.014446227929373997
2 20 83 85	3.8612984811306616e-05 0.052969502407704656
2 20 85	0.0003633014810872008 0.09309791332263243
2 20 85 23	0.00322234156820623 0.02086677367576244
2 20 85 44	0.00018876828692779613 0.0032102728731942215
2 20 85 50	0.0012140131807145335 0.008025682182985553
2 20 85 88	0.00297000297000297 0.016051364365971106
2 20 85 115	0.0012674271229404308 0.008025682182985553
2 20 86 2	0.001295010832673553 0.08828250401284109
2 20 86 4	0.046258598904955775 0.13643659711075443
2 20 92 85	6.506738441810715e-05 0.027287319422150885
2 20 95 56	0.0017050298380221654 0.0016051364365971107
2 20 95 77	0.0004243881737162258 0.004815409309791332
2 20 95 81	0.002007819930254676 0.012841091492776886
2 20 95 104	0.00030608040496792044 0.024077046548956663
2 20 95 105	0.00028271690950029785 0.02086677367576244
2 20 95 108	0.0002473716759431045 0.0016051364365971107
2 20 117 77	0.0019646365422396855 0.0032102728731942215
2 20 117 104	0.00033280638988268576 0.0032102728731942215
2 20 126 2	0.0009455493968046952 0.025682182985553772
2 20 126 4	0.05766766339171294 0.06420545746388442
2 20 126 55	0.17307692307692307 0.0032102728731942215
2 22 71	0.5714285714285714 0.004815409309791332
2 22 87	0.02336448598130841 0.006420545746388443
2 22 87 23	0.05 0.0016051364365971107
2 22 116	0.0005167958656330749 0.0016051364365971107
2 22 116 23	0.007142857142857143 0.0016051364365971107
2 23	0.03508771929824561 0.012841091492776886
2 23 6 71	6.390184676337147e-05 0.0016051364365971107
2 23 16 14	0.4 0.0032102728731942215
2 23 20 85	0.000470405366711662 0.025682182985553772
2 23 23	0.09482758620689655 0.028892455858747994
2 23 23 23	0.02867383512544803 0.011235955056179775
2 23 23 88	0.02867383512544803 0.011235955056179775
2 23 35 100	0.0001713754100768741 0.024077046548956663
2 23 36 101	0.000455857772375019 0.004815409309791332
2 23 39 104	0.001218026796589525 0.006420545746388443
2 23 40 104	0.0004224757076468103 0.0032102728731942215
2 23 40 105	0.0007862871520679352 0.008025682182985553
2 23 46 111	7.449593713047963e-05 0.08667736757624397
2 23 50 115	0.016666666666666666 0.0016051364365971107
2 23 57 104	0.16666666666666666 0.0016051364365971107
2 23 57 122	0.004784688995215311 0.0016051364365971107
2 23 67 2	0.014365717068419772 0.012841091492776886
2 23 67 4	0.2927927927927928 0.030497592295345103
2 23 69 2	0.08527131782945736 0.009630818619582664
2 23 69 4	0.4189189189189189 0.012841091492776886
2 23 88	0.08550185873605948 0.030497592295345103
2 23 88 23	0.027777777777777776 0.012841091492776886
2 23 88 88	0.029197080291970802 0.011235955056179775
2 24 89	0.00021497833244701916 0.025682182985553772
2 24 89 23	0.00025687130747495504 0.0016051364365971107
2 35 80 77	0.00032411408815903196 0.004815409309791332
2 35 80 85	0.00013224878445407376 0.052969502407704656
2 35 80 104	0.00022860844136669747 0.02086677367576244
2 35 80 105	0.00013425221516155016 0.014446227929373997
2 35 100	0.00010758395982271109 0.12520064205457465
2 35 100 23	0.0010438716037927335 0.019261637239165328
2 35 100 50	0.0007346189164370982 0.004815409309791332
2 35 100 58	0.0010560777273207309 0.006420545746388443
2 35 100 88	0.001034598180324377 0.016051364365971106
2 35 100 115	0.0007272727272727272 0.004815409309791332
2 35 100 123	0.0021208907741251328 0.004815409309791332
2 36 101	0.0005092297899427117 0.04975922953451043
2 36 101 23	0.000671366230278617 0.0032102728731942215
2 36 101 58	0.000390015600624025 0.0016051364365971107
2 36 101 88	0.0007867820613690008 0.0032102728731942215
2 36 127 58	0.009615384615384616 0.0016051364365971107
2 37 102	0.002151694459386767 0.009630818619582664
2 37 111	0.00021609940572663426 0.0032102728731942215
2 37 111 23	0.002861230329041488 0.0032102728731942215
2 37 111 88	0.0032414910858995136 0.0032102728731942215
2 37 111 123	0.022099447513812154 0.0032102728731942215
2 39 15 100	0.00022970024118525325 0.01765650080256822
2 39 30 85	0.00027364964425546245 0.019261637239165328
2 39 104	0.0012239302849309703 0.04012841091492777
2 39 104 58	0.0042643923240938165 0.0032102728731942215
2 39 105	0.00021090372245070126 0.006420545746388443
2 39 117 104	0.017167381974248927 0.006420545746388443
2 39 117 105	0.045454545454545456 0.006420545746388443
2 39 126 2	0.0007975460122699386 0.019261637239165328
2 39 126 4	0.051932367149758456 0.027287319422150885
2 40 15 100	0.00020416175893207694 0.02086677367576244
2 40 30 85	0.00012389599815925946 0.016051364365971106
2 40 77	0.0002652519893899204 0.0032102728731942215
2 40 86 4	0.17391304347826086 0.0032102728731942215
2 40 93 56	0.04 0.0016051364365971107
2 40 93 108	0.0012610340479192938 0.0016051364365971107
2 40 99 85	0.00011279512250143962 0.01765650080256822
2 40 104	0.0002498625755834291 0.016051364365971106
2 40 105	0.0008252527336496802 0.06260032102728733
2 40 105 23	0.0060577819198508855 0.016051364365971106
2 40 105 50	0.0037220843672456576 0.004815409309791332
2 40 105 58	0.0007733952049497294 0.0016051364365971107
2 40 105 88	0.006369426751592357 0.016051364365971106
2 40 105 115	0.0036452004860267314 0.004815409309791332
2 40 105 123	0.0009760858955588092 0.0032102728731942215
2 40 117 81	0.00045945325063174823 0.0032102728731942215
2 40 117 104	0.0038022813688212928 0.0016051364365971107
2 40 117 105	0.004784688995215311 0.0016051364365971107
2 40 121 81	0.00909090909090909 0.0016051364365971107
2 40 126 2	0.0004783856658258676 0.025682182985553772
2 40 126 4	0.057760141093474424 0.05457463884430177
2 40 126 55	0.0547945205479452 0.004815409309791332
2 41 106	0.00021074815595363542 0.0032102728731942215
2 43 81	0.003663003663003663 0.0032102728731942215
2 43 81 23	0.02631578947368421 0.0016051364365971107
2 43 81 88	0.02857142857142857 0.0016051364365971107
2 43 108	0.020491803278688523 0.02086677367576244
2 44 6 71	0.006134969325153374 0.0016051364365971107
2 44 44 109	0.028037383177570093 0.0016051364365971107
2 44 46 111	0.00013992460533030437 0.009630818619582664
2 44 109	0.10294117647058823 0.004815409309791332
2 44 109 44	0.006329113924050633 0.0016051364365971107
2 44 109 109	0.02197802197802198 0.0016051364365971107
2 45 110	0.0006387292065872421 0.027287319422150885
2 45 110 58	0.003940886699507389 0.0016051364365971107
2 45 110 123	0.001392757660167131 0.0016051364365971107
2 46 102 8	0.0007727975270479134 0.0016051364365971107
2 46 111	7.656338583616496e-05 0.3258426966292135
2 46 111 8	0.00019229375385511997 0.019261637239165328
2 46 111 23	0.00028133489413554306 0.09470304975922954
2 46 111 44	0.00018294809419539999 0.025682182985553772
2 46 111 50	0.00028642573027011796 0.03210272873194221
2 46 111 58	0.0001918354818907305 0.014446227929373997
2 46 111 73	0.00014135365399195568 0.012841091492776886
2 46 111 88	0.0001409481582606192 0.0449438202247191
2 46 111 109	0.00012648088030692693 0.008025682182985553
2 46 111 115	0.00027510222934695484 0.028892455858747994
2 46 111 123	0.0005913748535510386 0.01765650080256822
2 50	0.028409090909090908 0.008025682182985553
2 50 16 81	0.0026609898882384245 0.008025682182985553
2 50 24 89	0.00010535187526337969 0.0016051364365971107
2 50 35 100	0.0001680248676804167 0.008025682182985553
2 50 45 110	0.0005726283641916397 0.004815409309791332
2 50 46 111	7.817316025051148e-05 0.060995184590690206
2 50 50	0.028169014084507043 0.009630818619582664
2 50 50 50	0.017064846416382253 0.008025682182985553
2 50 50 115	0.016666666666666666 0.008025682182985553
2 50 51 116	0.0006289308176100629 0.006420545746388443
2 50 67 2	0.004080839486980179 0.012841091492776886
2 50 67 4	0.10276679841897234 0.016051364365971106
2 50 67 55	0.3181818181818182 0.004815409309791332
2 50 69 2	0.018072289156626505 0.0032102728731942215
2 50 69 4	0.288135593220339 0.008025682182985553
2 50 69 55	0.6666666666666666 0.0032102728731942215
2 50 115	0.03474903474903475 0.014446227929373997
2 50 115 50	0.01272264631043257 0.008025682182985553
2 50 115 115	0.016556291390728478 0.008025682182985553
2 51 87	0.0005002501250625312 0.0016051364365971107
2 51 87 23	0.016666666666666666 0.0032102728731942215
2 51 87 88	0.016666666666666666 0.0032102728731942215
2 51 116	0.0006147503932594428 0.048154093097913325
2 51 116 88	0.0010193679918450561 0.004815409309791332
2 57 122	0.00395908940943583 0.019261637239165328
2 57 126 4	0.07692307692307693 0.0016051364365971107
2 58	0.011627906976744186 0.0016051364365971107
2 58 8 123	0.19480519480519481 0.004815409309791332
2 58 20 85	0.00027893138287981157 0.012841091492776886
2 58 35 100	0.00014089666638487334 0.014446227929373997
2 58 46 111	5.697251719283543e-05 0.028892455858747994
2 58 67 2	0.012531328320802004 0.009630818619582664
2 58 67 4	0.3125 0.012841091492776886
2 58 69 2	0.027777777777777776 0.0016051364365971107
2 58 69 4	0.45454545454545453 0.0016051364365971107
2 58 73 123	0.2 0.004815409309791332
2 58 88 23	0.07142857142857142 0.0016051364365971107
2 58 123	0.10714285714285714 0.012841091492776886
2 58 123 23	0.05263157894736842 0.0032102728731942215
2 58 123 58	0.005050505050505051 0.0016051364365971107
2 62 101 44	0.009708737864077669 0.0016051364365971107
2 62 101 58	0.02127659574468085 0.0016051364365971107
2 62 127 23	0.010752688172043012 0.0016051364365971107
2 62 127 44	0.005780346820809248 0.0016051364365971107
2 62 127 58	0.015384615384615385 0.0016051364365971107
2 62 127 115	0.15384615384615385 0.0032102728731942215
2 63 128	0.0014692918013517484 0.008025682182985553
2 67 2	0.012797928973927262 0.2504012841091493
2 67 2 8	0.013691128148959474 0.009630818619582664
2 67 2 23	0.011077775213477959 0.01765650080256822
2 67 2 50	0.011497777096428024 0.014446227929373997
2 67 2 58	0.006666666666666667 0.006420545746388443
2 67 2 73	0.013302217036172695 0.008025682182985553
2 67 2 88	0.018397962071893575 0.03210272873194221
2 67 2 109	0.0006365372374283895 0.0016051364365971107
2 67 2 115	0.009541000515729758 0.012841091492776886
2 67 2 123	0.058283433133732535 0.009630818619582664
2 67 4	0.5480740958541606 0.85553772070626
2 67 4 44	0.005319148936170213 0.0016051364365971107
2 67 4 58	0.002336448598130841 0.0016051364365971107
2 67 4 109	0.0022222222222222222 0.0016051364365971107
2 67 6 71	4.5284802980986406e-05 0.01765650080256822
2 67 21 85	0.00018141773684749544 0.12680577849117175
2 67 22 71	0.07766990291262135 0.0032102728731942215
2 67 30 85	0.0007220216606498195 0.0016051364365971107
2 67 55	0.5775862068965517 0.038523274478330656
2 67 61 77	0.0001456734971350879 0.011235955056179775
2 67 61 85	0.00010618706204343467 0.07223113964686999
2 67 61 104	5.660395158475341e-05 0.025682182985553772
2 67 61 105	3.098189046538517e-05 0.014446227929373997
2 69 2	0.10410192666252331 0.18780096308186195
2 69 2 8	0.06896551724137931 0.006420545746388443
2 69 2 23	0.07308970099667775 0.011235955056179775
2 69 2 50	0.04245283018867924 0.004815409309791332
2 69 2 58	0.012987012987012988 0.0032102728731942215
2 69 2 73	0.021164021164021163 0.0032102728731942215
2 69 2 115	0.0391304347826087 0.004815409309791332
2 69 2 123	0.0990990990990991 0.006420545746388443
2 69 4	0.7408 0.1926163723916533
2 69 6 71	8.862983488783112e-05 0.008025682182985553
2 69 21 85	0.0003353189474929978 0.048154093097913325
2 69 22 71	0.07142857142857142 0.0016051364365971107
2 69 55	0.5555555555555556 0.008025682182985553
2 69 61 85	0.00024095556091012358 0.01765650080256822
2 69 61 104	0.00026643322041639705 0.009630818619582664
2 73	0.017094017094017096 0.0032102728731942215
2 73 1 66	0.0034602076124567475 0.0032102728731942215
2 73 8	0.036 0.014446227929373997
2 73 8 123	0.36633663366336633 0.0032102728731942215
2 73 16 81	0.00498220640569395 0.006420545746388443
2 73 20 85	0.0002872160151650056 0.014446227929373997
2 73 35 100	0.00012045794970095005 0.012841091492776886
2 73 40 104	0.000160926939169617 0.0016051364365971107
2 73 43 108	0.019867549668874173 0.004815409309791332
2 73 46 111	8.403182320651235e-05 0.052969502407704656
2 73 51 116	0.00044306601683650863 0.0016051364365971107
2 73 58 123	0.2222222222222222 0.0032102728731942215
2 73 63 128	0.006666666666666667 0.0032102728731942215
2 73 67 2	0.014857142857142857 0.011235955056179775
2 73 67 4	0.2 0.011235955056179775
2 73 69 2	0.03389830508474576 0.0032102728731942215
2 73 69 4	0.4 0.0032102728731942215
2 73 73	0.025252525252525252 0.008025682182985553
2 73 73 123	0.43859649122807015 0.0032102728731942215
2 73 123	0.25 0.0032102728731942215
2 79 14	0.14285714285714285 0.0032102728731942215
2 79 81 23	0.2 0.0032102728731942215
2 79 81 88	0.2 0.0032102728731942215
2 88	0.04895104895104895 0.02247191011235955
2 88 6 71	5.121376626037079e-05 0.0016051364365971107
2 88 12 77	0.024390243902439025 0.0016051364365971107
2 88 16 14	0.4 0.0032102728731942215
2 88 16 81	0.00048567265662943174 0.004815409309791332
2 88 20 85	0.0003669811655795343 0.03531300160513644
2 88 23	0.11526479750778816 0.052969502407704656
2 88 23 23	0.028268551236749116 0.011235955056179775
2 88 23 88	0.038560411311053984 0.02247191011235955
2 88 35 100	0.00012904027490357825 0.033707865168539325
2 88 36 101	0.000535475234270415 0.012841091492776886
2 88 39 104	0.0014269406392694063 0.008025682182985553
2 88 39 122	0.013333333333333334 0.0016051364365971107
2 88 40 104	0.00033573946617424877 0.0032102728731942215
2 88 40 105	0.0006669334400426837 0.008025682182985553
2 88 43 108	0.05442176870748299 0.012841091492776886
2 88 46 111	7.034088098549843e-05 0.11717495987158909
2 88 50 115	0.01098901098901099 0.0016051364365971107
2 88 57 104	0.08333333333333333 0.0016051364365971107
2 88 67 2	0.016380854875863833 0.02086677367576244
2 88 67 4	0.28634361233480177 0.03531300160513644
2 88 69 2	0.04780114722753346 0.014446227929373997
2 88 69 4	0.48026315789473684 0.024077046548956663
2 88 69 55	0.5 0.009630818619582664
2 88 88	0.09606986899563319 0.028892455858747994
2 88 88 23	0.028268551236749116 0.011235955056179775
2 88 88 88	0.028985507246376812 0.011235955056179775
2 88 120 4	0.4090909090909091 0.011235955056179775
2 88 120 55	0.5 0.009630818619582664
2 96 31	1.0 0.0016051364365971107
2 96 55	1.0 0.0016051364365971107
2 109 1 66	0.0009601536245799327 0.0032102728731942215
2 109 6 71	0.0002632964718272775 0.0016051364365971107
2 109 44	0.11515151515151516 0.025682182985553772
2 109 44 109	0.0103359173126615 0.0016051364365971107
2 109 45 110	0.000719165767709457 0.0016051364365971107
2 109 46 111	6.22608345825411e-05 0.02086677367576244
2 115	0.025380710659898477 0.008025682182985553
2 115 16 81	0.0017730496453900709 0.008025682182985553
2 115 20 85	0.00012524567420709853 0.012841091492776886
2 115 24 89	0.00020990764063811922 0.004815409309791332
2 115 35 100	0.0001288659793814433 0.009630818619582664
2 115 46 111	6.55942561666939e-05 0.0738362760834671
2 115 50	0.02127659574468085 0.011235955056179775
2 115 50 50	0.015772870662460567 0.008025682182985553
2 115 50 88	0.021505376344086023 0.0032102728731942215
2 115 50 115	0.011363636363636364 0.008025682182985553
2 115 50 123	0.037037037037037035 0.0016051364365971107
2 115 67 2	0.0049382716049382715 0.012841091492776886
2 115 67 4	0.10276679841897234 0.016051364365971106
2 115 67 55	0.4117647058823529 0.004815409309791332
2 115 69 2	0.016042780748663103 0.0032102728731942215
2 115 69 4	0.2537313432835821 0.008025682182985553
2 115 69 55	0.6666666666666666 0.0032102728731942215
2 115 115	0.02643171806167401 0.009630818619582664
2 115 115 50	0.015772870662460567 0.008025682182985553
2 115 115 115	0.016025641025641024 0.008025682182985553
2 115 120 55	0.6666666666666666 0.0032102728731942215
2 120 2	0.04395604395604396 0.006420545746388443
2 120 2 50	0.17647058823529413 0.004815409309791332
2 120 2 115	0.13636363636363635 0.004815409309791332
2 120 4	0.6666666666666666 0.009630818619582664
2 120 31	1.0 0.0016051364365971107
2 120 55	0.1323529411764706 0.009630818619582664
2 121 56 77	0.08333333333333333 0.0016051364365971107
2 121 56 104	0.008333333333333333 0.0016051364365971107
2 123	0.09090909090909091 0.008025682182985553
2 123 1 66	0.023809523809523808 0.004815409309791332
2 123 16 81	0.0057692307692307696 0.004815409309791332
2 123 23 58	0.05555555555555555 0.0016051364365971107
2 123 35 100	0.00014093013891685122 0.016051364365971106
2 123 36 101	0.00018772292096865028 0.0016051364365971107
2 123 39 77	0.008298755186721992 0.0032102728731942215
2 123 39 104	0.0008805400645729381 0.004815409309791332
2 123 40 105	0.000518000518000518 0.0032102728731942215
2 123 46 111	0.00011684047512486088 0.03210272873194221
2 123 51 116	0.0007396449704142012 0.0032102728731942215
2 123 58	0.0625 0.011235955056179775
2 123 58 123	0.10429447852760736 0.008025682182985553
2 123 63 128	0.006 0.004815409309791332
2 123 67 2	0.03626373626373627 0.011235955056179775
2 123 67 4	0.30612244897959184 0.016051364365971106
2 123 69 2	0.029023746701846966 0.009630818619582664
2 123 69 4	0.38636363636363635 0.008025682182985553
2 123 88 58	0.05555555555555555 0.0016051364365971107
2 123 88 88	0.02631578947368421 0.0016051364365971107
4	1.0 1.0
4 1 66	0.010059171597633136 0.052969502407704656
4 1 66 85	0.0007716049382716049 0.004815409309791332
4 6 71	0.006023470765396199 0.06581059390048154
4 6 71 2	0.0021975545162562686 0.016051364365971106
4 6 71 4	0.03259726603575184 0.016051364365971106
4 6 71 23	0.0049261083743842365 0.0016051364365971107
4 6 71 44	0.005434782608695652 0.0016051364365971107
4 6 71 55	0.0625 0.0016051364365971107
4 6 71 88	0.005434782608695652 0.0016051364365971107
4 6 71 109	0.043243243243243246 0.0016051364365971107
4 6 87	0.030927835051546393 0.009630818619582664
4 6 87 2	0.008620689655172414 0.0032102728731942215
4 6 87 4	0.06666666666666667 0.0032102728731942215
4 8 8	1.0 0.016051364365971106
4 8 16 81	0.05042016806722689 0.004815409309791332
4 8 20 85	0.0006423432682425488 0.006420545746388443
4 8 35 100	0.0002553191489361702 0.004815409309791332
4 8 40 105	0.002857142857142857 0.006420545746388443
4 8 43 108	0.1 0.004815409309791332
4 8 46 111	0.00012088098058651452 0.008025682182985553
4 8 67 2	0.010452961672473868 0.004815409309791332
4 8 67 4	0.4 0.004815409309791332
4 8 73	1.0 0.02086677367576244
4 8 123 58	0.5 0.006420545746388443
4 10 75	0.00911854103343465 0.004815409309791332
4 12 15 100	0.0010542962572482868 0.009630818619582664
4 12 77	0.08924485125858124 0.0593900481540931
4 12 85	0.0016420361247947454 0.0016051364365971107
4 12 93 81	0.025 0.004815409309791332
4 12 99 85	0.0002053388090349076 0.0032102728731942215
4 12 104	0.0008873114463176575 0.004815409309791332
4 12 105	0.0015438054805094559 0.006420545746388443
4 12 126 2	0.0009940357852882703 0.0016051364365971107
4 16 28 77	0.014423076923076924 0.004815409309791332
4 16 28 105	0.0011086474501108647 0.004815409309791332
4 16 30 85	0.0007875178422011124 0.025682182985553772
4 16 32 108	0.00261437908496732 0.0032102728731942215
4 16 33 81	0.0005175983436853002 0.0016051364365971107
4 16 33 108	0.002577319587628866 0.0032102728731942215
4 16 52 104	0.0023094688221709007 0.008025682182985553
4 16 52 105	0.0009140767824497258 0.0032102728731942215
4 16 81	0.027958595667484792 0.3146067415730337
4 16 81 8	0.008379888268156424 0.004815409309791332
4 16 81 23	0.01366742596810934 0.004815409309791332
4 16 81 73	0.020134228187919462 0.004815409309791332
4 16 81 88	0.016574585635359115 0.004815409309791332
4 16 98 81	0.004132231404958678 0.0016051364365971107
4 16 108	0.0015463917525773195 0.004815409309791332
4 20 1 66	0.0012809564474807857 0.004815409309791332
4 20 15 100	0.0006252154187740968 0.0738362760834671
4 20 18 85	2.1924679954484365e-05 0.016051364365971106
4 20 27 85	3.0511060259344013e-05 0.006420545746388443
4 20 34 104	0.0012283000327546676 0.038523274478330656
4 20 34 105	0.0008794816921227756 0.033707865168539325
4 20 77	0.0009267840593141798 0.0016051364365971107
4 20 83 85	2.1850019282642017e-05 0.016051364365971106
4 20 85	0.001018149623727313 0.18940609951845908
4 20 85 8	0.0014675052410901468 0.006420545746388443
4 20 85 23	0.0053475935828877 0.019261637239165328
4 20 85 50	0.0011551790527531767 0.004815409309791332
4 20 85 58	0.000974025974025974 0.004815409309791332
4 20 85 73	0.0017430278884462151 0.006420545746388443
4 20 85 88	0.005941978329255505 0.019261637239165328
4 20 85 115	0.0012170385395537525 0.004815409309791332
4 20 86 2	0.001982201768733886 0.08186195826645265
4 20 86 4	0.04349171954805758 0.15248796147672553
4 20 86 55	0.048034934497816595 0.01765650080256822
4 20 92 85	3.0330373594376747e-05 0.006420545746388443
4 20 95 81	0.0036413290851160674 0.025682182985553772
4 20 95 104	0.0011440420435451003 0.04012841091492777
4 20 95 105	0.001065960333354868 0.04333868378812199
4 20 95 110	0.0002563883428766772 0.004815409309791332
4 20 105	0.0008818342151675485 0.0016051364365971107
4 20 117 105	0.0010197144799456153 0.004815409309791332
4 20 126 2	0.002460546410996097 0.019261637239165328
4 20 126 4	0.03415154749199573 0.04012841091492777
4 22 71	0.4 0.009630818619582664
4 22 87	0.06153846153846154 0.019261637239165328
4 23 6 71	0.0009970089730807576 0.0016051364365971107
4 23 12 104	0.013888888888888888 0.0016051364365971107
4 23 16 81	0.004966887417218543 0.004815409309791332
4 23 20 85	0.001370097619455386 0.025682182985553772
4 23 23	0.8181818181818182 0.06420545746388442
4 23 35 100	0.00032299741602067185 0.030497592295345103
4 23 39 104	0.0023094688221709007 0.004815409309791332
4 23 40 104	0.0028653295128939827 0.006420545746388443
4 23 40 105	0.0016483516483516484 0.004815409309791332
4 23 46 111	0.00011724851240949881 0.025682182985553772
4 23 57 122	0.009433962264150943 0.0016051364365971107
4 23 58 123	0.4 0.0032102728731942215
4 23 67 2	0.02098360655737705 0.012841091492776886
4 23 67 4	0.5748031496062992 0.0449438202247191
4 23 67 55	0.5757575757575758 0.02086677367576244
4 23 88	0.9253731343283582 0.09149277688603531
4 24 89	0.0023968242079245 0.051364365971107544
4 26 91	0.16666666666666666 0.0016051364365971107
4 35 80 77	0.001789442290486132 0.009630818619582664
4 35 80 85	0.00035517993506582214 0.0738362760834671
4 35 80 104	0.0006635192037769555 0.030497592295345103
4 35 80 105	0.00048607398045982596 0.02247191011235955
4 35 100	0.0002460377029421749 0.2231139646869984
4 35 100 8	0.00030129557095510696 0.004815409309791332
4 35 100 23	0.0018409143207793203 0.024077046548956663
4 35 100 50	0.0015189873417721519 0.004815409309791332
4 35 100 58	0.0006526198023494313 0.009630818619582664
4 35 100 88	0.0019305019305019305 0.024077046548956663
4 35 100 115	0.0015136226034308778 0.004815409309791332
4 35 100 123	0.0005623664379709819 0.004815409309791332
4 36 101	0.0045116091405934785 0.18780096308186195
4 36 101 123	0.002036659877800407 0.0016051364365971107
4 36 127	0.013020833333333334 0.008025682182985553
4 37 102	0.032327586206896554 0.02086677367576244
4 39 15 100	0.0011315171033162155 0.03531300160513644
4 39 30 85	0.001449209727820298 0.0449438202247191
4 39 77	0.0026109660574412533 0.004815409309791332
4 39 77 23	0.009523809523809525 0.0016051364365971107
4 39 77 88	0.011363636363636364 0.0016051364365971107
4 39 93 56	0.3333333333333333 0.0016051364365971107
4 39 93 81	0.00641025641025641 0.0016051364365971107
4 39 93 108	0.008547008547008548 0.0016051364365971107
4 39 99 85	0.0012743543271409152 0.04333868378812199
4 39 104	0.01056504103386473 0.17656500802568217
4 39 104 23	0.010752688172043012 0.004815409309791332
4 39 104 58	0.008 0.0032102728731942215
4 39 104 88	0.011278195488721804 0.004815409309791332
4 39 105	0.0016157264036623133 0.01765650080256822
4 39 105 23	0.013986013986013986 0.006420545746388443
4 39 105 88	0.014760147601476014 0.006420545746388443
4 39 117 81	0.004108463434675432 0.008025682182985553
4 39 122	0.01818181818181818 0.004815409309791332
4 39 126 2	0.003775959723096287 0.012841091492776886
4 39 126 4	0.06713780918727916 0.02247191011235955
4 40 15 100	0.0005861321141785358 0.025682182985553772
4 40 30 85	0.0009466437177280551 0.04654895666131621
4 40 52 85	0.0006392499467291711 0.004815409309791332
4 40 77	0.0029895366218236174 0.006420545746388443
4 40 85	0.0038910505836575876 0.0016051364365971107
4 40 92 85	0.00036643459142543056 0.0016051364365971107
4 40 93 81	0.008264462809917356 0.004815409309791332
4 40 99 85	0.000717394423454015 0.038523274478330656
4 40 104	0.001366742596810934 0.019261637239165328
4 40 105	0.015756012162535703 0.27447833065810595
4 40 105 8	0.0061068702290076335 0.006420545746388443
4 40 105 23	0.008771929824561403 0.004815409309791332
