102 1 66	0.002898550724637681 0.0008624407072013799
106 6 71 8	0.07406716417910447 0.00517464424320828
106 6 71 14	0.07002951435470887 0.00603708495040966
106 6 71 23	0.0550119992615839 0.00517464424320828
106 6 71 44	0.14808806488991888 0.008624407072013798
106 6 71 45	0.0009828381341196039 0.0021561017680034496
106 6 71 50	0.1140183346065699 0.00517464424320828
106 6 71 58	0.051278820713115784 0.00258732212160414
106 6 71 73	0.07673721851744467 0.00517464424320828
106 6 71 75	0.08201386897745495 0.11513583441138421
106 6 71 88	0.06030760928224501 0.00517464424320828
106 6 71 98	0.05131128848346636 0.00301854247520483
106 6 71 108	0.05090909090909091 0.00043122035360068997
106 6 71 109	0.23560474537037038 0.016817593790426907
106 6 71 110	0.13103896103896104 0.045278137128072445
106 6 71 115	0.07949400798934754 0.00517464424320828
106 6 71 121	0.044740024183796856 0.0008624407072013799
106 6 71 123	0.07712358172339773 0.007330746011211729
106 6 87	0.1880153930731171 0.01034928848641656
106 6 102	0.08274269331846779 0.00646830530401035
106 6 102 58	0.004608294930875576 0.00043122035360068997
106 6 102 75	0.0659090909090909 0.0008624407072013799
106 6 109	0.029411764705882353 0.00043122035360068997
106 8 1 66	0.013614703880190605 0.008624407072013798
106 8 6 71	0.07770961145194274 0.1457524795170332
106 8 8	0.3419354838709677 0.01207416990081932
106 8 8 8	0.1559633027522936 0.0021561017680034496
106 8 8 73	0.16554162648666024 0.0021561017680034496
106 8 10 75	0.06372549019607843 0.026735661923242778
106 8 12 105	0.007259528130671506 0.0008624407072013799
106 8 20 85	0.007479280371942592 0.015523932729624839
106 8 35 100	0.0030568619067977768 0.029754204398447608
106 8 37 102	0.08484848484848485 0.02414833980163864
106 8 40 105	0.012548262548262547 0.00517464424320828
106 8 40 118	0.01282051282051282 0.00043122035360068997
106 8 41 106	0.04151898734177215 0.029322984044846918
106 8 45 110	0.009826152683295541 0.004743423889607589
106 8 46 106	0.029411764705882353 0.00043122035360068997
106 8 46 111	0.030863472398508972 0.6485554118154377
106 8 51 116	0.00857365549493375 0.0038809831824062097
106 8 67 2	0.02097902097902098 0.00129366106080207
106 8 73	0.3425414364640884 0.01250539025442001
106 8 73 8	0.19236680327868852 0.0021561017680034496
106 8 73 73	0.20592267617219634 0.0021561017680034496
106 8 123 58	0.35714285714285715 0.00129366106080207
106 10 6 71	0.07010679871641831 0.4674428633031479
106 10 6 87	0.13630041724617525 0.007330746011211729
106 10 6 102	0.062239647145307525 0.00517464424320828
106 10 6 109	0.08695652173913043 0.00043122035360068997
106 10 14	0.08620689655172414 0.0068995256576110395
106 10 14 110	0.5 0.0008624407072013799
106 10 28 77	0.016564510409807002 0.013367830961621389
106 10 28 104	0.006572244751193591 0.02630444156964209
106 10 28 105	0.011109926781072949 0.05088400172488142
106 10 28 118	9.710623422023694e-05 0.00043122035360068997
106 10 29 102	0.020967741935483872 0.00043122035360068997
106 10 30 85	0.004538303279680503 0.03708495040965933
106 10 32 14	0.07692307692307693 0.00043122035360068997
106 10 32 75	0.07443427757383157 0.055196205260888316
106 10 33 75	0.07599364069952305 0.02026735661923243
106 10 37 71	0.11924342105263158 0.06252695127210005
106 10 52 104	0.06666666666666667 0.0034497628288055198
106 10 53 77	0.016276366052150805 0.00603708495040966
106 10 53 104	0.009731663685152056 0.015955153083225527
106 10 53 105	0.013593334880961592 0.035791289348857266
106 10 75	0.09153822863651437 0.3061664510564899
106 10 75 2	0.3333333333333333 0.00129366106080207
106 10 75 8	0.04447739065974796 0.0038809831824062097
106 10 75 14	0.10294117647058823 0.00043122035360068997
106 10 75 23	0.061711558131605865 0.004312203536006899
106 10 75 44	0.12455516014234876 0.0068995256576110395
106 10 75 50	0.05729632945389436 0.004312203536006899
106 10 75 58	0.09801031687546058 0.0017248814144027599
106 10 75 73	0.05037783375314862 0.0038809831824062097
106 10 75 88	0.06450463292943692 0.004312203536006899
106 10 75 98	0.035211267605633804 0.0021561017680034496
106 10 75 109	0.1706371191135734 0.01207416990081932
106 10 75 110	0.15945795433450902 0.037516170763260026
106 10 75 115	0.0540084388185654 0.004312203536006899
106 10 75 123	0.06654676258992806 0.00301854247520483
106 10 97 14	0.036862003780718335 0.0038809831824062097
106 10 97 75	0.06874469889737066 0.13195342820181113
106 10 98 75	0.06953738725632819 0.014661492022423459
106 12 15 100	0.011404366243075921 0.02112979732643381
106 12 18 77	0.033936651583710405 0.00258732212160414
106 12 18 85	0.0077740582398967495 0.09141871496334628
106 12 18 104	0.0038131553860819827 0.00043122035360068997
106 12 18 105	0.007905138339920948 0.0021561017680034496
106 12 27 77	0.05128205128205128 0.0021561017680034496
106 12 27 85	0.007837713231904103 0.04398447606727038
106 12 30 85	0.0029216315307057745 0.017248814144027597
106 12 34 104	0.005831583858175881 0.008624407072013798
106 12 34 105	0.010005265929436546 0.01164294954721863
106 12 52 77	0.025423728813559324 0.0017248814144027599
106 12 52 85	0.00669882100750268 0.01034928848641656
106 12 77	0.08379888268156424 0.05217766278568348
106 12 77 44	0.03480278422273782 0.0034497628288055198
106 12 77 109	0.02533783783783784 0.00258732212160414
106 12 83 77	0.03374578177727784 0.00258732212160414
106 12 83 85	0.008171805297856381 0.09141871496334628
106 12 83 104	0.003770028275212064 0.00043122035360068997
106 12 83 105	0.010093167701863354 0.0021561017680034496
106 12 85	0.007172131147540984 0.029754204398447608
106 12 92 77	0.05333333333333334 0.0021561017680034496
106 12 92 85	0.007859060842229353 0.044415696420871065
106 12 93 75	0.04546718576195773 0.07934454506252694
106 12 93 81	0.007142857142857143 0.0017248814144027599
106 12 95 81	0.006818181818181818 0.00129366106080207
106 12 95 105	0.008298755186721992 0.007761966364812419
106 12 95 110	0.004989308624376337 0.00301854247520483
106 12 99 85	0.0024876644736842105 0.03536006899525657
106 12 104	0.00926164136866478 0.02328589909443726
106 12 105	0.013281322559673075 0.054333764553686936
106 12 105 8	0.0017667844522968198 0.00043122035360068997
106 12 105 73	0.00199203187250996 0.00043122035360068997
106 12 117 104	0.005632869449966865 0.007330746011211729
106 12 117 105	0.011035007610350075 0.01250539025442001
106 12 118 14	0.06060606060606061 0.0008624407072013799
106 12 118 44	0.2857142857142857 0.0008624407072013799
106 12 118 75	0.05294435440302539 0.030616645105648987
106 12 118 109	0.03225806451612903 0.00043122035360068997
106 12 118 110	0.14948453608247422 0.009918068132815868
106 12 126 2	0.0007919936640506875 0.004312203536006899
106 16 28 77	0.009925558312655087 0.0017248814144027599
106 16 28 104	0.005192557334487235 0.00517464424320828
106 16 28 105	0.00784313725490196 0.008624407072013798
106 16 30 77	0.06666666666666667 0.0008624407072013799
106 16 30 85	0.007401503074470508 0.0215610176800345
106 16 33 108	0.0031746031746031746 0.00043122035360068997
106 16 52 104	0.00513347022587269 0.00560586459680897
106 16 52 105	0.008349705304518664 0.0068995256576110395
106 16 81	0.06169114728066693 0.1673134971970677
106 16 81 23	0.012605042016806723 0.0021561017680034496
106 16 81 58	0.03686635944700461 0.00129366106080207
106 16 81 88	0.015113350125944584 0.0021561017680034496
106 16 81 109	0.012224938875305624 0.0017248814144027599
106 16 108	0.03852119958634954 0.02328589909443726
106 16 108 109	0.0058823529411764705 0.00043122035360068997
106 16 108 123	0.13513513513513514 0.0008624407072013799
106 20 1 66	0.014982021574111066 0.009486847779215178
106 20 15 100	0.003478931439878943 0.09184993531694696
106 20 18 77	0.0500463353210707 0.0038809831824062097
106 20 18 85	0.015084319326586828 0.17205692108667528
106 20 18 104	5.453425577844498e-05 0.00129366106080207
106 20 18 105	0.020884702990027416 0.00603708495040966
106 20 27 77	0.029149410640331316 0.0038809831824062097
106 20 27 85	0.00722341071758709 0.1375592927986201
106 20 27 105	0.013619754180046507 0.00301854247520483
106 20 30 85	0.0016124697661918839 0.00258732212160414
106 20 34 77	0.013234168216121623 0.0068995256576110395
106 20 34 104	0.006531166727624223 0.0258732212160414
106 20 34 105	0.009972531561641611 0.047865459249676584
106 20 34 118	0.0008497981729339282 0.00043122035360068997
106 20 45 108	0.007190571416414926 0.0008624407072013799
106 20 56 100	0.037037037037037035 0.00043122035360068997
106 20 77	0.0315031503150315 0.0038809831824062097
106 20 83 77	0.05050858593238295 0.0038809831824062097
106 20 83 85	0.015129699190344898 0.1716257007330746
106 20 83 104	4.5400929571668005e-05 0.00129366106080207
106 20 83 105	0.0209716469069636 0.00517464424320828
106 20 83 122	0.05946339474463196 0.00043122035360068997
106 20 85	0.00771953146408727 0.19836136265631737
106 20 85 8	0.0038881088670482773 0.0021561017680034496
106 20 85 23	0.002916869227029655 0.0017248814144027599
106 20 85 44	0.0034329189088884767 0.0017248814144027599
106 20 85 50	0.0265817223198594 0.0021561017680034496
106 20 85 73	0.004629629629629629 0.0021561017680034496
106 20 85 88	0.0032091281868425743 0.0017248814144027599
106 20 85 109	0.000899640143942423 0.00129366106080207
106 20 85 115	0.027650822669104205 0.0021561017680034496
106 20 85 123	0.011587078651685394 0.0034497628288055198
106 20 86 2	0.004650570796373534 0.009486847779215178
106 20 86 4	0.0008022922636103152 0.0008624407072013799
106 20 86 110	0.16984402079722705 0.00646830530401035
106 20 92 77	0.030320958438100874 0.0038809831824062097
106 20 92 85	0.006996996021901045 0.13626563173781803
106 20 92 105	0.012976052326194747 0.00258732212160414
106 20 95 75	0.0508130081300813 0.009486847779215178
106 20 95 77	0.007365684575389948 0.00646830530401035
106 20 95 81	0.006760973580195548 0.0034497628288055198
106 20 95 85	0.00423728813559322 0.0008624407072013799
106 20 95 104	0.0043835752142255685 0.028891763691246228
106 20 95 105	0.008240376820220222 0.0728762397585166
106 20 95 108	0.00039416633819471815 0.00043122035360068997
106 20 95 110	0.004969371171396424 0.00517464424320828
106 20 105	0.02097315436241611 0.00646830530401035
106 20 117 77	0.013903192584963954 0.004743423889607589
106 20 117 104	0.007019303083479569 0.015523932729624839
106 20 117 105	0.012529597474348855 0.02457956015523933
106 20 118 110	0.14035087719298245 0.0008624407072013799
106 20 121 104	0.038461538461538464 0.00043122035360068997
106 20 122	0.11382113821138211 0.0008624407072013799
106 20 126 2	0.0007020359041219537 0.0021561017680034496
106 20 126 4	0.00291970802919708 0.00043122035360068997
106 22 71	0.18152866242038215 0.0901250539025442
106 22 71 14	0.0196078431372549 0.00043122035360068997
106 22 71 75	0.0937799043062201 0.009918068132815868
106 22 71 109	0.22448979591836735 0.0008624407072013799
106 22 71 110	0.1875 0.0008624407072013799
106 22 87	0.19388954171562867 0.02112979732643381
106 23 1 66	0.049855072463768114 0.031910306166451054
106 23 6 71	0.12120774342675528 0.13410952996981457
106 23 10 75	0.12899543378995434 0.043122035360069
106 23 12 104	0.008928571428571428 0.0008624407072013799
106 23 12 105	0.02127659574468085 0.0038809831824062097
106 23 16 81	0.011210762331838564 0.0021561017680034496
106 23 20 85	0.00677710843373494 0.007761966364812419
106 23 23	1.0 0.017248814144027597
106 23 24 89	0.0025188916876574307 0.0017248814144027599
106 23 35 100	0.004309275793650794 0.03794739111686071
106 23 37 102	0.21428571428571427 0.019404915912031046
106 23 43 108	0.3333333333333333 0.00043122035360068997
106 23 46 111	0.037849950260876626 0.6985769728331177
106 23 51 116	0.005086901229334464 0.00517464424320828
106 23 58 123	0.5 0.00258732212160414
106 23 88	0.9361702127659575 0.018973695558430356
106 24 89	0.005622632575757576 0.018111254851228976
106 24 89 23	0.006711409395973154 0.0008624407072013799
106 26 91	0.1875 0.00129366106080207
106 33 6 71	0.15544041450777202 0.030616645105648987
106 33 10 75	0.034013605442176874 0.01250539025442001
106 33 53 105	0.039525691699604744 0.004312203536006899
106 33 67 2	0.5 0.00129366106080207
106 33 98	0.2878787878787879 0.01207416990081932
106 33 98 50	0.5 0.00043122035360068997
106 33 98 115	0.5 0.00043122035360068997
106 35 80 77	0.010889856876166771 0.0034497628288055198
106 35 80 85	0.005950544035519098 0.0771884432945235
106 35 80 104	0.0037376913955766357 0.01078050884001725
106 35 80 105	0.00904087548364853 0.02501078050884002
106 35 80 122	0.001004016064257028 0.00043122035360068997
106 35 100	0.0038655583381482176 0.12764122466580421
106 35 100 8	0.011520341139654045 0.0008624407072013799
106 35 100 23	0.006023313255622481 0.00258732212160414
106 35 100 44	0.004801307590152211 0.0017248814144027599
106 35 100 45	7.215475752393734e-06 0.00043122035360068997
106 35 100 50	0.0014467592592592592 0.0017248814144027599
106 35 100 73	0.012172080517404258 0.0008624407072013799
106 35 100 88	0.006303568999138361 0.00258732212160414
106 35 100 109	0.006831895476985987 0.00258732212160414
106 35 100 115	0.001462843768285547 0.0017248814144027599
106 35 100 123	0.005623120177847522 0.0017248814144027599
106 35 121 85	0.05555555555555555 0.00043122035360068997
106 36 64 101	0.027833001988071572 0.00603708495040966
106 36 101	0.021029365329965268 0.11815437688658904
106 36 101 58	0.011215791834903545 0.0021561017680034496
106 36 101 73	0.00130605137135394 0.00043122035360068997
106 36 101 109	0.02717391304347826 0.008193186718413108
106 36 127	0.011947431302270013 0.00301854247520483
106 37 71	0.11949396204715354 0.17680034497628289
106 37 71 14	0.047619047619047616 0.00043122035360068997
106 37 71 75	0.06597402597402598 0.03967227253126347
106 37 71 109	0.24806201550387597 0.00560586459680897
106 37 94 75	0.035422343324250684 0.00517464424320828
106 37 102	0.11506495987772258 0.05907718844329452
106 37 102 8	0.06174200661521499 0.00129366106080207
106 37 102 44	0.2830687830687831 0.00646830530401035
106 37 102 50	0.2060491493383743 0.0021561017680034496
106 37 102 73	0.0690505548705302 0.00129366106080207
106 37 102 109	0.2572050027188689 0.007761966364812419
106 37 102 115	0.1505524861878453 0.0021561017680034496
106 37 102 123	0.08739255014326648 0.00301854247520483
106 37 111	0.06306802533737263 0.16817593790426907
106 37 111 44	0.08695652173913043 0.00258732212160414
106 37 111 50	0.06766917293233082 0.0034497628288055198
106 37 111 123	0.022222222222222223 0.0017248814144027599
106 39 15 100	0.00808880955037376 0.04484691677447176
106 39 18 77	0.0196078431372549 0.0008624407072013799
106 39 18 85	0.0018662685293803988 0.014661492022423459
106 39 27 105	0.00949667616334283 0.004312203536006899
106 39 30 77	0.05309734513274336 0.0017248814144027599
106 39 30 85	0.006679245283018868 0.06942647692971109
106 39 52 77	0.0425 0.0021561017680034496
106 39 52 85	0.0102226503960608 0.02026735661923243
106 39 52 104	0.002770083102493075 0.0008624407072013799
106 39 52 105	0.00777000777000777 0.0034497628288055198
106 39 52 118	0.023952095808383235 0.00129366106080207
106 39 56 85	0.007782101167315175 0.0008624407072013799
106 39 77	0.019443694301917364 0.0129366106080207
106 39 77 23	0.008333333333333333 0.00043122035360068997
106 39 77 44	0.060556464811783964 0.00301854247520483
106 39 77 109	0.014590347923681257 0.00258732212160414
106 39 83 77	0.0196078431372549 0.0008624407072013799
106 39 83 85	0.0018662685293803988 0.014661492022423459
106 39 85	0.002369668246445498 0.00043122035360068997
106 39 92 104	0.0026702269692923898 0.0008624407072013799
106 39 92 105	0.011971268954509178 0.00646830530401035
106 39 93 14	0.014492753623188406 0.0008624407072013799
106 39 93 75	0.06409507110851353 0.08408796895213454
106 39 93 81	0.010282776349614395 0.0017248814144027599
106 39 93 110	0.002968913726859937 0.0021561017680034496
106 39 99 77	0.0327653997378768 0.00258732212160414
106 39 99 85	0.00545428761549454 0.0685640362225097
106 39 99 118	0.037037037037037035 0.00129366106080207
106 39 104	0.028839501902455898 0.1375592927986201
106 39 105	0.01802171560762658 0.07546356188012074
106 39 105 23	0.010625737898465172 0.0021561017680034496
106 39 105 88	0.011658031088082901 0.0021561017680034496
106 39 105 123	0.03443877551020408 0.004312203536006899
106 39 117 75	0.22916666666666666 0.0017248814144027599
106 39 117 81	0.00855188141391106 0.0017248814144027599
106 39 117 104	0.018518518518518517 0.00043122035360068997
106 39 117 108	0.007751937984496124 0.00043122035360068997
106 39 117 110	0.004658746797111577 0.00258732212160414
106 39 117 122	0.1 0.00043122035360068997
106 39 118 75	0.08392471459426103 0.029754204398447608
106 39 118 110	0.07514450867052024 0.00517464424320828
106 39 126 2	0.0019722893348454217 0.00517464424320828
106 40 15 100	0.00519107252837493 0.07158257869771453
106 40 18 85	0.005149123980205965 0.10478654592496765
106 40 18 105	0.005708848715509039 0.00258732212160414
106 40 27 85	0.005948749237339841 0.016817593790426907
106 40 27 104	0.00889152341434499 0.0038809831824062097
106 40 27 105	0.0174496644295302 0.01250539025442001
106 40 30 77	0.0410958904109589 0.0017248814144027599
106 40 30 85	0.006232729982303083 0.11427339370418284
106 40 30 105	0.013157894736842105 0.0017248814144027599
106 40 34 105	0.01278600269179004 0.0038809831824062097
106 40 45 108	0.007957559681697613 0.0008624407072013799
106 40 52 77	0.037516170763260026 0.00301854247520483
106 40 52 85	0.009534514166117593 0.0258732212160414
106 40 52 105	0.01107011070110701 0.00301854247520483
106 40 52 118	0.045081967213114756 0.00129366106080207
106 40 77	0.01852571576629097 0.02544200086244071
106 40 77 8	0.0110803324099723 0.00043122035360068997
106 40 77 23	0.018518518518518517 0.00043122035360068997
106 40 77 44	0.04504504504504504 0.004312203536006899
106 40 77 73	0.014184397163120567 0.00043122035360068997
106 40 77 88	0.020089285714285716 0.00043122035360068997
106 40 77 109	0.00977869274318065 0.0034497628288055198
106 40 83 77	0.013679890560875513 0.0017248814144027599
106 40 83 85	0.0051156334654218994 0.10133678309616213
106 40 83 105	0.005698005698005698 0.00258732212160414
106 40 85	0.011547344110854504 0.02112979732643381
106 40 92 85	0.005956813104988831 0.017248814144027597
106 40 92 104	0.0056433408577878106 0.0021561017680034496
106 40 92 105	0.015658877378944832 0.013799051315222079
106 40 93 14	0.06722689075630252 0.0017248814144027599
106 40 93 75	0.05629414208558371 0.11384217335058215
106 40 93 81	0.008492569002123142 0.0017248814144027599
106 40 93 110	0.0016455826391031574 0.00129366106080207
106 40 95 75	0.03636363636363636 0.0008624407072013799
106 40 95 105	0.017741935483870968 0.004743423889607589
106 40 95 116	0.007712082262210797 0.00129366106080207
106 40 98 104	0.013157894736842105 0.0008624407072013799
106 40 99 77	0.024437299035369776 0.00301854247520483
106 40 99 85	0.004374847889447534 0.09314359637774904
106 40 99 104	0.0008097165991902834 0.00043122035360068997
106 40 99 105	0.00823937554206418 0.0021561017680034496
106 40 99 118	0.044534412955465584 0.00129366106080207
106 40 104	0.011464514597673867 0.057783527382492456
106 40 104 45	0.00033444816053511704 0.0008624407072013799
106 40 104 109	0.005475166210402816 0.0021561017680034496
106 40 105	0.030276998881631198 0.42647692971108236
106 40 105 8	0.023412146499768197 0.0038809831824062097
106 40 105 44	0.02761904761904762 0.0038809831824062097
106 40 105 50	0.002554278416347382 0.0008624407072013799
106 40 105 58	0.0052585451358457495 0.0021561017680034496
106 40 105 73	0.026544021024967147 0.0038809831824062097
106 40 105 109	0.020368574199806012 0.0034497628288055198
106 40 105 115	0.006896551724137931 0.0017248814144027599
106 40 105 123	0.027517564402810304 0.004743423889607589
106 40 117 81	0.0061616527727437476 0.00301854247520483
106 40 117 104	0.007955449482895784 0.0021561017680034496
106 40 117 105	0.015993907083015995 0.0068995256576110395
106 40 117 110	0.0031211833355950605 0.0021561017680034496
106 40 117 122	0.058823529411764705 0.00043122035360068997
106 40 118	0.001961333706920706 0.00258732212160414
106 40 118 14	0.034482758620689655 0.0008624407072013799
106 40 118 75	0.0680087753258485 0.04053471323846486
106 40 118 98	0.1724137931034483 0.0017248814144027599
106 40 118 109	0.09482758620689655 0.0017248814144027599
106 40 118 110	0.09449636552440291 0.015092712376024149
106 40 126 2	0.0014670131612037891 0.009055627425614488
106 40 126 4	0.003231763619575254 0.00043122035360068997
106 41 106	0.7293851453689375 1.0
106 41 106 8	0.08915805022156573 0.0017248814144027599
106 41 106 44	0.2998319438494744 0.0068995256576110395
106 41 106 45	0.0006736615187698941 0.00129366106080207
106 41 106 50	0.11825153374233129 0.00129366106080207
106 41 106 58	0.12288302481291848 0.00258732212160414
106 41 106 73	0.09153776160145587 0.0017248814144027599
106 41 106 109	0.34678274034822104 0.008624407072013798
106 41 106 110	0.07233273056057866 0.0008624407072013799
106 41 106 115	0.1423428413181944 0.00129366106080207
106 41 106 123	0.19691641871787935 0.0038809831824062097
106 41 111	0.0470679012345679 0.009055627425614488
106 41 111 8	0.0030303030303030303 0.00043122035360068997
106 41 111 73	0.0035460992907801418 0.00043122035360068997
106 43 6 71	0.2857142857142857 0.00603708495040966
106 43 28 104	0.09090909090909091 0.00129366106080207
106 43 30 85	0.003092783505154639 0.00129366106080207
106 43 52 104	0.0017905102954341987 0.0008624407072013799
106 43 52 105	0.007838745800671893 0.0017248814144027599
106 43 53 104	0.09090909090909091 0.00129366106080207
106 43 81	0.059433585959313924 0.028029322984044848
106 43 108	0.10857409133271202 0.0513152220784821
106 43 108 23	0.05405405405405406 0.00043122035360068997
106 43 110 85	0.008311202911379954 0.06899525657611039
106 43 110 105	0.01935483870967742 0.00258732212160414
106 44	0.17567567567567569 0.0034497628288055198
106 44 1 66	0.03113941967445152 0.03622250970245795
106 44 6 71	0.0766948454093767 0.29279862009486846
106 44 6 87	0.036065573770491806 0.004743423889607589
106 44 6 102	0.056239015817223195 0.004743423889607589
106 44 6 109	0.09090909090909091 0.00043122035360068997
106 44 10 75	0.08960625361899248 0.08495040965933592
106 44 12 77	0.030364372469635626 0.0021561017680034496
106 44 12 104	0.006966773847802787 0.0021561017680034496
106 44 12 105	0.007983193277310924 0.0038809831824062097
106 44 16 81	0.008865248226950355 0.0021561017680034496
106 44 16 108	0.0035211267605633804 0.00043122035360068997
106 44 20 85	0.0029107373868046574 0.0034497628288055198
106 44 35 100	0.0032856137057028865 0.035791289348857266
106 44 36 101	0.011456465431360828 0.03880983182406209
106 44 37 102	0.10231451438459875 0.037516170763260026
106 44 39 77	0.02030456852791878 0.0017248814144027599
106 44 39 104	0.014263074484944533 0.0038809831824062097
106 44 39 105	0.015283842794759825 0.00603708495040966
106 44 40 77	0.022058823529411766 0.00129366106080207
106 44 40 104	0.005382131324004306 0.0021561017680034496
106 44 40 105	0.015250544662309368 0.009055627425614488
106 44 41 106	0.42282684805441634 0.5510996119016818
106 44 43 81	0.005434782608695652 0.00043122035360068997
106 44 44 109	0.06918238993710692 0.0008624407072013799
106 44 46 111	0.0416510998088805 0.6765847347994826
106 44 49 114	0.023076923076923078 0.00043122035360068997
106 44 51 116	0.00414651002073255 0.00301854247520483
106 44 53 105	0.014884979702300407 0.004743423889607589
106 44 57 122	0.11764705882352941 0.0017248814144027599
106 44 63 128	0.01 0.00043122035360068997
106 44 67 2	0.10909090909090909 0.007761966364812419
106 44 71	0.023255813953488372 0.0017248814144027599
106 44 71 75	0.06060606060606061 0.0008624407072013799
106 44 71 109	0.5 0.00043122035360068997
106 44 109	0.4842105263157895 0.02242345838723588
106 44 109 44	0.10120481927710843 0.004743423889607589
106 44 109 109	0.043478260869565216 0.0008624407072013799
106 45 6 71	0.08431520013370102 0.3152220784821044
106 45 6 87	0.15 0.00517464424320828
106 45 10 75	0.061896526877071624 0.12721000431220353
106 45 21 85	0.030163127116035703 0.019404915912031046
106 45 28 104	0.005028098195800059 0.0068995256576110395
106 45 30 85	0.006528165544424372 0.038378611470461406
106 45 41 106	0.06172839506172839 0.02457956015523933
106 45 44 110	0.25 0.00043122035360068997
106 45 52 77	0.017921146953405017 0.0017248814144027599
106 45 52 104	0.005777007510109763 0.007761966364812419
106 45 52 105	0.008852963818321785 0.008193186718413108
106 45 53 77	0.0236734693877551 0.009918068132815868
106 45 53 85	0.04145077720207254 0.0034497628288055198
106 45 53 104	0.004676258992805755 0.00560586459680897
106 45 53 105	0.011284722222222222 0.02242345838723588
106 45 67 2	0.16666666666666666 0.00560586459680897
106 45 79 75	0.375 0.00129366106080207
106 45 108 44	0.08333333333333333 0.0008624407072013799
106 45 108 123	1.0 0.0008624407072013799
106 45 110	0.029282806138427812 0.09702457956015524
106 45 110 8	0.016602809706257982 0.0034497628288055198
106 45 110 23	0.004232804232804233 0.00043122035360068997
106 45 110 44	0.001924500370096225 0.0008624407072013799
106 45 110 73	0.017615176151761516 0.0034497628288055198
106 45 110 88	0.004371584699453552 0.00043122035360068997
106 45 110 123	0.024344569288389514 0.0008624407072013799
106 46 102	0.02787414034447082 0.00258732212160414
106 46 102 44	0.2644927536231884 0.00043122035360068997
106 46 106	0.17713248638838475 0.2018111254851229
106 46 111	0.05863497328396598 0.9939629150495903
106 46 111 8	0.024272429653136234 0.01164294954721863
106 46 111 23	0.03851713777990723 0.015955153083225527
106 46 111 44	0.057518619127864636 0.01164294954721863
106 46 111 45	0.0006679591000964371 0.0021561017680034496
106 46 111 50	0.03301349908885573 0.01034928848641656
106 46 111 58	0.03157191911484166 0.007330746011211729
106 46 111 73	0.028775718117358125 0.01164294954721863
106 46 111 88	0.040342525095871364 0.015523932729624839
106 46 111 109	0.07886086762739564 0.018542475204829666
106 46 111 115	0.035375369538433565 0.009055627425614488
106 46 111 121	0.011474498306626902 0.0008624407072013799
106 46 111 123	0.06645420408905249 0.016386373436826217
106 49 111 123	1.0 0.00043122035360068997
106 49 114	0.008744316194473592 0.009055627425614488
106 50	0.06896551724137931 0.0008624407072013799
106 50 1 66	0.06430446194225722 0.02112979732643381
106 50 6 71	0.0720683478021221 0.07632600258732213
106 50 10 75	0.09649122807017543 0.016386373436826217
106 50 20 85	0.0035966761751209226 0.013367830961621389
106 50 33 98	0.5 0.00043122035360068997
106 50 35 100	0.00945179584120983 0.0021561017680034496
106 50 37 102	0.08195488721804511 0.027598102630444158
106 50 40 105	0.02145922746781116 0.0021561017680034496
106 50 41 106	0.644808743169399 0.3053040103492885
106 50 46 102	0.02830188679245283 0.0017248814144027599
106 50 46 111	0.029571897509071188 0.5183268650280293
