1 66 18	0.0654627539503386 0.012469691721510218
18 27 83 18	0.019141621700053905 0.08174575684101143
18 27 83 27	0.041852050709457495 0.08486317977138899
18 27 83 83	0.019427239553999786 0.08243851749220645
18 27 83 92	0.04645688219190476 0.08832698302736404
18 27 85 20	0.07367801055235568 0.06130931763075857
18 27 86 21	0.06698249966374246 0.03775545549012816
18 27 92	0.07922835809484978 0.08139937651541393
18 27 92 18	0.022433645763333083 0.07758919293384135
18 27 92 83	0.02200794690821432 0.07828195358503637
18 27 92 92	0.05944141243055991 0.08139937651541393
18 27 95 30	0.04253554634707531 0.0571527537235885
18 33 98	0.06030459346597888 0.026671285071007966
18 33 98 83	0.043716663495770115 0.05992379632836855
18 34 30	0.05263157894736842 0.03013508832698303
18 34 99	0.04905119942713928 0.03602355386214063
18 34 99 18	0.029177061543120757 0.07585729130585382
18 34 99 83	0.02901564357211135 0.07655005195704884
18 34 104 20	0.05299326566868191 0.04121925874610322
18 34 105 20	0.0654694353280373 0.03948735711811569
18 45 83 83	0.03212405396512011 0.038448216141323176
18 45 110	0.029034825997093523 0.08313127814340146
18 45 110 18	0.033953632042399845 0.08209213716660893
18 45 110 27	0.0443185885010342 0.08971250432975407
18 45 110 83	0.03463620806280365 0.08278489781780395
18 45 110 92	0.04677517265020747 0.09352268791132663
18 45 110 95	4.722562314531003e-05 0.0024246622791825423
18 45 110 98	0.00045244319324351496 0.0006927606511950121
18 45 110 117	0.0016565629649368241 0.0017319016279875303
18 56 84 18	0.044973177146697255 0.026324904745410462
18 56 121	0.07755102040816327 0.0065812261863526155
18 66 1	0.08391608391608392 0.004156563907170073
18 77 12	0.07062665850173505 0.026671285071007966
18 77 12 18	0.04493660163250082 0.07343262902667129
18 77 12 83	0.04407629438386924 0.07412538967786629
18 77 20	0.07319862752573389 0.02182196051264288
18 77 20 18	0.046445602331973763 0.07377900935226879
18 77 20 27	0.05120050882493242 0.04191201939729823
18 77 20 83	0.0459385372916969 0.0744717700034638
18 77 43 110	0.0225623338363153 0.06754416349151368
18 83	0.04246800138217314 0.07724281260824385
18 83 1 66	0.0009505892956362163 0.013855213023900243
18 83 18	0.036763890642097 0.08105299618981641
18 83 18 18	-0.027374063749710183 0.08209213716660893
18 83 18 27	0.036912053378862435 0.08901974367855905
18 83 18 83	0.03309527105374785 0.08278489781780395
18 83 18 92	0.0318013397603564 0.09282992726013163
18 83 18 95	0.00035858839177823205 0.0020782819535850364
18 83 18 98	3.1055611756986667e-09 0.0010391409767925182
18 83 18 110	0.00020448953415703496 0.02390024246622792
18 83 18 117	0.0005775942299630761 0.0010391409767925182
18 83 19 84	0.008257402218212395 0.03082784897817804
18 83 27	0.06713398557760783 0.08971250432975407
18 83 27 18	0.027663450930575303 0.08209213716660893
18 83 27 27	0.09564944144899463 0.08832698302736404
18 83 27 83	0.028347796948921224 0.08278489781780395
18 83 27 92	0.1003338711538878 0.09213716660893662
18 83 30 117	1.3086742987927178e-06 0.0006927606511950121
18 83 33 98	0.008222630428029907 0.039140976792518184
18 83 34 99	0.021538183400218718 0.04433668167648078
18 83 45 92	0.04200842582446958 0.005888465535157603
18 83 45 110	0.03439508243285392 0.08313127814340146
18 83 77 12	0.0234468036549027 0.03082784897817804
18 83 83	0.03234205040649582 0.08174575684101143
18 83 83 18	0.035732251003430214 0.08209213716660893
18 83 83 27	0.029207258334948385 0.08936612400415657
18 83 83 83	0.04278458534264057 0.08278489781780395
18 83 83 92	0.031144151355157027 0.09282992726013163
18 83 83 95	0.0003351270882849835 0.0020782819535850364
18 83 83 98	2.777668309780425e-09 0.0006927606511950121
18 83 83 117	0.0004925151504025509 0.0010391409767925182
18 83 85 12	0.006756166999188473 0.028749567024593
18 83 85 20	0.04400644759449095 0.07897471423623138
18 83 85 39	0.0008109949713037354 0.022514721163837893
18 83 85 40	0.0011000483567954796 0.037062694838933145
18 83 85 57	0.0006616542369887273 0.011084170419120194
18 83 86 21	0.05765641253351831 0.042951160374090754
18 83 92	0.07863356201012904 0.09352268791132663
18 83 92 18	0.008777090767807352 0.08209213716660893
18 83 92 27	0.06085695661996995 0.08901974367855905
18 83 92 83	0.009258160788318625 0.08278489781780395
18 83 92 92	0.06275435349850848 0.09248354693453412
18 83 95	0.00013284067800742032 0.0020782819535850364
18 83 95 30	0.07752592369680995 0.06719778316591618
18 83 104 39	0.02275050352370267 0.02978870800138552
18 83 108 20	0.0023350006853111844 0.0024246622791825423
18 83 117	0.0001466716688561703 0.0010391409767925182
18 85 1 66	0.0007457435309650415 0.012123311395912712
18 85 8 20	0.0788046904551759 0.019050917907862834
18 85 12	0.014414414414414415 0.02390024246622792
18 85 12 18	0.04863468791347411 0.07377900935226879
18 85 20	0.09195184658799267 0.06373397990994112
18 85 20 18	0.04315050074768241 0.0803602355386214
18 85 20 27	0.052197165076051 0.07412538967786629
18 85 20 83	0.05879954432367218 0.08105299618981641
18 85 20 92	0.04973439603590658 0.07689643228264635
18 85 20 95	4.573491455579488e-05 0.0020782819535850364
18 85 35 80	0.001194510458180782 0.042951160374090754
18 85 39	0.0014125251429475444 0.019050917907862834
18 85 39 18	0.029552115957659286 0.07239348804987877
18 85 39 30	0.037791743371632915 0.03775545549012816
18 85 39 99	0.022244369375894496 0.034984412885348114
18 85 40	0.0018738630301869759 0.02805680637339799
18 85 40 83	0.05023787341053626 0.07273986837547627
18 85 40 99	0.02196241147073552 0.039140976792518184
18 85 43 30	0.10800260247234873 0.012469691721510218
18 86 21	0.08895663725857547 0.038794596466920676
18 86 21 18	0.04996616134439087 0.07828195358503637
18 86 21 27	0.0613350319512518 0.0571527537235885
18 86 21 83	0.050321797698961494 0.07897471423623138
18 86 21 92	0.06362441522275214 0.06027017665396606
18 86 30	0.08085728202630298 0.018704537582265326
18 86 30 18	0.03617419820838855 0.07239348804987877
18 86 30 83	0.03628558594353654 0.07273986837547627
18 86 61	0.026417525773195876 0.024246622791825424
18 86 61 18	0.04288880574122047 0.07377900935226879
18 86 61 92	0.04642912231991362 0.05576723242119848
18 86 61 95	3.348258449025809e-05 0.0006927606511950121
18 92	0.06124485468379693 0.05784551437478351
18 92 18	0.03947000756668795 0.07758919293384135
18 92 18 18	0.019580520931844342 0.08174575684101143
18 92 18 27	0.02750251746246823 0.08451679944579148
18 92 18 83	0.02327124794321808 0.08243851749220645
18 92 18 92	0.03125516790147527 0.08798060270176654
18 92 18 110	0.006456418821600486 0.013162452372705231
18 92 18 117	8.037623901109281e-05 0.0010391409767925182
18 92 27	0.08936091443380073 0.07793557325943887
18 92 27 18	0.022162236157898314 0.0796674748874264
18 92 27 27	0.06514957963221532 0.07758919293384135
18 92 27 83	0.021850638902684325 0.0803602355386214
18 92 27 92	0.057053364340512974 0.08070661586421891
18 92 30 92	0.02943396226415094 0.007620367163145133
18 92 45 110	0.029188335539324352 0.08313127814340146
18 92 83	0.04061297054351708 0.07828195358503637
18 92 83 18	0.015325507542018496 0.08174575684101143
18 92 83 27	0.039303891353792184 0.08486317977138899
18 92 83 83	0.014892569087664544 0.08243851749220645
18 92 83 92	0.044383119287376774 0.08832698302736404
18 92 83 98	8.840215752859564e-09 0.0006927606511950121
18 92 85 12	0.013971649956275041 0.0228611014894354
18 92 85 20	0.07335883261617873 0.060962937305161065
18 92 86 21	0.06710438294393102 0.038794596466920676
18 92 92	0.08868111261589749 0.08105299618981641
18 92 92 27	0.0727426007325665 0.07758919293384135
18 92 92 83	0.029808129707578457 0.07932109456182888
18 92 92 92	0.07596065565805203 0.0803602355386214
18 92 95 30	0.041965370233643745 0.0571527537235885
18 92 105 40	0.05730569299179558 0.02805680637339799
18 95	3.73399051566409e-05 0.0006927606511950121
18 95 15 80	0.000996737027952367 0.02390024246622792
18 95 21	0.08247950819672131 0.01766539660547281
18 95 21 83	0.03527386300013825 0.07308624870107377
18 95 27 30	0.14736225530950042 0.013855213023900243
18 95 30	0.10491852745926374 0.05611361274679598
18 95 30 18	0.07299593156210768 0.07758919293384135
18 95 30 27	0.048673899530687195 0.06581226186352615
18 95 30 83	0.07787761328804364 0.07828195358503637
18 95 30 92	0.05262887854183502 0.0682369241427087
18 95 30 95	5.5222170560825504e-06 0.004502944232767579
18 95 52	0.0023478562471652303 0.013162452372705231
18 95 52 18	0.033677262240451165 0.06719778316591618
18 95 75 21	0.05037037037037037 0.0065812261863526155
18 95 92 18	0.029091451588840817 0.04780048493245584
18 95 92 83	0.02886323268206039 0.04780048493245584
18 95 99	0.029975278121137205 0.02909594735019051
18 95 99 83	0.043023181638313826 0.07412538967786629
18 95 99 92	0.04973118279569892 0.046414963630065816
18 95 104 20	0.06362356972404087 0.04225839972289574
18 95 105 20	0.07713172064614643 0.046761343955663316
18 95 124 30	0.09297218155197658 0.011776931070315206
18 98 19 84	0.015358361774744027 0.015240734326290266
18 98 99	0.10344827586206896 0.0010391409767925182
18 104 20	0.048494983277591976 0.017319016279875303
18 104 20 83	0.04270917035322089 0.07273986837547627
18 104 39	0.07798423423423423 0.025632144094215447
18 104 39 18	0.04363307935549469 0.07273986837547627
18 104 40 18	0.03394679863903495 0.055074471770003464
18 105 20	0.09183673469387756 0.024939383443020435
18 105 20 18	0.05820703125220808 0.07170072739868376
18 105 20 27	0.05786434870883827 0.042951160374090754
18 105 39	0.012642225031605562 0.0027710426047800486
18 105 40	0.09295840111550081 0.029442327675788017
18 105 40 83	0.046477255333758696 0.07655005195704884
18 108 43 83	0.04104865179276247 0.05611361274679598
18 117 99 27	0.03389830508474576 0.01593349497748528
18 117 105 20	0.05793442287352008 0.026324904745410462
18 118 21 83	0.03460207612456748 0.03325251125736058
18 118 53 18	0.03386785547940648 0.04849324558365085
18 126 21	0.08178984045479552 0.019050917907862834
18 126 21 18	0.03202675704144207 0.07377900935226879
18 126 61	0.058151260504201684 0.03152060962937305
18 126 61 18	0.04522814086479598 0.07273986837547627
18 126 61 83	0.04487429640682731 0.07343262902667129
18 126 61 92	0.046921468743558785 0.05230342916522342
19 84	0.035829122645842905 0.027017665396605474
19 84 15 80	0.009207675642216032 0.01489435400069276
19 84 18	0.022684703433922995 0.023207481815032908
19 84 18 18	0.01736987620445656 0.029442327675788017
19 84 18 27	0.021349122112386917 0.02805680637339799
19 84 18 83	0.01714416588873229 0.03013508832698303
19 84 18 92	0.021728043059404466 0.029442327675788017
19 84 19 84	0.035318183839551744 0.027017665396605474
19 84 27	0.08979591836734693 0.03775545549012816
19 84 27 27	0.09135223295277539 0.03602355386214063
19 84 27 92	0.10322731319972558 0.03775545549012816
19 84 30 27	0.034184823441021785 0.007273986837547627
19 84 30 92	0.038971474487746086 0.008313127814340146
19 84 33 98	0.05262536873156342 0.022514721163837893
19 84 34 99	0.019792648444863337 0.010391409767925183
19 84 45 98	0.034722222222222224 0.0027710426047800486
19 84 45 110	0.02357365632096896 0.03567717353654312
19 84 77 12	0.030330062444246207 0.005888465535157603
19 84 83	0.022941151769925956 0.02390024246622792
19 84 83 18	0.012570897668988782 0.029442327675788017
19 84 83 27	0.030613160780737222 0.028403186698995497
19 84 83 83	0.01401244731808522 0.03013508832698303
19 84 83 92	0.03254382268644218 0.02978870800138552
19 84 85 20	0.02988313244174959 0.021475580187045377
19 84 92	0.1003076923076923 0.0398337374437132
19 84 92 27	0.08487893527179433 0.03602355386214063
19 84 92 92	0.09754087099876356 0.03740907516453065
19 84 95 30	0.03063433042899162 0.014201593349497749
19 84 95 92	0.006351578554081823 0.007273986837547627
19 84 98	0.024390243902439025 0.0006927606511950121
19 84 104 39	0.02730985196528841 0.007273986837547627
19 84 104 40	0.01350438892640108 0.0031174229303775544
19 84 105 40	0.03819814335717547 0.01489435400069276
19 84 117 52	0.0297029702970297 0.0038101835815725666
19 84 126 21	0.04477064220183486 0.0034638032559750607
19 98 18 27	0.03225806451612903 0.0010391409767925182
19 98 27 27	0.12121212121212122 0.0010391409767925182
19 98 83 27	0.029411764705882353 0.0010391409767925182
19 98 83 92	0.043859649122807015 0.0010391409767925182
19 98 92 27	0.12121212121212122 0.0010391409767925182
19 98 92 92	0.12121212121212122 0.0010391409767925182
19 121	0.08571428571428572 0.0010391409767925182
19 121 18	0.019791666666666666 0.0065812261863526155
19 121 18 92	0.01797566371681416 0.015587114651887772
19 121 18 95	3.6210892236384704e-05 0.0006927606511950121
19 121 45 110	0.02191138421733506 0.027364045722202978
19 121 83	0.021169354838709676 0.007273986837547627
19 121 83 27	0.019817073170731708 0.015587114651887772
19 121 83 83	0.015375189855214848 0.02390024246622792
19 121 83 92	0.019211065573770492 0.01593349497748528
19 126 61 84	0.03750264103105853 0.024939383443020435
27	0.9402017291066282 0.9040526498094908
27 1 66	0.029049897470950103 0.01489435400069276
27 15 80	0.00930045410128183 0.5181849670938691
27 15 80 18	0.02513666939130565 0.06130931763075857
27 15 80 27	0.02178556750602471 0.6099757533772082
27 15 80 30	0.014004850007167996 0.032906130931763075
27 15 80 33	0.011963290724352671 0.00796674748874264
27 15 80 52	0.0002660065912778266 0.016972635954277795
27 15 80 83	0.024623270569573773 0.06165569795635608
27 15 80 92	0.022019325683384966 0.6110148943540007
27 15 80 95	0.0027701356078660925 0.5268444752338067
27 15 80 99	0.01120099564405725 0.01489435400069276
27 15 100 20	0.012553584674567441 0.07793557325943887
27 15 100 37	5.668163061714959e-05 0.0031174229303775544
27 15 100 39	0.0015234530015987586 0.051264288188430894
27 15 100 40	0.0012461763527949598 0.11014894354000693
27 15 103 21	0.01366705088094846 0.012469691721510218
27 15 103 30	0.04372842347525892 0.013162452372705231
27 18	0.07682851874615858 0.054728091444405956
27 18 15 80	0.005611498202411632 0.04849324558365085
27 18 18	0.057751629101817824 0.08763422237616904
27 18 18 18	0.07792368861137891 0.08728784205057152
27 18 18 27	0.046381302430379315 0.09386906823692415
27 18 18 83	0.07802970359347722 0.08798060270176654
27 18 18 92	0.054195496767557215 0.09767925181849671
27 18 19 84	0.01444352440814483 0.02978870800138552
27 18 27	0.11477468990422358 0.08555594042258399
27 18 27 18	0.0477333040734039 0.08313127814340146
27 18 27 27	0.08980676538018063 0.09075164530654659
27 18 27 83	0.04753841205908478 0.08382403879459646
27 18 27 92	0.09208699744342112 0.09456182888811915
27 18 45 110	0.038924581088685316 0.08867336335296155
27 18 83	0.05681560248540306 0.08832698302736404
27 18 83 18	0.0690624108153992 0.08728784205057152
27 18 83 27	0.02460915294877533 0.09421544856252165
27 18 83 83	0.07006318157715914 0.08798060270176654
27 18 83 92	0.027625588359437403 0.09767925181849671
27 18 83 95	8.686486686692774e-05 0.0020782819535850364
27 18 85 20	0.058780627607180884 0.07343262902667129
27 18 86 21	0.07240014230242292 0.04399030135088327
27 18 86 61	0.03273822085285387 0.03082784897817804
27 18 92	0.11534812807047264 0.08867336335296155
27 18 92 18	0.05093863481812225 0.08313127814340146
27 18 92 27	0.11304842816570365 0.09040526498094908
27 18 92 83	0.05186079404737568 0.08382403879459646
27 18 92 92	0.101975711699218 0.09282992726013163
27 18 95 30	0.06236909261622168 0.0630412192587461
27 18 105 20	0.08792954086052555 0.027364045722202978
27 19 84	0.05393258426966292 0.038794596466920676
27 19 84 18	0.03527517956475875 0.03602355386214063
27 19 84 27	0.12109777015437392 0.04745410460685833
27 19 84 83	0.035108308956648474 0.036716314513335645
27 19 84 92	0.13078159782339846 0.048839625909248355
27 27	0.2480565988295921 0.5808798060270177
27 27 15 80	0.009308405650792419 0.5077935573259439
27 27 18	0.08397186783188944 0.07585729130585382
27 27 18 18	0.053786317334985824 0.08728784205057152
27 27 18 27	0.12775280554893723 0.09213716660893662
27 27 18 83	0.05550574210063957 0.08798060270176654
27 27 18 92	0.12972635185330852 0.09386906823692415
27 27 19 84	0.04600145503385752 0.037062694838933145
27 27 27	0.3411963874722799 0.9116730169726359
27 27 27 18	0.04868434880119018 0.07620367163145134
27 27 27 27	0.17998308240680755 0.7512989262209906
27 27 27 83	0.04788282017967507 0.07655005195704884
27 27 27 92	0.186114401971517 0.7717353654312435
