1 66 12	0.00625 0.008333333333333333
8 46 111 40	0.0002985520226899537 0.008333333333333333
8 46 111 121	0.036231884057971016 0.025
8 46 111 123	0.0011467889908256881 0.008333333333333333
8 49 114	0.011627906976744186 0.008333333333333333
8 73 8 58	0.04918032786885246 0.008333333333333333
8 73 8 121	1.0 0.016666666666666666
8 73 20 85	0.001141552511415525 0.008333333333333333
8 73 49 114	0.011627906976744186 0.008333333333333333
8 73 58	0.09523809523809523 0.008333333333333333
8 73 73 58	0.04918032786885246 0.008333333333333333
8 73 73 121	1.0 0.016666666666666666
8 73 121	1.0 0.03333333333333333
8 88 20 85	0.0014771048744460858 0.008333333333333333
8 88 51 116	0.010101010101010102 0.008333333333333333
8 123 58 121	1.0 0.016666666666666666
10	0.3333333333333333 0.008333333333333333
10 6 71 10	0.026509572901325478 0.008333333333333333
10 14 121	1.0 0.008333333333333333
10 56 79	1.0 0.008333333333333333
10 56 88 10	1.0 0.008333333333333333
10 75 6 71	0.0003730415319572246 0.008333333333333333
10 75 10	0.19801980198019803 0.008333333333333333
10 75 23 10	0.3333333333333333 0.008333333333333333
10 75 23 79	1.0 0.008333333333333333
10 75 121	1.0 0.025
12	0.09090909090909091 0.008333333333333333
12 15 80	0.00909090909090909 0.008333333333333333
12 15 80 95	0.0031036623215394167 0.016666666666666666
12 15 100 12	0.011428571428571429 0.008333333333333333
12 19 84	0.05555555555555555 0.008333333333333333
12 19 84 95	0.09523809523809523 0.008333333333333333
12 27 92 105	0.0027685492801771874 0.008333333333333333
12 30 85 16	0.0017376194613379669 0.008333333333333333
12 30 85 40	0.006360078277886497 0.016666666666666666
12 30 95	0.015765765765765764 0.016666666666666666
12 30 117 121	0.3333333333333333 0.008333333333333333
12 52 85 16	0.0033472803347280333 0.008333333333333333
12 52 95	0.00641025641025641 0.008333333333333333
12 56 12	0.2 0.008333333333333333
12 56 40	1.0 0.008333333333333333
12 56 121	0.2 0.008333333333333333
12 77 12	0.00980392156862745 0.008333333333333333
12 77 12 105	0.00035915613922765817 0.008333333333333333
12 77 12 121	0.06397306397306397 0.008333333333333333
12 77 20 95	0.003767569917403275 0.016666666666666666
12 77 35 80	0.0014600783831553062 0.008333333333333333
12 77 39 117	0.0234375 0.008333333333333333
12 77 40	0.030303030303030304 0.008333333333333333
12 77 40 105	0.0011205737337516809 0.008333333333333333
12 77 40 117	0.013513513513513514 0.008333333333333333
12 77 46 111	5.684005047396482e-06 0.008333333333333333
12 77 121	0.7391304347826086 0.09166666666666666
12 93 14 121	0.5 0.025
12 93 28 117	0.02236842105263158 0.008333333333333333
12 93 28 121	0.044444444444444446 0.008333333333333333
12 93 30 95	0.007355399531929121 0.016666666666666666
12 93 59	0.09090909090909091 0.008333333333333333
12 99 18 95	0.00041459369817578774 0.016666666666666666
12 99 34 121	0.5 0.008333333333333333
12 99 83 95	0.0004140215291195142 0.016666666666666666
12 99 85 16	0.0012492192379762648 0.008333333333333333
12 99 85 121	0.11538461538461539 0.025
12 99 95	0.008298755186721992 0.016666666666666666
12 99 95 121	0.15384615384615385 0.008333333333333333
12 104 12 117	0.013513513513513514 0.008333333333333333
12 104 16	0.0022222222222222222 0.008333333333333333
12 104 20 95	0.0067775019597596025 0.025
12 104 35 80	0.003722283000240147 0.016666666666666666
12 104 39	0.001466992665036675 0.008333333333333333
12 104 39 105	0.00014518736511033424 0.008333333333333333
12 104 39 117	0.030468999255556736 0.008333333333333333
12 104 39 121	0.22807017543859648 0.008333333333333333
12 104 40	0.008433734939759036 0.025
12 104 40 117	0.030352748154224774 0.008333333333333333
12 104 40 121	0.4695121951219512 0.008333333333333333
12 104 57 121	0.36363636363636365 0.008333333333333333
12 104 88 121	0.5 0.025
12 104 109 121	0.75 0.025
12 105	0.0006067961165048543 0.008333333333333333
12 105 12	0.009900990099009901 0.008333333333333333
12 105 12 105	0.000969743987587277 0.008333333333333333
12 105 12 121	0.0761904761904762 0.008333333333333333
12 105 20 95	0.005515344746823011 0.03333333333333333
12 105 35 80	0.003993059681981318 0.016666666666666666
12 105 39	0.0019120458891013384 0.008333333333333333
12 105 39 117	0.03114842903575298 0.016666666666666666
12 105 39 121	0.45294117647058824 0.008333333333333333
12 105 40	0.006035003017501509 0.008333333333333333
12 105 40 105	0.0001682959515473878 0.008333333333333333
12 105 40 117	0.026064157927205428 0.008333333333333333
12 105 40 121	0.1524486571879937 0.008333333333333333
12 105 45 52	0.017241379310344827 0.008333333333333333
12 105 46 111	7.490304898026602e-06 0.008333333333333333
12 105 121	0.4 0.016666666666666666
12 117	0.023255813953488372 0.008333333333333333
12 117 28 117	0.03225806451612903 0.008333333333333333
12 117 30 95	0.007194244604316547 0.016666666666666666
12 117 52 117	0.03132530120481928 0.008333333333333333
12 118 21 95	0.006611570247933884 0.008333333333333333
12 118 30 95	0.006997900629811057 0.016666666666666666
12 118 53 105	0.00011574967204259588 0.008333333333333333
12 118 53 117	0.02066772655007949 0.008333333333333333
12 121	0.1 0.008333333333333333
12 122 20 95	0.0022371364653243847 0.008333333333333333
12 126 21 95	0.0030441400304414 0.016666666666666666
12 126 61 105	0.0005070730185146661 0.008333333333333333
12 126 61 117	0.004980630879911455 0.008333333333333333
12 126 61 121	0.04460966542750929 0.008333333333333333
15 80 18 95	0.0009204114780725501 0.11666666666666667
15 80 27 95	0.0008790844252778238 0.10833333333333334
15 80 27 121	0.14035087719298245 0.08333333333333333
15 80 30 95	0.0009428499609483711 0.11666666666666667
15 80 52 117	0.0007391414288770886 0.03333333333333333
15 80 83 95	0.0008693526039827216 0.11666666666666667
15 80 92 95	0.0008873663791324446 0.10833333333333334
15 80 92 121	0.14167916041979012 0.08333333333333333
15 80 95	0.001296269624081809 0.11666666666666667
15 80 99 95	0.0012072434607645875 0.1
15 80 117	0.002904865649963689 0.025
15 80 121	0.2289156626506024 0.11666666666666667
15 100 12 95	0.0009864364981504315 0.016666666666666666
15 100 12 121	0.05787037037037037 0.058333333333333334
15 100 20 34	0.012487257900101937 0.008333333333333333
15 100 20 95	0.0011865631973707797 0.11666666666666667
15 100 20 121	0.8068965517241379 0.016666666666666666
15 100 39 95	0.0009250286318386045 0.1
15 100 39 121	0.06604572396274344 0.075
15 100 40 121	0.05834713786121848 0.075
15 103 21 95	0.0041417395306028535 0.03333333333333333
16 30 85 16	0.014938488576449912 0.016666666666666666
16 30 85 43	0.0035087719298245615 0.016666666666666666
16 30 95	0.014084507042253521 0.016666666666666666
16 81 6 71	0.0007032348804500703 0.008333333333333333
16 81 8 121	1.0 0.008333333333333333
16 81 10	0.16666666666666666 0.008333333333333333
16 81 12 95	0.0057692307692307696 0.008333333333333333
16 81 12 105	0.00024260067928190198 0.008333333333333333
16 81 12 117	0.025210084033613446 0.016666666666666666
16 81 20 95	0.0027000108000432 0.06666666666666667
16 81 39 93	0.002881844380403458 0.008333333333333333
16 81 39 117	0.021534320323014805 0.025
16 81 39 121	0.014492753623188406 0.008333333333333333
16 81 40 117	0.018691588785046728 0.016666666666666666
16 81 43	0.0048543689320388345 0.008333333333333333
16 81 49 114	0.00392156862745098 0.016666666666666666
16 81 79	0.3333333333333333 0.008333333333333333
16 81 121	1.0 0.15833333333333333
16 108 20 95	0.0008288652316937343 0.025
18 18 18 34	0.00043031677437951367 0.008333333333333333
18 18 18 95	0.0031621907294421387 0.016666666666666666
18 18 18 121	0.7707586067871437 0.016666666666666666
18 18 27 95	0.0013022607209930946 0.016666666666666666
18 18 27 121	0.5325856280080942 0.016666666666666666
18 18 34	0.00046036782047726354 0.008333333333333333
18 18 83 34	0.0004489774544549753 0.008333333333333333
18 18 83 95	0.0031097039347706672 0.016666666666666666
18 18 83 121	0.7709148541528171 0.016666666666666666
18 18 85 39	2.3309824248706384e-05 0.008333333333333333
18 18 92 34	0.00032347570706871726 0.008333333333333333
18 18 92 95	0.0012954369052708356 0.016666666666666666
18 18 92 121	0.5434766945375977 0.016666666666666666
18 18 95	0.0009727243772416184 0.016666666666666666
18 18 95 97	0.09790176634299194 0.008333333333333333
18 18 121	0.6285487883411938 0.016666666666666666
18 27 18 34	0.0010373497984646613 0.008333333333333333
18 27 18 121	0.6964703320111405 0.016666666666666666
18 27 27 121	0.0768 0.016666666666666666
18 27 83 34	0.0008464063290034945 0.008333333333333333
18 27 83 95	0.0017198355528565785 0.016666666666666666
18 27 83 121	0.681184212642455 0.016666666666666666
18 27 92 121	0.07704654895666131 0.016666666666666666
18 27 95 97	0.034722222222222224 0.008333333333333333
18 27 121	0.5172413793103449 0.016666666666666666
18 33 98 121	0.4230769230769231 0.008333333333333333
18 45 110 34	0.006132086554049292 0.008333333333333333
18 45 110 95	0.0004912841097828695 0.016666666666666666
18 45 110 121	0.5081658291457286 0.016666666666666666
18 83 18 34	0.0008478540783532038 0.008333333333333333
18 83 18 95	0.002998624858754286 0.016666666666666666
18 83 18 121	0.7651745714525321 0.016666666666666666
18 83 27 121	0.61299108760377 0.016666666666666666
18 83 34	0.0004513800003289575 0.008333333333333333
18 83 83 34	0.0008301868505857421 0.008333333333333333
18 83 83 95	0.0029911883788696554 0.016666666666666666
18 83 83 121	0.7749651600194246 0.016666666666666666
18 83 85 39	2.2854865527205403e-05 0.008333333333333333
18 83 85 72	0.0025467068038730702 0.008333333333333333
18 83 92 95	0.0022893452115474665 0.016666666666666666
18 83 95	0.0008615619026964482 0.016666666666666666
18 83 95 97	0.09070182391217047 0.008333333333333333
18 83 121	0.5951458641525407 0.016666666666666666
18 85 20 121	0.026817219477769938 0.016666666666666666
18 85 39	0.00028336639274582036 0.008333333333333333
18 92 18 34	0.00039224957996698595 0.008333333333333333
18 92 18 95	0.0020464958396783817 0.016666666666666666
18 92 18 121	0.6917595667544596 0.016666666666666666
18 92 27 34	0.020511583011583012 0.008333333333333333
18 92 34	0.02247191011235955 0.008333333333333333
18 92 83 34	0.0003449638945020101 0.008333333333333333
18 92 83 95	0.0018894024608523544 0.016666666666666666
18 92 83 121	0.6786828846105825 0.016666666666666666
18 92 85 39	0.0013763763763763764 0.008333333333333333
18 92 92 34	0.025974025974025976 0.008333333333333333
18 92 92 121	0.34549878345498786 0.016666666666666666
18 92 95	0.0009656237929702588 0.016666666666666666
18 92 121	0.5172413793103449 0.016666666666666666
18 95 25 90	0.012345679012345678 0.008333333333333333
18 110 18 34	0.02032520325203252 0.008333333333333333
19 84 18 95	0.001100203114421124 0.008333333333333333
19 84 27 95	0.0006882312456985547 0.008333333333333333
19 84 83 95	0.0010839656466271992 0.008333333333333333
19 84 95	0.005494505494505495 0.008333333333333333
19 84 95 59	0.23076923076923078 0.008333333333333333
19 84 95 121	0.16666666666666666 0.008333333333333333
19 84 99 95	0.1111111111111111 0.008333333333333333
19 84 121	1.0 0.008333333333333333
20 15 80 95	0.0028768699654775605 0.041666666666666664
20 15 100 16	0.005839822024471635 0.03333333333333333
20 15 100 121	0.14545454545454545 0.06666666666666667
20 18 18 77	0.0020515057647825814 0.008333333333333333
20 18 18 85	1.760748043002173e-06 0.008333333333333333
20 18 18 95	0.0004869853747790614 0.058333333333333334
20 18 27 95	0.0008569997099385598 0.05
20 18 45 108	0.0024328666513656187 0.008333333333333333
20 18 77	0.0015748031496062992 0.008333333333333333
20 18 83 77	0.0021344645085121833 0.008333333333333333
20 18 83 85	1.8232426442965353e-06 0.008333333333333333
20 18 83 95	0.0005038632025348886 0.058333333333333334
20 18 85	1.3725705501262765e-05 0.008333333333333333
20 18 85 16	0.00010707402384181597 0.008333333333333333
20 18 85 121	0.05555555555555555 0.016666666666666666
20 18 92 95	0.0008286271560241194 0.05
20 18 95	0.000141753490679708 0.016666666666666666
20 18 95 59	0.006535947712418301 0.008333333333333333
20 19 84 95	0.002512562814070352 0.025
20 27 18 95	0.0007855134777575658 0.058333333333333334
20 27 27 95	0.0020350970841395877 0.05
20 27 83 95	0.0007814427901620466 0.058333333333333334
20 27 85 16	0.0005636978579481398 0.008333333333333333
20 27 92 95	0.0019852247209294757 0.05
20 27 95	0.00010225994477962981 0.008333333333333333
20 30 18 95	0.0028328611898017 0.008333333333333333
20 30 27 95	0.015873015873015872 0.008333333333333333
20 30 83 95	0.0027624309392265192 0.008333333333333333
20 33 98 95	0.013966480446927373 0.025
20 34 30 95	0.0051387461459403904 0.041666666666666664
20 34 52 95	0.010498687664041995 0.03333333333333333
20 34 77 16	0.003787878787878788 0.016666666666666666
20 34 99 95	0.004005340453938585 0.075
20 34 104 16	0.00398406374501992 0.03333333333333333
20 34 104 121	0.14285714285714285 0.03333333333333333
20 34 105 16	0.002521613832853026 0.016666666666666666
20 34 105 121	0.18181818181818182 0.016666666666666666
20 34 117	0.031746031746031744 0.03333333333333333
20 34 122 121	0.5 0.008333333333333333
20 34 126 61	0.0027292576419213972 0.008333333333333333
20 45 108	0.0016474464579901153 0.008333333333333333
20 45 110 95	0.0005447687643729545 0.058333333333333334
20 77 12 95	0.004279699040519086 0.05
20 77 20 95	0.003705929487179487 0.041666666666666664
20 83 18 77	0.0025728999742278065 0.008333333333333333
20 83 18 85	1.725262450617441e-05 0.008333333333333333
20 83 18 95	0.0004984072215021513 0.058333333333333334
20 83 27 95	0.0011220411927451582 0.05
20 83 45 108	0.002435783879539415 0.008333333333333333
20 83 77	0.0015625 0.008333333333333333
20 83 83 77	0.0023284393092088294 0.008333333333333333
20 83 83 85	1.3367899357826448e-05 0.008333333333333333
20 83 83 95	0.0003996071021196884 0.058333333333333334
20 83 85	1.3420837191824026e-05 0.008333333333333333
20 83 85 16	0.00010555203715431708 0.008333333333333333
20 83 85 121	0.05555555555555555 0.016666666666666666
20 83 92 77	0.0015735641227380016 0.008333333333333333
20 83 92 95	0.0010883826335877863 0.05
20 83 95	0.0001409741312469162 0.016666666666666666
20 83 95 59	0.006535947712418301 0.008333333333333333
20 85 8 121	0.5 0.008333333333333333
20 85 12	0.002277904328018223 0.008333333333333333
20 85 12 95	0.002204874560514868 0.041666666666666664
20 85 12 121	0.05454545454545454 0.025
20 85 16	0.0003705991352686844 0.008333333333333333
20 85 20 95	0.0034951990660555743 0.10833333333333334
20 85 23 121	0.5 0.025
20 85 35 100	1.9787208361282765e-05 0.008333333333333333
20 85 39 95	0.00031988739963532834 0.03333333333333333
20 85 39 117	0.01692117210070161 0.03333333333333333
20 85 39 121	0.016216216216216217 0.016666666666666666
20 85 40	0.0011923688394276629 0.008333333333333333
20 85 40 95	0.003974768858550073 0.041666666666666664
20 85 40 117	0.004811443433029909 0.041666666666666664
20 85 40 121	0.06548431105047749 0.008333333333333333
20 85 43	0.000493339911198816 0.008333333333333333
20 85 43 59	0.04 0.008333333333333333
20 85 46 111	5.442865735060305e-06 0.008333333333333333
20 85 49 114	0.0004321126151954063 0.016666666666666666
20 85 58 121	0.6 0.016666666666666666
20 85 73 121	0.5 0.008333333333333333
20 85 79	0.022222222222222223 0.008333333333333333
20 85 88 121	0.5 0.025
20 85 121	0.4225352112676056 0.21666666666666667
20 85 123 121	0.3333333333333333 0.008333333333333333
20 85 125	0.3333333333333333 0.008333333333333333
20 86 2 121	0.16666666666666666 0.008333333333333333
20 86 21 95	0.0026765879545828535 0.058333333333333334
20 86 30 95	0.0037533512064343165 0.03333333333333333
20 86 61 95	0.0013921113689095127 0.058333333333333334
20 92 15 100	1.9863261309147825e-05 0.008333333333333333
20 92 18 77	0.0015054057752839742 0.008333333333333333
20 92 18 95	0.000782127553355244 0.058333333333333334
20 92 27 95	0.0019449381308473894 0.05
20 92 45 108	0.0023118417672745952 0.008333333333333333
20 92 83 95	0.0007758528190694718 0.058333333333333334
20 92 85 16	0.0005636978579481398 0.008333333333333333
20 92 85 121	0.2 0.008333333333333333
20 92 92 95	0.001847869909958339 0.05
20 92 95	0.00010225994477962981 0.008333333333333333
20 95	0.007625272331154684 0.058333333333333334
20 95 14 79	0.04 0.008333333333333333
20 95 14 121	1.0 0.008333333333333333
20 95 17 82	0.006818181818181818 0.008333333333333333
20 95 21 95	0.003943106604703563 0.03333333333333333
20 95 30 95	0.0035105591035536573 0.09166666666666666
20 95 30 117	0.0005715918833952558 0.008333333333333333
20 95 52 95	0.004813137032842582 0.05
20 95 53 118	0.01818181818181818 0.008333333333333333
20 95 59	0.11428571428571428 0.016666666666666666
20 95 60 125	0.25 0.008333333333333333
20 95 77 40	0.01020408163265306 0.008333333333333333
20 95 81 16	0.006521739130434782 0.008333333333333333
20 95 85 121	0.5 0.008333333333333333
20 95 99 95	0.0028462998102466793 0.025
20 95 104 43	0.001455604075691412 0.008333333333333333
20 95 104 121	0.16666666666666666 0.016666666666666666
20 95 105 16	0.005642633228840125 0.008333333333333333
20 95 105 39	0.0007604562737642585 0.008333333333333333
20 95 105 40	0.0014081201595869514 0.008333333333333333
20 95 105 121	0.2857142857142857 0.016666666666666666
20 95 117	0.02857142857142857 0.016666666666666666
20 95 118	0.004291845493562232 0.008333333333333333
20 95 124 59	0.09615384615384616 0.016666666666666666
20 95 126 61	0.005773672055427252 0.008333333333333333
20 104 20 95	0.0005917860101787194 0.03333333333333333
20 104 39 95	0.004615739672282483 0.05
20 105 20 95	0.0026158038147138965 0.058333333333333334
20 105 39 95	0.014084507042253521 0.016666666666666666
20 105 40 95	0.004186744608578877 0.041666666666666664
20 108 43 95	0.025806451612903226 0.025
20 117 30 95	0.0038360105490290097 0.041666666666666664
20 117 52 95	0.004240882103477523 0.041666666666666664
20 117 77 40	0.011627906976744186 0.008333333333333333
20 117 99 95	0.003179650238473768 0.016666666666666666
20 117 104 40	0.002229654403567447 0.008333333333333333
20 117 104 121	0.3 0.025
20 117 105 121	0.6666666666666666 0.016666666666666666
20 117 117	0.046511627906976744 0.016666666666666666
20 126 21 95	0.002824539600045193 0.058333333333333334
20 126 61 95	0.00412166003411029 0.058333333333333334
20 128 121	1.0 0.008333333333333333
22	0.25 0.008333333333333333
22 14 22	1.0 0.008333333333333333
22 14 51	1.0 0.008333333333333333
22 14 79	1.0 0.008333333333333333
22 14 121	1.0 0.008333333333333333
22 56 22	1.0 0.008333333333333333
22 56 51	1.0 0.008333333333333333
22 56 79	1.0 0.008333333333333333
22 56 121	1.0 0.008333333333333333
22 87 22	0.030303030303030304 0.008333333333333333
22 87 51	0.2 0.008333333333333333
22 87 58 121	1.0 0.008333333333333333
22 87 79	1.0 0.008333333333333333
22 87 121	1.0 0.03333333333333333
22 109 44	0.3333333333333333 0.008333333333333333
22 116 22	1.0 0.008333333333333333
22 116 51	0.9375 0.008333333333333333
22 116 79	1.0 0.008333333333333333
22 116 121	1.0 0.008333333333333333
23 6 71	0.001314060446780552 0.008333333333333333
23 6 71 10	0.02631578947368421 0.008333333333333333
23 10	1.0 0.008333333333333333
23 10 6 71	0.0014609203798392988 0.008333333333333333
23 10 56 121	1.0 0.008333333333333333
23 10 75 10	0.5128205128205128 0.008333333333333333
23 23 10	1.0 0.008333333333333333
23 23 121	1.0 0.058333333333333334
23 24 89 121	0.3333333333333333 0.03333333333333333
23 35 100 121	0.25 0.025
23 39 104 121	0.2 0.008333333333333333
23 39 117	0.14285714285714285 0.016666666666666666
23 39 121	1.0 0.008333333333333333
23 46 111 10	0.026814911706998037 0.008333333333333333
23 46 111 12	0.003902439024390244 0.008333333333333333
23 46 111 39	0.0058898847631242 0.008333333333333333
23 46 111 40	0.0006846970215679561 0.008333333333333333
23 46 111 121	0.07692307692307693 0.058333333333333334
23 51 116 12	0.07692307692307693 0.008333333333333333
23 58 123 121	1.0 0.008333333333333333
23 88 10	1.0 0.008333333333333333
23 88 12 117	0.047619047619047616 0.008333333333333333
23 88 39 121	1.0 0.008333333333333333
23 88 79	0.5 0.008333333333333333
23 88 121	1.0 0.058333333333333334
24 89 1 95	0.011737089201877934 0.041666666666666664
24 89 12 93	0.004045853000674309 0.008333333333333333
24 89 12 117	0.02910798122065728 0.041666666666666664
24 89 16	0.004265908282971916 0.041666666666666664
24 89 20 95	0.010182589830079022 0.06666666666666667
24 89 20 117	0.0020635575732562937 0.016666666666666666
24 89 23 40	0.012345679012345678 0.008333333333333333
24 89 23 121	0.23333333333333334 0.03333333333333333
24 89 39	0.0018788163457022077 0.016666666666666666
24 89 39 93	0.008544144747863964 0.008333333333333333
24 89 39 117	0.04876207729468599 0.05
24 89 39 121	0.014331210191082803 0.016666666666666666
24 89 40	0.0012845215157353885 0.016666666666666666
24 89 40 93	0.006711409395973154 0.008333333333333333
24 89 40 117	0.03619909502262444 0.05
24 89 40 121	0.022813688212927757 0.016666666666666666
24 89 43	0.004411764705882353 0.016666666666666666
24 89 44 121	0.2222222222222222 0.025
24 89 49 114	0.00012190661952944045 0.008333333333333333
24 89 58 16	0.015151515151515152 0.008333333333333333
24 89 73 121	0.5 0.008333333333333333
24 89 88 40	0.012658227848101266 0.008333333333333333
24 89 88 121	0.23333333333333334 0.03333333333333333
24 89 121	0.29292929292929293 0.15
24 89 123 121	0.19230769230769232 0.03333333333333333
26 91 49 114	0.0033444816053511705 0.008333333333333333
26 91 73 121	1.0 0.008333333333333333
26 91 121	1.0 0.016666666666666666
27 15 80 95	0.0013287642492481992 0.09166666666666666
27 15 80 121	0.2012987012987013 0.08333333333333333
27 18 18 34	0.03082839250520518 0.008333333333333333
27 18 18 95	0.0009648128545488485 0.016666666666666666
27 18 18 121	0.5220708037505942 0.016666666666666666
27 18 27 121	0.7275132275132276 0.016666666666666666
27 18 34	0.024691358024691357 0.008333333333333333
27 18 83 34	0.028302168288691677 0.008333333333333333
27 18 83 95	0.0009298879130573381 0.016666666666666666
27 18 92 95	0.0012366275592569443 0.016666666666666666
27 18 95	0.001366120218579235 0.016666666666666666
27 18 121	0.4883720930232558 0.016666666666666666
27 27 18 121	0.5192307692307693 0.016666666666666666
27 27 27 117	0.002208480565371025 0.025
27 27 27 121	1.0 0.11666666666666667
27 27 30 95	0.001154920105843311 0.08333333333333333
27 27 34	0.14285714285714285 0.008333333333333333
27 27 52 117	0.01873580620741862 0.041666666666666664
27 27 83 34	0.021282580161260077 0.008333333333333333
27 27 92 117	0.0018190086402910413 0.016666666666666666
27 27 92 121	1.0 0.15
27 27 95	0.006812477590534241 0.016666666666666666
27 27 117	0.008665511265164644 0.025
27 27 118 59	0.85 0.016666666666666666
27 27 121	1.0 0.15833333333333333
27 30 56 117	0.017333333333333333 0.03333333333333333
27 30 95	0.0011862792601627374 0.08333333333333333
27 30 95 121	0.12098009188361408 0.09166666666666666
27 45 110 121	0.5628140703517588 0.016666666666666666
27 52 92 121	1.0 0.016666666666666666
27 52 117	0.009584664536741214 0.03333333333333333
27 52 117 117	0.010050251256281407 0.025
27 52 117 121	0.8857142857142857 0.05
27 52 121 95	0.0008375209380234506 0.016666666666666666
27 77 12 117	0.008547008547008548 0.008333333333333333
27 77 12 121	0.4166666666666667 0.041666666666666664
27 77 39 121	0.5 0.03333333333333333
27 83 18 34	0.04479619068495797 0.008333333333333333
27 83 18 95	0.0011693535803488683 0.016666666666666666
27 83 27 95	0.0015178844239431483 0.016666666666666666
27 83 34	0.024844720496894408 0.008333333333333333
27 83 83 34	0.04553594415841331 0.008333333333333333
27 83 83 95	0.0011649710388934578 0.016666666666666666
27 83 83 121	0.5786491596114921 0.016666666666666666
27 83 92 95	0.0014456971733803968 0.016666666666666666
27 83 95	0.0013592233009708738 0.016666666666666666
27 83 121	0.4883720930232558 0.016666666666666666
27 85 20 95	3.261521324077303e-05 0.016666666666666666
27 92 18 34	0.03857312409336674 0.008333333333333333
27 92 27 117	0.008470353761833582 0.025
27 92 27 121	1.0 0.15
27 92 30 95	0.001148492961891568 0.08333333333333333
27 92 52 117	0.016816714795311705 0.041666666666666664
27 92 92 117	0.0031645569620253164 0.016666666666666666
27 92 92 121	1.0 0.15
27 92 93	0.0975609756097561 0.016666666666666666
27 92 93 59	1.0 0.016666666666666666
27 92 95	0.0067447639332623354 0.016666666666666666
27 92 117	0.011784511784511785 0.016666666666666666
27 92 118 59	0.8636363636363636 0.016666666666666666
27 92 121	1.0 0.175
27 93 28 117	0.25 0.008333333333333333
27 98 92 121	1.0 0.008333333333333333
27 104 12 93	0.14285714285714285 0.008333333333333333
27 104 12 121	1.0 0.03333333333333333
27 104 20 95	0.001154487535810493 0.06666666666666667
27 104 40 117	0.02702702702702703 0.008333333333333333
27 104 40 121	0.45454545454545453 0.025
27 105 39 121	0.9 0.041666666666666664
27 105 40 117	0.07228915662650602 0.008333333333333333
27 117	0.034482758620689655 0.008333333333333333
27 117 27 121	1.0 0.016666666666666666
27 117 42 107	1.0 0.016666666666666666
27 117 52 117	0.004629629629629629 0.008333333333333333
27 117 56 121	1.0 0.03333333333333333
27 117 92 121	1.0 0.016666666666666666
30	0.03333333333333333 0.016666666666666666
30 1 66 95	0.015909090909090907 0.016666666666666666
30 3 68 18	0.012121212121212121 0.008333333333333333
30 15 80	0.0002496671105193076 0.016666666666666666
30 15 80 95	0.000626918587055212 0.125
30 15 80 121	0.06382978723404255 0.10833333333333334
30 15 100 20	0.0003726435773783428 0.016666666666666666
30 15 100 40	2.9875270744641124e-05 0.016666666666666666
30 18 18	8.696804316210331e-08 0.016666666666666666
30 18 18 18	2.3293728812124063e-09 0.016666666666666666
30 18 18 27	1.4127612207040375e-08 0.016666666666666666
30 18 18 83	1.3046077027434371e-09 0.016666666666666666
30 18 18 92	1.3703860774778592e-08 0.016666666666666666
30 18 18 95	0.0005447329421406931 0.14166666666666666
