1 66 12	0.03954802259887006 0.008658008658008658
15 80 85 12	0.07081225825647129 0.1645021645021645
15 80 85 39	0.14124332466109818 0.35064935064935066
15 80 85 40	0.09823868812632858 0.41125541125541126
15 80 85 57	0.002082790939859412 0.05194805194805195
15 80 86 28	0.43103448275862066 0.07792207792207792
15 80 86 53	0.23161764705882354 0.06926406926406926
15 80 86 61	0.09819872167344568 0.12554112554112554
15 80 92 34	0.06764866339334424 0.19480519480519481
15 80 92 56	0.032520325203252036 0.008658008658008658
15 80 92 95	0.0014134144186868265 0.18181818181818182
15 80 92 117	0.0029871127421694974 0.06060606060606061
15 80 93 28	0.20638820638820637 0.05627705627705628
15 80 93 52	0.15294117647058825 0.04329004329004329
15 80 93 59	0.044444444444444446 0.017316017316017316
15 80 95	0.004387247733255338 0.329004329004329
15 80 95 28	0.17423442449841606 0.1471861471861472
15 80 95 34	0.35294117647058826 0.1038961038961039
15 80 95 52	0.010855058279206336 0.1038961038961039
15 80 95 59	0.02413793103448276 0.017316017316017316
15 80 95 92	0.00011569140839067162 0.021645021645021644
15 80 95 95	0.02127659574468085 0.05194805194805195
15 80 95 117	0.0005924170616113745 0.012987012987012988
15 80 98	0.014084507042253521 0.008658008658008658
15 80 99 34	0.15274949083503056 0.11688311688311688
15 80 99 95	0.002500255128074293 0.11688311688311688
15 80 99 117	0.09850746268656717 0.06493506493506493
15 80 104 39	0.18011049723756906 0.09523809523809523
15 80 104 40	0.10161394448030987 0.1774891774891775
15 80 104 57	0.009297520661157025 0.05194805194805195
15 80 105 12	0.07987220447284345 0.047619047619047616
15 80 105 39	0.1498220640569395 0.15151515151515152
15 80 105 40	0.13985438429882874 0.10822510822510822
15 80 105 57	0.006880733944954129 0.021645021645021644
15 80 116 12	0.014285714285714285 0.030303030303030304
15 80 116 39	0.027941176470588237 0.04329004329004329
15 80 116 40	0.016826923076923076 0.03463203463203463
15 80 116 57	0.011029411764705883 0.012987012987012988
15 80 116 95	0.041666666666666664 0.017316017316017316
15 80 116 117	0.0125 0.004329004329004329
15 80 117	0.029315960912052116 0.17316017316017315
15 80 117 34	0.11764705882352941 0.021645021645021644
15 80 118 53	0.21727748691099477 0.05627705627705628
15 80 118 59	0.02666666666666667 0.017316017316017316
15 80 122 40	0.10218978102189781 0.025974025974025976
15 80 126 61	0.04760308414347972 0.06493506493506493
15 100 8 39	0.029535864978902954 0.05627705627705628
15 100 8 40	0.01639344262295082 0.05194805194805195
15 100 10 28	0.01698754246885617 0.025974025974025976
15 100 12	0.046097285067873306 0.1645021645021645
15 100 12 34	0.04780114722753346 0.06493506493506493
15 100 12 52	0.00029437739181630853 0.004329004329004329
15 100 16 28	0.19186046511627908 0.047619047619047616
15 100 16 52	0.12882953652788687 0.06493506493506493
15 100 20 34	0.1979312547603253 0.36796536796536794
15 100 20 56	0.0022914139371883004 0.008658008658008658
15 100 20 95	0.0009266241105964023 0.3203463203463203
15 100 20 117	0.08818934089462416 0.12121212121212122
15 100 21 34	0.140625 0.012987012987012988
15 100 23 39	0.017937219730941704 0.03463203463203463
15 100 35 80	0.0003811488235929272 0.11255411255411256
15 100 37 95	0.006097560975609756 0.012987012987012988
15 100 39	0.07123231614638138 0.354978354978355
15 100 39 52	2.3542152223556276e-05 0.004329004329004329
15 100 40	0.041988854810142986 0.3852813852813853
15 100 40 27	0.0013772773401633403 0.017316017316017316
15 100 40 52	2.36630383341221e-05 0.004329004329004329
15 100 40 56	0.0006954102920723226 0.008658008658008658
15 100 43	9.813542688910697e-05 0.008658008658008658
15 100 43 28	0.14551083591331268 0.03896103896103896
15 100 44 12	0.01839080459770115 0.025974025974025976
15 100 44 39	0.014150943396226415 0.047619047619047616
15 100 44 40	0.016172506738544475 0.025974025974025976
15 100 45 28	0.07405355493998153 0.0735930735930736
15 100 45 52	0.07085168869309838 0.06060606060606061
15 100 57	0.002213788741302973 0.06493506493506493
15 100 57 117	0.004766444232602479 0.017316017316017316
15 100 58 12	0.037037037037037035 0.025974025974025976
15 100 58 39	0.021691973969631236 0.025974025974025976
15 100 58 40	0.05608591885441527 0.047619047619047616
15 100 65 28	0.10975609756097561 0.025974025974025976
15 100 65 52	0.1956521739130435 0.025974025974025976
15 100 67 61	0.028708133971291867 0.06060606060606061
15 100 69 61	0.05179282868525897 0.05627705627705628
15 100 73 39	0.029535864978902954 0.05627705627705628
15 100 73 40	0.016286644951140065 0.05194805194805195
15 100 88 39	0.017518248175182483 0.03463203463203463
15 100 88 40	0.029609690444145357 0.06493506493506493
15 100 109 12	0.017625231910946195 0.030303030303030304
15 100 109 39	0.015135135135135135 0.06060606060606061
15 100 115 40	0.0390625 0.021645021645021644
15 100 123 12	0.034482758620689655 0.004329004329004329
15 100 123 39	0.05663430420711974 0.03463203463203463
15 100 123 40	0.0456490727532097 0.07792207792207792
15 102 30 95	0.02040816326530612 0.021645021645021644
15 102 40	0.05555555555555555 0.004329004329004329
15 103 21 34	0.34831460674157305 0.07792207792207792
15 103 21 95	0.0058092407457443936 0.08658008658008658
15 103 28	0.1592920353982301 0.05194805194805195
15 103 30 34	0.3185840707964602 0.08658008658008658
15 103 30 95	0.006156877231867997 0.09956709956709957
15 103 38 80	0.0013100436681222707 0.05627705627705628
15 103 61	0.041666666666666664 0.004329004329004329
15 121 34	0.5 0.004329004329004329
15 121 95	0.5 0.004329004329004329
18 15 80	0.0010189063738254274 0.03463203463203463
18 15 80 34	0.020501835985312116 0.12554112554112554
18 15 80 56	0.0021645021645021645 0.004329004329004329
18 15 80 95	0.0005679117514521874 0.09523809523809523
18 15 80 117	0.0011763641299429915 0.03463203463203463
18 15 100 39	0.012692285196233258 0.13852813852813853
18 15 100 40	0.006457476626604041 0.12987012987012986
18 15 103 28	0.0196078431372549 0.017316017316017316
18 18 15 80	0.0012216968969776991 0.05194805194805195
18 18 18 34	0.08010561839374694 0.26406926406926406
18 18 18 95	0.0019188454939473808 0.21645021645021645
18 18 18 98	7.6245814457665175e-06 0.012987012987012988
18 18 18 117	0.09595849844718506 0.06060606060606061
18 18 19 84	9.700102041223275e-08 0.004329004329004329
18 18 27 34	0.03860995874725145 0.22510822510822512
18 18 27 95	0.0005390579060927252 0.19480519480519481
18 18 27 98	2.9490024016494453e-06 0.008658008658008658
18 18 27 117	0.027405633606325013 0.05194805194805195
18 18 30 34	0.0022193624474503553 0.008658008658008658
18 18 30 95	2.6656658690727818e-09 0.008658008658008658
18 18 34	0.07415089688550362 0.2727272727272727
18 18 56	1.4596333700670082e-07 0.008658008658008658
18 18 77 12	0.005356542775457245 0.03463203463203463
18 18 77 39	0.01570905751479898 0.025974025974025976
18 18 77 40	0.01918466980862405 0.03463203463203463
18 18 83 34	0.08372045031598095 0.26406926406926406
18 18 83 56	4.5478177130238035e-10 0.008658008658008658
18 18 83 95	0.001926052733339944 0.21645021645021645
18 18 83 98	7.633147020040788e-06 0.012987012987012988
18 18 83 117	0.09908055802923642 0.05627705627705628
18 18 83 121	0.0021155213181738765 0.004329004329004329
18 18 85 12	0.05638141312074245 0.12121212121212122
18 18 85 20	3.211104319657326e-05 0.004329004329004329
18 18 85 39	0.06690289041996203 0.22077922077922077
18 18 85 40	0.046926577566110794 0.24675324675324675
18 18 85 57	0.0012664712075693245 0.03463203463203463
18 18 86 53	0.08157276039369502 0.05194805194805195
18 18 86 61	0.019133015955360242 0.06493506493506493
18 18 92 34	0.03909523116844875 0.22943722943722944
18 18 92 95	0.0005371965099156304 0.19480519480519481
18 18 92 117	0.030275760102091796 0.05194805194805195
18 18 95	0.001128173017898449 0.22510822510822512
18 18 95 27	3.2546234443799494e-06 0.021645021645021644
18 18 95 28	0.09380474138257741 0.09956709956709957
18 18 95 34	0.033222308680857876 0.025974025974025976
18 18 95 52	0.005385079603753428 0.06060606060606061
18 18 95 53	0.10514523197232854 0.07792207792207792
18 18 95 56	0.002111858185112151 0.021645021645021644
18 18 98	3.0239128620706373e-06 0.012987012987012988
18 18 104 40	0.006322724412923189 0.03463203463203463
18 18 105 39	0.046725212462788934 0.04329004329004329
18 18 108 39	6.309867117021236e-06 0.004329004329004329
18 18 117	0.052713062361346465 0.06060606060606061
18 18 121	0.0019614996842726882 0.004329004329004329
18 19 84	0.00027102107188833934 0.004329004329004329
18 19 84 34	0.025038252886354154 0.07792207792207792
18 19 84 95	0.0006656971385264538 0.047619047619047616
18 27 15 80	0.0003536344313372221 0.047619047619047616
18 27 18 34	0.046594246108984376 0.23809523809523808
18 27 18 56	3.224393611948368e-07 0.008658008658008658
18 27 18 95	0.0006201803792604638 0.19913419913419914
18 27 18 98	4.73374506043305e-06 0.008658008658008658
18 27 18 117	0.005977985187895092 0.047619047619047616
18 27 27 34	0.032306585573213004 0.20346320346320346
18 27 27 95	0.00028203672471117876 0.18181818181818182
18 27 27 117	0.0073330901130974095 0.05194805194805195
18 27 34	0.04578313253012048 0.20346320346320346
18 27 56	0.004291845493562232 0.004329004329004329
18 27 77 39	0.037037037037037035 0.025974025974025976
18 27 83 34	0.04772392569655118 0.23809523809523808
18 27 83 95	0.0006047849137014085 0.19913419913419914
18 27 83 117	0.005395172632885839 0.047619047619047616
18 27 85 12	0.016863010076676753 0.11255411255411256
18 27 85 39	0.021556357801845165 0.19913419913419914
18 27 85 40	0.01514750561065847 0.21645021645021645
18 27 85 57	0.0004217553998151455 0.030303030303030304
18 27 92 34	0.02993080754580901 0.21212121212121213
18 27 92 95	0.00025451760096412374 0.18181818181818182
18 27 95	0.0006575987263350984 0.17316017316017315
18 27 95 28	0.026360640836268604 0.08658008658008658
18 27 98	0.013745704467353952 0.008658008658008658
18 27 105 12	0.0034602076124567475 0.004329004329004329
18 27 117	0.01773604590505999 0.05194805194805195
18 30 34	0.07339449541284404 0.008658008658008658
18 33 98 34	0.039240506329113925 0.0735930735930736
18 33 98 95	0.002986425339366516 0.06060606060606061
18 33 98 117	0.054274084124830396 0.008658008658008658
18 34	0.0023837902264600714 0.008658008658008658
18 34 93 59	0.002857142857142857 0.004329004329004329
18 34 104 40	0.0016779178210481133 0.08225108225108226
18 34 105 40	0.0006457399103139014 0.008658008658008658
18 34 118 59	0.0024875621890547263 0.004329004329004329
18 34 124 59	0.007407407407407408 0.004329004329004329
18 45 108 40	0.008616296845323574 0.03463203463203463
18 45 110 34	0.02350218684192257 0.2554112554112554
18 45 110 56	0.0019673463277983896 0.008658008658008658
18 45 110 95	0.0004388122898570776 0.21645021645021645
18 45 110 98	0.003810902074288471 0.012987012987012988
18 45 110 117	0.01231399404780953 0.05194805194805195
18 56 84 95	0.001151315789473684 0.025974025974025976
18 77 20 95	0.0001733222407099279 0.047619047619047616
18 77 20 117	0.003451251078515962 0.017316017316017316
18 77 39	0.015306122448979591 0.017316017316017316
18 77 40	0.014245014245014245 0.03463203463203463
18 83 15 80	0.0010757038068130516 0.05194805194805195
18 83 18 34	0.06795843916755788 0.26406926406926406
18 83 18 56	1.551929736959802e-08 0.008658008658008658
18 83 18 95	0.0018447948246179415 0.21645021645021645
18 83 18 98	2.917122488777915e-06 0.012987012987012988
18 83 18 117	0.0767983924702435 0.06060606060606061
18 83 19 84	8.580869501857731e-08 0.004329004329004329
18 83 27 34	0.06533097093593823 0.22510822510822512
18 83 27 95	0.0010453123095843088 0.19480519480519481
18 83 27 98	4.396495629026473e-06 0.008658008658008658
18 83 27 117	0.034889034461434786 0.05194805194805195
18 83 27 121	0.0021317382657005213 0.004329004329004329
18 83 30 95	2.5336280139612663e-09 0.008658008658008658
18 83 34	0.07054205024614085 0.27705627705627706
18 83 56	1.2670367019425387e-07 0.008658008658008658
18 83 56 80	0.011284201221709145 0.004329004329004329
18 83 77 39	0.013949168207039455 0.021645021645021644
18 83 83 34	0.06716246890163716 0.26406926406926406
18 83 83 56	1.4745725126715467e-08 0.008658008658008658
18 83 83 95	0.0018031114869746928 0.21645021645021645
18 83 83 98	2.664593481890937e-06 0.012987012987012988
18 83 83 117	0.06704584019309257 0.05627705627705628
18 83 83 121	0.0028098492177744345 0.004329004329004329
18 83 85 12	0.05284430512655883 0.12121212121212122
18 83 85 39	0.060325858364933434 0.22077922077922077
18 83 85 40	0.043969554142377486 0.24675324675324675
18 83 85 43	1.744626609748755e-07 0.012987012987012988
18 83 85 57	0.0011143082192731782 0.03463203463203463
18 83 86 53	0.0816341177060324 0.05194805194805195
18 83 86 61	0.017545426899542905 0.06493506493506493
18 83 92 34	0.06654595298836843 0.22943722943722944
18 83 92 95	0.001032027675302942 0.19480519480519481
18 83 92 117	0.03977940072594192 0.05194805194805195
18 83 95	0.0011039605771771266 0.22510822510822512
18 83 95 28	0.08420472668888551 0.09956709956709957
18 83 95 52	0.004628314636502499 0.06060606060606061
18 83 95 53	0.09240559960558366 0.07792207792207792
18 83 95 95	4.5846947099723444e-05 0.008658008658008658
18 83 98	2.780866261989102e-06 0.012987012987012988
18 83 105 12	1.4829994717515436e-07 0.004329004329004329
18 83 117	0.04674612766233277 0.06060606060606061
18 83 126 61	0.007290096298754134 0.03896103896103896
18 85 12	0.004291845493562232 0.04329004329004329
18 85 20 34	0.006687505604200596 0.17316017316017315
18 85 20 95	2.8332551970341862e-05 0.1471861471861472
18 85 20 117	0.00021927577026572886 0.05194805194805195
18 85 35 80	6.358726949857507e-05 0.04329004329004329
18 85 39	0.0018298731059958272 0.10822510822510822
18 85 40	0.0016615435739802276 0.14285714285714285
18 85 73 40	0.0008035355564483728 0.008658008658008658
18 86 21 34	0.014817500604302635 0.12987012987012986
18 86 21 95	6.004502686842409e-05 0.09956709956709957
18 86 61	0.003193960511033682 0.03463203463203463
18 92 15 80	0.00034763262184523395 0.047619047619047616
18 92 18 34	0.04015169453298073 0.23809523809523808
18 92 18 95	0.0007359123096390146 0.19913419913419914
18 92 18 98	3.723932132387494e-06 0.008658008658008658
18 92 18 117	0.008614198832907915 0.047619047619047616
18 92 27 34	0.040045933813550476 0.2077922077922078
18 92 27 56	0.0008843296781039972 0.004329004329004329
18 92 27 95	0.0003744085022306627 0.18181818181818182
18 92 27 98	0.0037287345607084597 0.008658008658008658
18 92 27 117	0.00843560819081015 0.05194805194805195
18 92 30 95	7.741136398823347e-05 0.004329004329004329
18 92 34	0.045009266613714585 0.2077922077922078
18 92 83 34	0.04092963568085261 0.23809523809523808
18 92 83 95	0.0007257980324050366 0.19913419913419914
18 92 83 117	0.008362461592945023 0.047619047619047616
18 92 85 12	0.01678463094034378 0.10822510822510822
18 92 85 39	0.021361030037457353 0.19913419913419914
18 92 85 40	0.015052783473836106 0.21645021645021645
18 92 85 53	0.01948051948051948 0.008658008658008658
18 92 92 34	0.03909690290246454 0.21212121212121213
18 92 92 95	0.000414586024749305 0.1774891774891775
18 92 92 117	0.005990913111656146 0.05194805194805195
18 92 95	0.0006403644700372975 0.17316017316017315
18 92 117	0.017054263565891473 0.05194805194805195
18 95	8.470030209774414e-05 0.012987012987012988
18 95 27	9.675016205652144e-06 0.004329004329004329
18 95 30 34	0.006766518534774419 0.1471861471861472
18 95 30 95	1.2217806701757437e-05 0.1038961038961039
18 95 30 117	0.0008989052618061575 0.030303030303030304
18 95 52 117	5.860756791151932e-06 0.021645021645021644
18 95 53	0.0018656716417910447 0.008658008658008658
18 95 59	0.0010193679918450561 0.004329004329004329
18 95 93 59	0.0031847133757961785 0.004329004329004329
18 95 99 34	0.006615214994487321 0.03896103896103896
18 95 104 40	0.0017403658320014207 0.07792207792207792
18 95 105 39	0.0026117926394934707 0.08225108225108226
18 95 105 40	0.0007896440129449838 0.012987012987012988
18 95 118 59	0.001968503937007874 0.004329004329004329
18 95 124 59	0.0013577732518669382 0.004329004329004329
18 102 40	0.034482758620689655 0.004329004329004329
18 108 39	0.022727272727272728 0.004329004329004329
18 117 30 34	0.00684931506849315 0.017316017316017316
18 117 30 95	0.00011302840780649536 0.012987012987012988
18 117 52 34	0.004970178926441352 0.008658008658008658
18 117 93 59	0.0044444444444444444 0.004329004329004329
18 117 104 40	0.0013869625520110957 0.05194805194805195
18 117 118 59	0.002777777777777778 0.004329004329004329
18 117 124 59	0.007407407407407408 0.004329004329004329
18 126 61	0.0026702269692923898 0.021645021645021644
19 84	0.0008271298593879239 0.004329004329004329
19 84 15 80	0.0035148773273012005 0.03896103896103896
19 84 18 34	0.050864592080483294 0.07792207792207792
19 84 18 56	0.0018175352641352878 0.004329004329004329
19 84 18 95	0.00021301187942394917 0.06060606060606061
19 84 27 34	0.07053469852104664 0.06926406926406926
19 84 27 56	0.014150943396226415 0.004329004329004329
19 84 27 95	0.001521862859122516 0.06060606060606061
19 84 30 34	0.06743185078909612 0.05194805194805195
19 84 30 95	0.001694915254237288 0.025974025974025976
19 84 34	0.1128747795414462 0.1471861471861472
19 84 56	0.023809523809523808 0.004329004329004329
19 84 83 34	0.0498218310715388 0.07792207792207792
19 84 83 56	0.001718757067257678 0.004329004329004329
19 84 83 95	0.00021265582337497005 0.06060606060606061
19 84 85 39	0.027546020394649717 0.08225108225108226
19 84 85 40	0.017124735729386893 0.10822510822510822
19 84 86 61	0.02017978352595854 0.030303030303030304
19 84 92 34	0.06944444444444445 0.0735930735930736
19 84 92 95	0.0015386031587391344 0.06060606060606061
19 84 95	0.0033462722527104805 0.08658008658008658
19 84 95 34	0.03375527426160337 0.012987012987012988
19 84 95 95	0.005998286203941731 0.012987012987012988
19 84 95 117	0.004166666666666667 0.004329004329004329
19 121 18 34	0.026570048309178744 0.047619047619047616
19 121 18 95	0.00019312475859405175 0.025974025974025976
19 121 83 95	0.00019312475859405175 0.025974025974025976
19 121 92 34	0.05555555555555555 0.004329004329004329
27 15 80	0.001486940780967158 0.047619047619047616
27 15 80 34	0.06264682850430697 0.15584415584415584
27 15 80 95	0.0012321868638165649 0.12554112554112554
27 15 100 12	0.029959937293154503 0.08658008658008658
27 15 100 39	0.034217036640813055 0.12987012987012986
27 15 100 40	0.016444911297852475 0.1471861471861472
27 18 15 80	0.0009084211354548901 0.04329004329004329
27 18 18 34	0.030041846556452558 0.22510822510822512
27 18 18 95	0.000794862763496685 0.19480519480519481
27 18 18 98	7.552214019569669e-05 0.004329004329004329
27 18 18 117	0.010548216553148722 0.05627705627705628
27 18 27 34	0.06074402198433206 0.1645021645021645
27 18 27 95	0.000826153030064085 0.14285714285714285
27 18 27 98	0.009233610341643583 0.008658008658008658
27 18 30 95	0.00043252595155709344 0.008658008658008658
27 18 34	0.06349206349206349 0.20346320346320346
27 18 77 39	0.008614976805831677 0.012987012987012988
27 18 83 34	0.029711606286128893 0.22510822510822512
27 18 83 95	0.0007798719017881871 0.19480519480519481
27 18 85 12	0.019940344675209897 0.09523809523809523
27 18 85 39	0.02887906638277228 0.18181818181818182
27 18 85 40	0.019145326104098803 0.2077922077922078
27 18 85 53	0.027918781725888325 0.008658008658008658
27 18 92 34	0.060067100529528274 0.16883116883116883
27 18 92 95	0.0007951449895828151 0.13852813852813853
27 18 92 117	0.03021193446565459 0.03896103896103896
27 18 95	0.0009125576840324662 0.1645021645021645
27 18 98	0.008356545961002786 0.004329004329004329
27 18 117	0.02539464653397392 0.05194805194805195
27 19 84 34	0.03958529688972667 0.0735930735930736
27 19 84 95	0.002103639295982049 0.047619047619047616
27 27 15 80	0.0010161894288458595 0.06926406926406926
27 27 18 34	0.035523518519929596 0.22077922077922077
27 27 18 92	6.143555226260996e-07 0.004329004329004329
27 27 18 95	0.00037638241619056316 0.19047619047619047
27 27 18 117	0.010897607892509958 0.06060606060606061
27 27 27 34	0.1687110187110187 0.22510822510822512
27 27 27 95	0.00108193457935714 0.1645021645021645
27 27 27 117	0.05967878275570583 0.0735930735930736
27 27 28	0.6666666666666666 0.004329004329004329
27 27 30 34	0.15028901734104047 0.03896103896103896
27 27 34	0.3829787234042553 0.41125541125541126
27 27 83 34	0.035326086956521736 0.22077922077922077
27 27 83 92	6.421188895966466e-07 0.004329004329004329
27 27 83 95	0.0003739503929061433 0.19047619047619047
27 27 83 117	0.010904810095210557 0.06060606060606061
27 27 85 12	0.0762984266621553 0.1341991341991342
27 27 85 39	0.13894283092550308 0.2510822510822511
27 27 85 40	0.09403640393878682 0.2727272727272727
27 27 86 53	0.1683366733466934 0.04329004329004329
27 27 92 34	0.1910963769831873 0.22943722943722944
27 27 92 95	0.0016373142542652724 0.16017316017316016
27 27 92 117	0.06968503937007874 0.0735930735930736
27 27 95	0.00378637372911067 0.23809523809523808
27 27 95 28	0.20470756062767476 0.09956709956709957
27 27 95 52	0.021651189416104822 0.05627705627705628
27 27 95 95	0.02643171806167401 0.017316017316017316
27 27 98	0.1346153846153846 0.008658008658008658
27 27 105 12	0.0392156862745098 0.004329004329004329
27 27 105 39	0.09090909090909091 0.04329004329004329
27 27 117	0.10839160839160839 0.10822510822510822
27 27 117 52	0.0025020850708924102 0.004329004329004329
27 27 121	0.18867924528301888 0.004329004329004329
27 27 126 61	0.009813084112149532 0.021645021645021644
27 30 85 39	0.00851063829787234 0.004329004329004329
27 30 85 40	0.010109519797809604 0.017316017316017316
27 30 95	0.002004008016032064 0.004329004329004329
27 30 95 34	0.08108108108108109 0.021645021645021644
27 30 95 117	0.05555555555555555 0.004329004329004329
27 33 98 34	0.14912280701754385 0.06926406926406926
27 33 98 95	0.010258602265441334 0.05627705627705628
27 34 30 95	0.001979762428508579 0.047619047619047616
27 34 30 117	0.008888888888888889 0.004329004329004329
27 34 99 117	0.00546448087431694 0.004329004329004329
27 34 104 12	0.003937007874015748 0.004329004329004329
27 34 104 40	0.003981420039814201 0.05194805194805195
27 45 110 34	0.029100726121765036 0.22943722943722944
27 45 110 95	0.0005333818591676922 0.19047619047619047
27 45 110 117	0.014054668526843384 0.047619047619047616
27 52 117 28	0.3333333333333333 0.004329004329004329
27 52 117 34	0.07142857142857142 0.004329004329004329
27 52 117 117	0.038461538461538464 0.004329004329004329
27 56 30 95	0.045454545454545456 0.004329004329004329
27 56 121 95	0.0002057189878625797 0.004329004329004329
27 83 15 80	0.0009093577929098734 0.04329004329004329
27 83 18 34	0.04521458418178457 0.22510822510822512
27 83 18 95	0.0010371958070725352 0.19480519480519481
27 83 18 98	2.3489825809228303e-05 0.004329004329004329
27 83 18 117	0.005484519989805596 0.05627705627705628
27 83 27 34	0.062274903122863004 0.1645021645021645
27 83 27 95	0.0008497175788263877 0.14285714285714285
27 83 27 98	0.011673151750972763 0.008658008658008658
27 83 34	0.06370192307692307 0.2077922077922078
27 83 83 34	0.04620722810187417 0.22510822510822512
27 83 83 95	0.0010764038994531548 0.19480519480519481
27 83 83 98	1.4018620813783671e-05 0.004329004329004329
27 83 83 117	0.005605150315807815 0.05194805194805195
27 83 83 121	0.18987183078958042 0.004329004329004329
27 83 85 12	0.020050333250366436 0.09956709956709957
27 83 85 39	0.028766847716757193 0.18614718614718614
27 83 85 40	0.01907757040177823 0.21212121212121213
27 83 92 34	0.06317425489120497 0.16883116883116883
27 83 92 95	0.0008299427339513573 0.13852813852813853
27 83 92 117	0.01752455130375889 0.03896103896103896
27 83 95	0.0009106861242531263 0.16883116883116883
27 83 95 52	0.006420005214217433 0.05194805194805195
27 83 95 53	0.034934497816593885 0.05627705627705628
27 83 98	0.008849557522123894 0.004329004329004329
27 83 117	0.025412087912087912 0.05194805194805195
27 83 121	0.049586776859504134 0.004329004329004329
27 85 20 34	0.004996854280598171 0.13852813852813853
27 85 20 95	0.0001912567796362515 0.1341991341991342
27 85 20 117	0.000334564530806702 0.03896103896103896
27 85 35 80	0.00017344028096460476 0.03896103896103896
27 85 39	0.003669532396728874 0.06926406926406926
27 85 40	0.00506467729792622 0.09956709956709957
27 85 44 12	0.03488372093023256 0.025974025974025976
27 86 2 40	0.016226415094339624 0.06060606060606061
27 86 21 95	0.00030546276849569465 0.06060606060606061
27 92 15 80	0.0011331851108082908 0.06926406926406926
27 92 18 34	0.0523452016898451 0.22077922077922077
27 92 18 95	0.0006578969621734615 0.19047619047619047
27 92 18 117	0.01045550163497386 0.06060606060606061
27 92 27 34	0.20274521018015443 0.23376623376623376
27 92 27 95	0.0018832974878106455 0.17316017316017315
27 92 27 117	0.061259042635062336 0.0735930735930736
27 92 28	1.0 0.004329004329004329
27 92 30 34	0.16374269005847952 0.04329004329004329
27 92 30 95	0.0078397212543554 0.030303030303030304
27 92 30 117	0.19047619047619047 0.012987012987012988
27 92 34	0.43157894736842106 0.42857142857142855
27 92 56	0.031746031746031744 0.004329004329004329
27 92 83 34	0.05226118097776297 0.22077922077922077
27 92 83 95	0.0006490318484423329 0.19047619047619047
27 92 85 12	0.08359020852221215 0.13852813852813853
27 92 85 39	0.1599119149135548 0.2554112554112554
27 92 85 40	0.108163360851449 0.27705627705627706
27 92 92 34	0.20602409638554217 0.22943722943722944
27 92 92 95	0.002450554021858337 0.16017316017316016
27 92 92 117	0.06967076820751579 0.0735930735930736
27 92 95	0.005336274743620319 0.24242424242424243
27 92 95 28	0.21764705882352942 0.1038961038961039
27 92 98	0.1111111111111111 0.004329004329004329
27 92 98 34	1.0 0.004329004329004329
27 92 117	0.12307692307692308 0.11255411255411256
27 92 117 95	0.06153846153846154 0.004329004329004329
27 92 121	0.18518518518518517 0.004329004329004329
27 95	0.0008893406174564859 0.025974025974025976
27 95 30 34	0.023514431239388796 0.16883116883116883
27 95 30 95	8.647632628986376e-05 0.1341991341991342
27 95 30 117	0.006827257503542445 0.06060606060606061
27 95 34	0.023809523809523808 0.004329004329004329
27 95 52 117	4.1279556162212146e-05 0.047619047619047616
27 95 92 27	0.0003743053372477768 0.008658008658008658
27 95 95	0.013157894736842105 0.004329004329004329
27 95 99 34	0.038461538461538464 0.04329004329004329
27 95 99 95	0.002750085940185631 0.03463203463203463
