2 51 116	0.001226993865030675 0.0136986301369863
21 85 39 105	0.002689524399210557 0.0273972602739726
21 85 40 104	0.0013436633408616598 0.0136986301369863
21 85 40 105	0.0031690062264277266 0.0273972602739726
21 85 43 81	0.0019509476031215162 0.0136986301369863
21 85 46 111	2.5766926997909956e-05 0.0684931506849315
21 85 51 116	0.00030646644192460924 0.0136986301369863
21 85 57 105	0.002226179875333927 0.0136986301369863
21 85 57 122	0.00782608695652174 0.0136986301369863
21 85 96 31	1.0 0.0273972602739726
21 86 21 85	0.0012656523495354786 0.0273972602739726
21 86 31	1.0 0.0684931506849315
21 86 38 100	0.00024301336573511544 0.0273972602739726
21 86 53 104	0.009221311475409836 0.0136986301369863
21 86 53 105	0.00837138508371385 0.0273972602739726
21 92 27 85	0.0004761904761904762 0.0273972602739726
21 92 92 85	0.0004970178926441351 0.0136986301369863
21 95 15 100	0.007979481333713309 0.0136986301369863
21 95 27 104	0.02631578947368421 0.0136986301369863
21 95 27 105	0.015267175572519083 0.0136986301369863
21 95 28 104	0.004739336492890996 0.0136986301369863
21 95 28 105	0.0034965034965034965 0.0136986301369863
21 95 30 85	0.0024703317994671835 0.0273972602739726
21 95 34 105	0.002320185614849188 0.0136986301369863
21 95 52 104	0.06666666666666667 0.0136986301369863
21 95 53 85	0.0024630541871921183 0.0136986301369863
21 95 53 105	0.00411522633744856 0.0273972602739726
21 95 86 31	1.0 0.0136986301369863
21 95 92 104	0.027777777777777776 0.0136986301369863
21 95 92 105	0.01652892561983471 0.0136986301369863
21 95 104	0.0022727272727272726 0.0136986301369863
21 95 105	0.0029239766081871343 0.0273972602739726
21 95 117 105	0.0023584905660377358 0.0136986301369863
21 104 20 85	0.001274426508071368 0.0273972602739726
21 104 39 85	0.0038314176245210726 0.0273972602739726
21 104 40 85	0.003676470588235294 0.0136986301369863
21 104 40 105	0.005291005291005291 0.0136986301369863
21 105 20 85	0.001101494885916601 0.0273972602739726
21 105 40 85	0.002714230321830167 0.0273972602739726
21 117 34 105	0.0023584905660377358 0.0136986301369863
21 117 86 31	1.0 0.0136986301369863
21 117 105	0.0022222222222222222 0.0136986301369863
21 117 117 105	0.0023584905660377358 0.0136986301369863
21 118 30 85	0.002680965147453083 0.0136986301369863
21 118 53 85	0.004559270516717325 0.0273972602739726
21 122 39 105	0.0023148148148148147 0.0136986301369863
21 126 61 85	0.0012736535662299854 0.0273972602739726
21 126 61 105	0.0018364480933347736 0.0136986301369863
31	1.0 1.0
31 1 66	0.01838235294117647 0.0684931506849315
31 1 66 109	0.04225352112676056 0.0273972602739726
31 6 71	0.01104576100989815 0.3287671232876712
31 6 71 31	0.171021377672209 0.2054794520547945
31 6 71 44	0.004252303330970942 0.0273972602739726
31 6 71 55	0.13636363636363635 0.0410958904109589
31 6 71 75	0.0020161290322580645 0.0136986301369863
31 6 71 109	0.007580543272267846 0.0410958904109589
31 10 6 71	0.0009199632014719411 0.0136986301369863
31 10 75	0.018867924528301886 0.0136986301369863
31 10 75 44	0.0625 0.0136986301369863
31 12 77	0.5454545454545454 0.0547945205479452
31 12 105	0.013513513513513514 0.0136986301369863
31 16 81	0.02717391304347826 0.2602739726027397
31 20 15 100	0.0035587188612099642 0.0958904109589041
31 20 34 104	0.03225806451612903 0.0136986301369863
31 20 85	0.01927710843373494 0.1095890410958904
31 20 86 31	1.0 0.0273972602739726
31 20 95 104	0.02702702702702703 0.0136986301369863
31 24 89	0.001889168765743073 0.0410958904109589
31 24 89 50	0.01818181818181818 0.0136986301369863
31 35 80 85	0.021148036253776436 0.0958904109589041
31 35 80 104	0.027777777777777776 0.0136986301369863
31 35 100	0.00368437212158428 0.3287671232876712
31 35 103 31	0.155902004454343 0.3287671232876712
31 36 101	0.009492168960607499 0.2191780821917808
31 37 102	0.016210739614994935 0.1643835616438356
31 37 102 44	0.03571428571428571 0.0136986301369863
31 39 15 100	0.003484320557491289 0.0136986301369863
31 39 104	0.08333333333333333 0.1506849315068493
31 39 105	0.003861003861003861 0.0273972602739726
31 39 126 31	0.14285714285714285 0.0136986301369863
31 40 15 100	0.003484320557491289 0.0136986301369863
31 40 77	0.010526315789473684 0.0136986301369863
31 40 104	0.0045871559633027525 0.0273972602739726
31 40 105	0.019580419580419582 0.1780821917808219
31 40 126 31	0.3333333333333333 0.0136986301369863
31 41 106	0.0040650406504065045 0.0136986301369863
31 41 106 44	0.5 0.0136986301369863
31 43 76 31	1.0 0.0273972602739726
31 43 108	0.039525691699604744 0.1506849315068493
31 44 1 66	0.011363636363636364 0.0273972602739726
31 44 6 71	0.01293103448275862 0.0410958904109589
31 44 44 109	0.030612244897959183 0.0136986301369863
31 44 46 111	8.03971619801821e-05 0.0821917808219178
31 44 51 116	0.0010556875164951175 0.0273972602739726
31 44 109	0.3787878787878788 0.0821917808219178
31 44 109 44	0.006263048016701462 0.0136986301369863
31 44 109 109	0.03278688524590164 0.0136986301369863
31 45 110	0.0015432098765432098 0.0958904109589041
31 46 111	0.0007862703605195209 0.4931506849315068
31 46 111 44	0.003825136612021858 0.136986301369863
31 46 111 50	0.002932551319648094 0.0136986301369863
31 46 111 109	0.0017128175849272054 0.0821917808219178
31 49 114	0.01020408163265306 0.1232876712328767
31 51 116	0.0062402496099844 0.1095890410958904
31 51 116 109	0.015267175572519083 0.0273972602739726
31 57 122	0.05263157894736842 0.0136986301369863
31 62 127	0.05 0.0410958904109589
31 67 2	0.26666666666666666 0.0273972602739726
31 67 4	1.0 0.0136986301369863
31 69 2	0.2 0.0136986301369863
31 69 4	1.0 0.0136986301369863
31 96 6 71	0.0009837947148361708 0.2054794520547945
31 96 11 108	1.0 0.0273972602739726
31 96 31	0.8810483870967742 1.0
31 96 38 100	0.0019318338622878433 0.3287671232876712
31 96 55	1.0 0.1232876712328767
31 109 6 71	0.0019946808510638296 0.0273972602739726
31 109 10 75	0.005555555555555556 0.0136986301369863
31 109 37 102	0.014577259475218658 0.0136986301369863
31 109 41 106	0.0010787486515641855 0.0136986301369863
31 109 44	0.3333333333333333 0.1643835616438356
31 109 44 109	0.04081632653061224 0.0136986301369863
31 109 46 111	0.0004090278285004748 0.136986301369863
31 110 45	0.4421052631578947 0.0136986301369863
31 110 58 45	1.0 0.0136986301369863
31 110 123 45	1.0 0.0136986301369863
31 115 24 89	0.0020242914979757085 0.0136986301369863
31 115 46 111	0.00024770869457517957 0.0136986301369863
31 115 50	0.6666666666666666 0.0136986301369863
31 120 6 71	0.0022796352583586625 0.0410958904109589
31 120 31	1.0 0.1232876712328767
31 120 55	1.0 0.1232876712328767
37 102 31	1.0 0.0136986301369863
37 102 55	1.0 0.0136986301369863
38 80 15 100	1.0225788128759852e-05 0.3287671232876712
38 80 27 85	0.00010540422520365603 0.0958904109589041
38 80 27 104	0.0003202391118701964 0.0136986301369863
38 80 27 105	0.00028576871785101923 0.0136986301369863
38 80 30 85	3.229281277319143e-05 0.0136986301369863
38 80 34 105	0.0009596928982725527 0.0136986301369863
38 80 83 85	4.586735161911751e-05 0.0136986301369863
38 80 85	0.001760120693990445 0.0958904109589041
38 80 86 31	1.0 0.0136986301369863
38 80 92 85	0.00011733646230566149 0.0821917808219178
38 80 92 104	0.0003225806451612903 0.0136986301369863
38 80 104	0.0016666666666666668 0.0136986301369863
38 80 105	0.0012484394506866417 0.0136986301369863
38 100	0.0009084027252081756 0.3287671232876712
38 100 6 71	0.00014601121207184943 0.2054794520547945
38 100 12 104	0.0003749531308586427 0.0958904109589041
38 100 12 105	0.0001871397559697582 0.0273972602739726
38 100 16 81	0.0010916353441752572 0.1506849315068493
38 100 20 85	5.2845743275379165e-05 0.1095890410958904
38 100 35 100	5.2951895430330274e-05 0.3287671232876712
38 100 36 101	4.326525418336833e-05 0.1506849315068493
38 100 37 71	0.0007912783541410233 0.1232876712328767
38 100 37 102	0.0002809661071625545 0.136986301369863
38 100 37 111	6.256109481915933e-05 0.0273972602739726
38 100 39 104	0.00011838647132021962 0.0958904109589041
38 100 39 105	8.229630195688849e-05 0.0821917808219178
38 100 40 104	0.000733335906441777 0.0958904109589041
38 100 40 105	0.00020269892453076365 0.0958904109589041
38 100 43 81	0.0005011951576837073 0.1506849315068493
38 100 43 108	0.0003461281390241574 0.1506849315068493
38 100 45 110	0.00015830684738002169 0.0958904109589041
38 100 46 111	2.4915057247479192e-05 0.3561643835616438
38 100 49 114	0.00016791671331019815 0.1232876712328767
38 100 51 116	9.17336243719775e-05 0.0684931506849315
38 100 53 105	0.0041356492969396195 0.0684931506849315
38 100 57 122	0.0005123152709359606 0.0136986301369863
38 100 96 31	0.155902004454343 0.3287671232876712
38 100 109 44	0.003884333189469141 0.1232876712328767
38 102 37 100	6.493506493506494e-05 0.0136986301369863
38 102 57 122	0.05263157894736842 0.0136986301369863
38 103 6 71	0.0003324787344564373 0.2054794520547945
38 103 11 108	0.05128205128205128 0.0273972602739726
38 103 31	0.13511749347258487 0.6164383561643836
38 103 38 100	0.002018078267515812 0.3287671232876712
38 103 55	0.1282051282051282 0.0684931506849315
38 103 61 104	0.013011152416356878 0.0958904109589041
38 103 61 105	0.0006997900629811056 0.0273972602739726
55	1.0 0.0547945205479452
55 6 71	0.03271028037383177 0.0273972602739726
55 6 71 31	0.047619047619047616 0.0136986301369863
55 6 71 44	0.007352941176470588 0.0136986301369863
55 6 71 55	0.2 0.0273972602739726
55 6 71 109	0.09411764705882353 0.0136986301369863
55 12 77	1.0 0.0136986301369863
55 12 105	0.07692307692307693 0.0136986301369863
55 16 81	0.3333333333333333 0.0136986301369863
55 24 89	0.0020242914979757085 0.0136986301369863
55 36 101	0.0037174721189591076 0.0136986301369863
55 37 102	0.058823529411764705 0.0136986301369863
55 40 77	0.5 0.0136986301369863
55 40 105	0.2857142857142857 0.0273972602739726
55 44 6 71	0.029661016949152543 0.0136986301369863
55 44 44 109	0.06666666666666667 0.0136986301369863
55 44 46 111	0.00013219207508509864 0.0136986301369863
55 44 109	0.22727272727272727 0.0136986301369863
55 44 109 44	0.018867924528301886 0.0136986301369863
55 44 109 109	0.05555555555555555 0.0136986301369863
55 46 111	0.000395882818685669 0.0273972602739726
55 46 111 109	0.008097165991902834 0.0136986301369863
55 62 127	0.16666666666666666 0.0136986301369863
55 67 2	0.2 0.0136986301369863
55 67 4	1.0 0.0136986301369863
55 69 2	0.2 0.0136986301369863
55 69 4	1.0 0.0136986301369863
55 96 6 71	0.0011933174224343676 0.0136986301369863
55 96 31	1.0 0.0547945205479452
55 96 55	1.0 0.0547945205479452
55 109 6 71	0.01639344262295082 0.0136986301369863
55 109 44	0.15384615384615385 0.0136986301369863
55 109 44 109	0.0784313725490196 0.0136986301369863
55 110 45	0.4421052631578947 0.0136986301369863
55 110 58 45	1.0 0.0136986301369863
55 110 123 45	1.0 0.0136986301369863
55 120 6 71	0.002304147465437788 0.0273972602739726
55 120 31	1.0 0.0547945205479452
55 120 55	1.0 0.0547945205479452
61 15 80 85	0.0058823529411764705 0.0136986301369863
61 15 80 104	0.014705882352941176 0.0136986301369863
61 15 80 105	0.008888888888888889 0.0136986301369863
61 15 100	0.003484320557491289 0.0136986301369863
61 15 103 31	1.0 0.0136986301369863
61 27 15 100	0.003484320557491289 0.0136986301369863
61 27 27 104	0.00823045267489712 0.0136986301369863
61 27 30 85	0.0058823529411764705 0.0136986301369863
61 27 92 104	0.007380073800738007 0.0136986301369863
61 27 92 105	0.003003003003003003 0.0136986301369863
61 30 34 105	0.0002904443799012489 0.0136986301369863
61 30 85	0.000429000429000429 0.0136986301369863
61 30 86 31	0.25 0.0136986301369863
61 30 95 104	0.0013029315960912053 0.0273972602739726
61 52 95 104	0.0006697923643670462 0.0136986301369863
61 77 1 66	0.002438033319788704 0.0136986301369863
61 77 6 71	0.00024061597690086623 0.0136986301369863
61 77 12 104	0.00021973997436366965 0.0136986301369863
61 77 12 105	0.0001755720723356938 0.0136986301369863
61 77 24 89	0.0009376465072667605 0.0136986301369863
61 77 35 100	9.246759010966656e-05 0.0273972602739726
61 77 36 101	0.0010706638115631692 0.0273972602739726
61 77 37 102	0.001610305958132045 0.0136986301369863
61 77 40 104	0.00033760972316002703 0.0136986301369863
61 77 44 109	0.008264462809917356 0.0136986301369863
61 77 46 111	3.392516921874406e-05 0.0547945205479452
61 77 51 116	0.00014363688595231256 0.0136986301369863
61 77 109	0.022727272727272728 0.0136986301369863
61 85 46 111	9.635675123577533e-06 0.0136986301369863
61 92 27 104	0.00823045267489712 0.0136986301369863
61 92 27 105	0.00408997955010225 0.0136986301369863
61 92 30 85	0.0058823529411764705 0.0136986301369863
61 93 28 104	0.00021693542555499312 0.0136986301369863
61 93 28 105	0.000168321831341525 0.0136986301369863
61 93 30 85	0.004411764705882353 0.0136986301369863
61 99 15 100	0.003484320557491289 0.0136986301369863
61 99 34 104	0.00047192071731949034 0.0136986301369863
61 99 85	0.0003081664098613251 0.0136986301369863
61 99 86 31	0.3333333333333333 0.0136986301369863
61 99 95 104	0.0024449877750611247 0.0273972602739726
61 104	0.0022471910112359553 0.0136986301369863
61 104 1 66	0.003511412089290193 0.0136986301369863
61 104 6 71	0.00045358330813426064 0.0273972602739726
61 104 16 81	0.0003624501631025734 0.0273972602739726
61 104 20 85	0.00027965043695380777 0.0136986301369863
61 104 24 89	0.00017853954650955185 0.0136986301369863
61 104 35 100	7.18119961939642e-05 0.0273972602739726
61 104 36 101	0.0004743607988235852 0.0273972602739726
61 104 39 104	0.0002558410154412432 0.0136986301369863
61 104 39 105	0.00020393126858405915 0.0136986301369863
61 104 40 104	0.0005066789497927222 0.0136986301369863
61 104 40 105	0.00039289923920420044 0.0136986301369863
61 104 43 81	0.00040032025620496394 0.0136986301369863
61 104 46 111	4.5705832231920616e-05 0.0410958904109589
61 104 51 116	8.892050506846879e-05 0.0136986301369863
61 104 57 122	0.0045632333767926985 0.0136986301369863
61 104 67 31	1.0 0.0136986301369863
61 105	0.0014684287812041115 0.0136986301369863
61 105 1 66	0.0016988744956466342 0.0136986301369863
61 105 6 71	0.00013813585661498083 0.0273972602739726
61 105 16 81	0.00041071978642571105 0.0136986301369863
61 105 20 85	0.0005563776265167209 0.0136986301369863
61 105 24 89	0.0005015673981191223 0.0136986301369863
61 105 35 100	0.0006430206538234008 0.0410958904109589
61 105 36 101	0.000461133069828722 0.0273972602739726
61 105 39 85	0.0014947683109118087 0.0136986301369863
61 105 39 104	0.0005287444722168814 0.0136986301369863
61 105 39 105	0.00042733382541470806 0.0136986301369863
61 105 40 104	0.00032881108487929346 0.0136986301369863
61 105 40 105	0.00025602425061701844 0.0136986301369863
61 105 44 109	0.022727272727272728 0.0136986301369863
61 105 46 111	3.053586334508323e-05 0.0547945205479452
61 105 57 122	0.004629629629629629 0.0136986301369863
61 105 96 31	0.3333333333333333 0.0136986301369863
61 105 109	0.16666666666666666 0.0136986301369863
61 118 21 85	0.0037297969332780773 0.0136986301369863
61 118 53 104	0.0007200460829493088 0.0136986301369863
61 118 53 105	0.0005422111370167543 0.0136986301369863
61 122 36 101	0.0013020833333333333 0.0136986301369863
61 122 46 111	4.235732640555728e-05 0.0273972602739726
61 126 6 71	3.924030764401193e-05 0.0547945205479452
61 126 21 85	1.649811096629436e-05 0.0136986301369863
61 126 31	0.7777777777777778 0.0958904109589041
61 126 55	0.16666666666666666 0.0273972602739726
