0 81 20	0.9285714285714286 0.00015144631228229593
1 121 18 18	0.02431162618010292 0.004770558836892321
1 121 18 83	0.02388102580448481 0.004770558836892321
1 121 18 92	0.008878232130127665 0.0058306830228683935
1 121 27 18	0.04007707129094412 0.004694835680751174
1 121 27 27	0.19128787878787878 0.004543389368468878
1 121 34 30	0.2852233676975945 0.006285021959715281
1 121 34 99	0.2028985507246377 0.005300620929880357
1 121 83 18	0.03387956442672493 0.004770558836892321
1 121 83 27	0.01359505079049874 0.0058306830228683935
1 121 83 56	0.011961722488038277 0.0003786157807057398
1 121 83 83	0.03350039434909347 0.004770558836892321
1 121 83 92	0.013178351965647442 0.0058306830228683935
1 121 85 20	0.5096862210095497 0.005754959866727245
1 121 86 21	0.27423167848699764 0.0033318188702105103
1 121 95 30	0.2913486005089059 0.006360745115856429
1 121 95 99	0.2028985507246377 0.005300620929880357
1 121 105 40	0.7884615384615384 0.0031046494017870664
1 121 117 30	0.25925925925925924 0.0026503104649401787
6 71 1 66	3.112587380906148e-05 0.007042253521126761
6 71 2 12	0.004694835680751174 0.00022716946842344388
6 71 2 20	0.10751237067026541 0.0013630168105406633
6 71 4 20	0.16071428571428573 0.0008329547175526276
6 71 8 20	0.08296943231441048 0.005376344086021506
6 71 10 30	0.09152346012743773 0.01150991973345449
6 71 12	0.0055091185410334345 0.005754959866727245
6 71 12 30	0.01640066042927903 0.006285021959715281
6 71 12 83	0.01357003438981318 0.02014235953354536
6 71 12 92	0.007859781498074354 0.007117976677267908
6 71 12 99	0.019772376543209878 0.008026654550961684
6 71 16 30	0.18814968814968816 0.006285021959715281
6 71 20	0.0898866772960277 0.06595486899893988
6 71 20 18	0.021904180789303104 0.05126457670755717
6 71 20 27	0.03330605394514764 0.040511888535514164
6 71 20 83	0.022212679857128655 0.05126457670755717
6 71 20 92	0.030760528759872348 0.04036044222323187
6 71 21	0.09530853761622993 0.010525518703619566
6 71 21 18	0.025230818333680814 0.03763440860215054
6 71 21 27	0.01808766413907897 0.011055580796607603
6 71 21 83	0.02538626877424408 0.03748296228986824
6 71 21 92	0.016248498598692113 0.010904134484325307
6 71 28 30	0.012792714657415438 0.0029532030895047705
6 71 28 99	0.022234176080329928 0.005224897773739209
6 71 30	0.0950262838657501 0.009616840829925791
6 71 30 18	0.02072376669414539 0.025064364682719976
6 71 30 27	0.027388059701492537 0.010904134484325307
6 71 30 83	0.02092100855942349 0.025064364682719976
6 71 35 80	0.0006414110649099573 0.029910646675753445
6 71 39 30	0.033265632693254554 0.025821596244131457
6 71 39 52	0.01738824632697718 0.006966530364985612
6 71 39 99	0.03243765933132124 0.024685748902014235
6 71 40	0.0002451495412201443 0.0012115704982583674
6 71 40 18	0.028179125908642196 0.01522035438437074
6 71 40 30	0.020907122474439682 0.03483265182492806
6 71 40 52	0.008074559946861508 0.008632439800090867
6 71 40 83	0.03033816425120773 0.01522035438437074
6 71 40 99	0.021799702094103215 0.03225806451612903
6 71 44 20	0.10571528751753155 0.007496592457973648
6 71 45 53	0.004016064257028112 0.0003786157807057398
6 71 50 20	0.08445040214477212 0.0044676662123277295
6 71 53	0.001474056603773585 0.0011358473421172195
6 71 53 18	0.01767115272088941 0.017340602756322883
6 71 53 30	0.012586339217191097 0.006209298803574133
6 71 53 83	0.017533774073009486 0.01741632591246403
6 71 57	0.00046442504179825374 0.00030289262456459186
6 71 58 20	0.11652173913043479 0.007117976677267908
6 71 61	0.016251354279523293 0.0008329547175526276
6 71 61 18	0.008640640867507267 0.0008329547175526276
6 71 61 52	0.025620496397117692 0.0003786157807057398
6 71 61 83	0.00852612901910112 0.0008329547175526276
6 71 61 99	0.03997682502896872 0.0006057852491291837
6 71 67 21	0.12933839479392625 0.010525518703619566
6 71 67 61	0.011739827913081523 0.004391943056186582
6 71 73 20	0.08296943231441048 0.005376344086021506
6 71 75 20	0.07156428119062698 0.009389671361502348
6 71 75 53	0.0016813787305590584 0.0006057852491291837
6 71 110 20	0.27717391304347827 0.002498864152657883
6 87 12 83	0.01036682615629984 0.0029532030895047705
6 87 20	0.17083333333333334 0.002271694684234439
6 87 20 18	0.015961400621200456 0.008329547175526275
6 87 20 27	0.032354903268845894 0.0029532030895047705
6 87 20 83	0.015729608866133057 0.008405270331667424
6 87 20 92	0.02946358058441164 0.0029532030895047705
6 87 35 80	0.0008596973865199449 0.0013630168105406633
6 87 57	0.002188183807439825 7.572315614114796e-05
6 94 28 99	0.06818181818181818 7.572315614114796e-05
6 102 20	0.06477272727272727 0.006436468271997577
6 102 20 18	0.015707191506278265 0.016583371194911403
6 102 20 27	0.02211092108477889 0.008329547175526275
6 102 20 83	0.015515025382748628 0.01665909435105255
6 102 20 92	0.02064560282878978 0.008329547175526275
6 102 35 80	0.00046003771800958706 0.005603513554444949
6 102 39 30	0.02208835341365462 0.0012115704982583674
6 102 40 30	0.008841732979664015 0.0007572315614114796
6 102 44 20	0.04789053591790194 0.0014387399666818113
6 111 20	0.07558644656820157 0.0003786157807057398
6 111 20 27	0.035246185186608756 0.0009086778736937755
6 111 20 83	0.033894729313200034 0.001741632591246403
6 111 20 92	0.028079543362180076 0.0009086778736937755
6 111 35 80	0.0006976908910610568 0.00022716946842344388
6 111 57 99	0.1111111111111111 0.00015144631228229593
8 1 66 20	0.6330188679245283 0.0014387399666818113
8 8 8 20	0.688985604285236 0.01302438285627745
8 8 8 40	0.03392787902287708 0.00045433893684688776
8 8 20	0.9033816425120773 0.015750416477358777
8 8 39 52	0.08333333333333333 0.0007572315614114796
8 8 39 99	0.18421052631578946 0.0015901862789641072
8 8 40	0.07894736842105263 0.0003786157807057398
8 8 40 30	0.24936061381074168 0.0026503104649401787
8 8 58 20	0.9411764705882353 0.0015901862789641072
8 8 73 20	0.7565465387606949 0.013100106012418598
8 8 73 40	0.0828758632902426 0.00045433893684688776
8 8 123 20	0.8954248366013072 0.0031803725579282144
8 12	0.07692307692307693 7.572315614114796e-05
8 12 85 20	0.9153692614770459 7.572315614114796e-05
8 12 86 21	0.6569200779727096 7.572315614114796e-05
8 12 92 18	0.04185022026431718 0.00015144631228229593
8 12 126 21	0.45 0.00015144631228229593
8 16 81 20	0.8183361629881154 0.002347417840375587
8 20	0.8957345971563981 0.012418597607148266
8 20 1 66	0.026143790849673203 0.001741632591246403
8 20 15 80	0.010401521082652947 0.003861880963198546
8 20 18 18	0.034756167348427625 0.008480993487808572
8 20 18 27	0.019130332726952644 0.007723761926397092
8 20 18 83	0.033519176095570834 0.008480993487808572
8 20 18 92	0.01775907762083003 0.007723761926397092
8 20 27 18	0.032154000740388176 0.007648038770255944
8 20 27 27	0.2368503937007874 0.008708162956232016
8 20 27 83	0.03198653198653199 0.007648038770255944
8 20 27 92	0.2236347876336319 0.009768287142208088
8 20 33 98	0.12307692307692308 0.0009086778736937755
8 20 34 30	0.15480427046263345 0.005527790398303802
8 20 34 52	0.06958762886597938 0.002044525215810995
8 20 34 99	0.3047337278106509 0.009541117673784643
8 20 45 110	0.02196453548707305 0.008632439800090867
8 20 51 116	0.010810810810810811 0.0007572315614114796
8 20 77 12	0.6028248587570622 0.007875208238679389
8 20 77 20	0.5404120443740095 0.0073451461456913525
8 20 83 18	0.03684973847599615 0.008480993487808572
8 20 83 27	0.021792981421409615 0.007723761926397092
8 20 83 83	0.03626526885875099 0.008480993487808572
8 20 83 92	0.022008375657132675 0.007723761926397092
8 20 85 12	0.15015411712901805 0.0068150840527033164
8 20 85 20	0.8444540815297417 0.013630168105406633
8 20 85 39	0.007460721495655227 0.006209298803574133
8 20 85 40	0.015510073552926128 0.006890807208844465
8 20 85 57	0.0020183264037460136 0.0031803725579282144
8 20 86 21	0.6086877554109278 0.008632439800090867
8 20 86 61	0.13305200446816434 0.005906406179009541
8 20 92 27	0.21500367737190487 0.009389671361502348
8 20 92 83	0.03686876438986953 0.007648038770255944
8 20 92 92	0.1969465648854962 0.008708162956232016
8 20 95 21	0.8809135399673735 0.006209298803574133
8 20 95 30	0.6370894767658487 0.012039981826442525
8 20 95 99	0.10507246376811594 0.006133575647432985
8 20 98 33	0.46153846153846156 0.0030289262456459185
8 20 104 20	0.5172413793103449 0.0068150840527033164
8 20 104 39	0.8660508083140878 0.007117976677267908
8 20 105 20	0.8459302325581395 0.0068150840527033164
8 20 105 40	0.9156223893065998 0.008253824019385129
8 20 117 30	0.5878220140515222 0.006587914584279873
8 20 117 52	0.6860158311345647 0.006512191428138725
8 20 121 30	1.0 0.0005300620929880358
8 20 122 20	0.423728813559322 0.0031803725579282144
8 20 122 57	0.8979591836734694 0.004694835680751174
8 20 126 21	0.5296442687747036 0.005906406179009541
8 20 126 61	0.664594127806563 0.008253824019385129
8 22 87 20	0.13793103448275862 0.00015144631228229593
8 23 8 40	1.0 7.572315614114796e-05
8 23 20	0.8571428571428571 0.00045433893684688776
8 23 58 20	1.0 0.00015144631228229593
8 23 123 40	1.0 7.572315614114796e-05
8 24 89 20	0.3791469194312796 0.0008329547175526276
8 35 80	0.0035898908673176336 0.0028774799333636226
8 35 80 30	0.22318618042226487 0.0028017567772224746
8 35 80 83	0.015216181109667841 0.001893078903528699
8 35 100 20	0.2182517384280396 0.004240496743904286
8 35 100 21	0.38 0.0005300620929880358
8 36 101 20	0.10595238095238095 0.003483265182492806
8 39	0.043478260869565216 0.00022716946842344388
8 39 30	0.2857142857142857 0.002347417840375587
8 39 30 83	0.003246753246753247 0.00022716946842344388
8 39 52	0.13636363636363635 0.0009086778736937755
8 39 99	0.18032786885245902 0.0016659094351052551
8 39 99 30	0.32142857142857145 0.0006815084052703317
8 39 104 20	0.36379370024229835 0.004922005149174617
8 39 105 20	0.40446954813359526 0.004240496743904286
8 39 117 30	0.5294117647058824 0.0006815084052703317
8 39 122 20	0.3333333333333333 0.0009844010298349236
8 40	0.07920792079207921 0.00045433893684688776
8 40 18 83	0.028151367444368563 0.0003786157807057398
8 40 30	0.26973684210526316 0.002498864152657883
8 40 52	0.13541666666666666 0.0009844010298349236
8 40 77 20	0.28728414442700156 0.0031803725579282144
8 40 83 56	0.015151515151515152 7.572315614114796e-05
8 40 85 20	0.4837383177570094 0.00045433893684688776
8 40 95 52	0.04878048780487805 7.572315614114796e-05
8 40 99	0.1984732824427481 0.001968802059669847
8 40 104 20	0.3556309581515592 0.005224897773739209
8 40 105 20	0.4949426837491571 0.0066636377404210205
8 40 122 20	0.4846153846153846 0.0013630168105406633
8 43 81 20	0.47767857142857145 0.0007572315614114796
8 43 108 20	0.42857142857142855 0.0012115704982583674
8 45 110 20	0.10908141962421712 0.0009086778736937755
8 46 111 20	0.07369696229334637 0.012570043919430562
8 49 114 20	0.16823899371069181 0.0005300620929880358
8 51 116 20	0.21261028620615452 0.0033318188702105103
8 57 99	0.1875 0.00022716946842344388
8 57 122 20	0.7397660818713451 0.0029532030895047705
8 58 20	0.92 0.0015144631228229592
8 58 40 99	0.21621621621621623 0.0005300620929880358
8 63 128 20	0.75 7.572315614114796e-05
8 73 8 20	0.7569306930693069 0.013175829168559746
8 73 8 40	0.07160321341250436 0.00045433893684688776
8 73 20	0.9243243243243243 0.016280478570346812
8 73 40 30	0.24171779141104294 0.0028017567772224746
8 73 40 99	0.19254658385093168 0.002195971528093291
8 73 73 20	0.7568705125030948 0.013100106012418598
8 73 123 20	0.8486486486486486 0.0032560957140693623
8 88 20	0.9230769230769231 0.0009086778736937755
8 88 88 40	0.2 7.572315614114796e-05
8 109 44 20	0.32456140350877194 0.00045433893684688776
8 123 20	0.8125 0.0031803725579282144
8 123 40	0.02 7.572315614114796e-05
8 123 58 20	0.967032967032967 0.00484628199303347
8 123 123 20	0.8709677419354839 0.0009086778736937755
10 14 20	0.23076923076923078 0.00022716946842344388
10 14 39 30	0.25 7.572315614114796e-05
10 21	0.75 0.00022716946842344388
10 21 85 20	0.559757053291536 0.00030289262456459186
10 21 86 21	0.4715909090909091 0.00030289262456459186
10 21 95 30	0.48984771573604063 0.00030289262456459186
10 28	0.017391304347826087 0.00015144631228229593
10 28 18 83	0.036555227117462376 0.00015144631228229593
10 28 18 92	0.06622516556291391 0.00015144631228229593
10 28 27 30	0.6666666666666666 0.00030289262456459186
10 28 30	0.061855670103092786 0.0012872936543995154
10 28 30 92	0.005952380952380952 7.572315614114796e-05
10 28 45 110	0.023351648351648352 0.00015144631228229593
10 28 52	0.030456852791878174 0.00045433893684688776
10 28 85 20	0.926391382405745 0.00022716946842344388
10 28 99	0.06837606837606838 0.0016659094351052551
10 28 99 18	0.010330578512396695 0.0025745873087990308
10 28 99 30	0.018518518518518517 7.572315614114796e-05
10 28 99 83	0.009848058525604952 0.0025745873087990308
10 28 104 20	0.1114955181632332 0.0033318188702105103
10 28 105 20	0.17077732320280536 0.003634711494775102
10 28 126 21	0.13010899182561309 0.002120248371952143
10 28 126 61	0.005517374891104443 0.0014387399666818113
10 30	0.9318181818181818 0.0031046494017870664
10 30 14 79	1.0 0.0005300620929880358
10 30 15 80	0.025576730190571714 0.001968802059669847
10 30 18 18	0.03366951080401161 0.003483265182492806
10 30 18 83	0.0325680198341198 0.003483265182492806
10 30 27 18	0.031973276067764254 0.0027260336210813267
10 30 27 27	0.26115485564304464 0.0029532030895047705
10 30 27 92	0.25307125307125306 0.0029532030895047705
10 30 45 110	0.02261727192475115 0.003483265182492806
10 30 52 95	0.3333333333333333 7.572315614114796e-05
10 30 66 20	0.875 0.0005300620929880358
10 30 77 12	0.5732009925558312 0.002498864152657883
10 30 83 18	0.036175379428705176 0.003483265182492806
10 30 83 83	0.036796882321361565 0.003483265182492806
10 30 83 92	0.015980629539951573 0.0027260336210813267
10 30 85 12	0.12248628884826325 0.002271694684234439
10 30 85 20	0.8005158851772397 0.003558988338633954
10 30 85 39	0.02148106274731487 0.002498864152657883
10 30 86 21	0.5871195412439347 0.0030289262456459185
10 30 86 61	0.15371024734982333 0.0027260336210813267
10 30 92 27	0.24737945492662475 0.0032560957140693623
10 30 95 30	0.6782246879334258 0.0032560957140693623
10 30 104 39	0.9159159159159159 0.0028017567772224746
10 30 105 40	0.8856088560885609 0.0030289262456459185
10 30 126 61	0.6321559074299634 0.0030289262456459185
10 32 28 30	0.2727272727272727 0.00022716946842344388
10 32 75 20	0.0839493136219641 0.003937604119339694
10 53 104 20	0.024501796798431886 0.0013630168105406633
10 53 105 20	0.0392055713180294 0.0012872936543995154
10 53 126 21	0.16540404040404041 0.0010601241859760715
10 75 10 30	0.5324384787472036 0.004770558836892321
10 75 20	0.2505274261603376 0.015068908072088445
10 75 20 18	0.021202796661664025 0.008102377707102832
10 75 20 83	0.021703522631786855 0.008102377707102832
10 75 21	0.17277486910994763 0.001893078903528699
10 75 21 83	0.016026407692675694 0.005073451461456913
10 75 35 80	0.0006544153474625401 0.004922005149174617
10 75 39 30	0.026200873362445413 0.0011358473421172195
10 75 40	0.002041411490230388 0.00045433893684688776
10 75 40 99	0.05726660250240616 0.004997728305315766
10 75 45 21	0.6938775510204082 0.0007572315614114796
10 75 53	0.0030257186081694403 0.00030289262456459186
10 75 53 30	0.0345252774352651 0.0013630168105406633
10 75 53 99	0.049872122762148335 0.0026503104649401787
10 97 14 20	0.01818181818181818 7.572315614114796e-05
10 97 75 20	0.07436856875584659 0.002120248371952143
10 97 75 30	0.06896551724137931 0.00045433893684688776
10 98 28 99	1.0 0.00030289262456459186
10 98 30	1.0 0.00030289262456459186
11 76 20	0.6904761904761905 0.0005300620929880358
12	0.0967741935483871 0.0031803725579282144
12 1 66	0.017341040462427744 0.00045433893684688776
12 15 80	0.007101112298121033 0.006285021959715281
12 15 80 18	0.0314247235032445 0.006285021959715281
12 15 80 27	0.0027766443407211314 0.005376344086021506
12 15 80 30	0.5476508181754337 0.006133575647432985
12 15 80 92	0.0022960956303688857 0.0051491746175980615
12 15 100 20	0.32952398831383684 0.008253824019385129
12 15 100 39	0.0019677615073053147 0.004316219900045434
12 15 103 21	0.2867383512544803 0.003558988338633954
12 18	0.009962640099626401 0.0015144631228229592
12 18 15 80	0.001120985542753464 0.001893078903528699
12 18 18	0.026871647554226195 0.004391943056186582
12 18 18 18	0.0520281554010265 0.0044676662123277295
12 18 18 27	0.017544297364688898 0.003786157807057398
12 18 18 83	0.05030610577369847 0.004391943056186582
12 18 18 92	0.01810500409237358 0.003786157807057398
12 18 27	0.0223387280601778 0.003558988338633954
12 18 27 18	0.026069556649935027 0.004240496743904286
12 18 27 83	0.027731559097574743 0.004240496743904286
12 18 33 98	0.0197476295715406 0.0016659094351052551
12 18 45 110	0.011684567758572453 0.004391943056186582
12 18 83	0.026655881266938873 0.004391943056186582
12 18 83 18	0.04698387118601997 0.0044676662123277295
12 18 83 27	0.02135620941131345 0.003786157807057398
12 18 83 83	0.044109908992327564 0.004391943056186582
12 18 83 92	0.021949696086658813 0.003786157807057398
12 18 85 20	0.03692592773995527 0.004391943056186582
12 18 85 57	0.0003052891342508968 0.0007572315614114796
12 18 86 21	0.07331816704582385 0.003937604119339694
12 18 86 61	0.021047479197258932 0.0030289262456459185
12 18 92	0.02169040561058492 0.003558988338633954
12 18 92 18	0.02416023167202652 0.004240496743904286
12 18 92 52	0.05228758169934641 0.0009086778736937755
12 18 92 83	0.024912470425571737 0.004240496743904286
12 18 95	1.2512355951502109e-05 7.572315614114796e-05
12 18 95 21	0.03700234192037471 0.001968802059669847
12 18 95 30	0.01564799832976669 0.003861880963198546
12 18 105 40	0.02732335537765402 0.0013630168105406633
12 18 108 43	0.05215419501133787 0.0003786157807057398
12 19 84	0.026415094339622643 0.0012115704982583674
12 19 84 18	0.03222906696983317 0.001817355747387551
12 27	0.009966777408637873 0.00045433893684688776
12 27 15 80	0.0017462092184771549 0.0030289262456459185
12 27 18	0.033394651195698316 0.003634711494775102
12 27 18 18	0.017030602594266538 0.00408905043162199
12 27 18 27	0.02854883546512102 0.003483265182492806
12 27 18 83	0.0158266603466125 0.00408905043162199
12 27 18 92	0.02837086157059924 0.003483265182492806
12 27 18 95	2.779850786163186e-05 7.572315614114796e-05
12 27 27	0.11376673040152964 0.0031803725579282144
12 27 27 27	0.06402213428562237 0.0029532030895047705
12 27 27 30	0.6464237516869096 0.0033318188702105103
12 27 27 52	0.026859504132231406 0.0009844010298349236
12 27 27 83	0.02649496258791489 0.003634711494775102
12 27 30	0.6881188118811881 0.002347417840375587
12 27 45 110	0.015418464242835068 0.00408905043162199
12 27 83	0.0331813398807436 0.00371043465091625
12 27 83 18	0.023841988351621525 0.00408905043162199
12 27 83 83	0.024827077585893923 0.00408905043162199
12 27 83 92	0.03019781841574979 0.003483265182492806
12 27 85 20	0.1124273676536804 0.0033318188702105103
12 27 86 21	0.2034252297410192 0.002498864152657883
12 27 86 61	0.05527096252359127 0.0015901862789641072
12 27 92	0.10881294964028777 0.0031046494017870664
12 27 92 18	0.03453514681948259 0.003861880963198546
12 27 92 30	0.5983889528193326 0.00484628199303347
12 27 92 52	0.054098360655737705 0.002347417840375587
12 27 92 83	0.033926622658746665 0.003861880963198546
12 27 95 30	0.029264322916666665 0.002498864152657883
12 27 105 20	0.3673740053050398 0.0044676662123277295
12 27 117 30	0.25757575757575757 0.001817355747387551
12 30	0.3151183970856102 0.012494320763289414
12 30 18	0.0038069340584636303 0.002120248371952143
12 30 18 18	0.029795386574656475 0.012342874451007117
12 30 18 27	0.017214126944924673 0.010449795547478418
12 30 18 83	0.029691178214808697 0.012342874451007117
12 30 18 92	0.016400415918328765 0.010374072391337271
12 30 27	0.014469453376205787 0.0011358473421172195
12 30 27 18	0.02189014068063744 0.010601241859760715
12 30 27 27	0.11344222988161247 0.01113130395274875
12 30 27 83	0.021837611801602975 0.010828411328184158
12 30 27 92	0.1135718341851221 0.011282750265031047
12 30 33 98	0.116254036598493 0.004013327275480842
12 30 34 99	0.1556480999479438 0.012418597607148266
12 30 45 110	0.019581751814202405 0.013327275480842041
12 30 77 12	0.47016460905349794 0.009011055580796607
12 30 77 20	0.4095634095634096 0.008026654550961684
12 30 83	0.0037966101694915256 0.002120248371952143
12 30 83 18	0.03196431218959235 0.012342874451007117
12 30 83 27	0.017244572010555067 0.010222626079054975
12 30 83 83	0.033414420568044785 0.012342874451007117
12 30 83 92	0.017332680150232115 0.010146902922913826
12 30 85 20	0.5018266643627657 0.016810540663334848
12 30 85 39	0.0031083996381266093 0.00817810086324398
12 30 85 40	0.0038474519068511645 0.008859609268514312
12 30 86 21	0.4131749617430591 0.012342874451007117
12 30 86 30	0.4851301115241636 0.006436468271997577
12 30 92 18	0.025407448720332158 0.010449795547478418
12 30 92 27	0.11656050955414013 0.01226715129486597
12 30 92 83	0.02544914808744859 0.010676965015901863
12 30 95 30	0.6177114700246373 0.014614569135241557
12 30 95 33	0.003254384378954981 0.0012115704982583674
12 30 95 52	0.005366049162807267 0.005679236710586098
