71	1.0 1.0
71 6 71 69	0.21000728413739003 0.0024783147459727386
71 6 71 73	0.31419337203132286 0.003908111714803164
71 6 71 75	0.17438998603008213 0.06024211228672195
71 6 71 79	0.3253349573690621 0.0018110761605185397
71 6 71 88	0.21983691129971708 0.004098751310647222
71 6 71 96	0.2633108935128519 0.002573634543894767
71 6 71 97	0.1637854609929078 0.0003812791916881136
71 6 71 98	0.22818599311136625 0.002573634543894767
71 6 71 109	0.14143896380411639 0.010199218377657039
71 6 71 110	0.27308929161782824 0.01315413211323992
71 6 71 115	0.2871057884231537 0.002287675150128682
71 6 71 120	0.07160194174757281 0.0006672385854541988
71 6 71 121	0.20770243581303488 0.0001906395958440568
71 6 71 123	0.10510056526883134 0.003050233533504909
71 6 82	0.625 0.00047659898961014205
71 6 87	0.20949227373068433 0.0047659898961014205
71 6 87 2	0.008620689655172414 9.53197979220284e-05
71 6 87 4	0.06666666666666667 9.53197979220284e-05
71 6 87 10	0.03529411764705882 9.53197979220284e-05
71 6 87 98	0.8333333333333334 0.0005719187875321705
71 6 87 109	0.003355704697986577 9.53197979220284e-05
71 6 102	0.2516362113199644 0.00419407110856925
71 6 102 8	0.19353128313891835 0.00047659898961014205
71 6 102 10	0.7559487492373398 0.00028595939376608524
71 6 102 44	0.04820452771272443 0.0008578781812982557
71 6 102 58	0.01446808510638298 9.53197979220284e-05
71 6 102 73	0.19342872284048754 0.00047659898961014205
71 6 102 75	0.35318998942544944 0.0005719187875321705
71 6 102 109	0.0858843537414966 0.00028595939376608524
71 6 104	0.5 9.53197979220284e-05
71 6 111	0.013831258644536652 0.0009531979792202841
71 6 111 109	0.03488372093023256 0.00047659898961014205
71 8	0.24285714285714285 0.002287675150128682
71 8 1 66	0.045405982905982904 0.021732913926222477
71 8 6 71	0.5057540398572516 0.15279763606901153
71 8 6 102	0.03333333333333333 9.53197979220284e-05
71 8 8	0.4084507042253521 0.008483462015060528
71 8 8 8	0.3049908925318761 0.0034315127251930227
71 8 8 45	0.018518518518518517 0.00028595939376608524
71 8 8 73	0.37868951208085133 0.0034315127251930227
71 8 10 75	0.1266233766233766 0.021923553522066534
71 8 12 77	0.06451612903225806 0.0005719187875321705
71 8 12 105	0.00774526678141136 0.0008578781812982557
71 8 16 81	0.011527377521613832 0.0007625583833762272
71 8 20 85	0.004683032633343192 0.006767705652464017
71 8 23 23	0.2 0.0001906395958440568
71 8 26 91	0.16666666666666666 9.53197979220284e-05
71 8 35 100	0.003110780177049723 0.016299685444666857
71 8 35 103	0.034653465346534656 0.0001906395958440568
71 8 36 101	0.012905748924520923 0.004956629491945477
71 8 36 127	0.015503875968992248 0.0001906395958440568
71 8 37 71	0.6293103448275862 0.03040701553712706
71 8 37 102	0.17662203913491245 0.009246020398436755
71 8 39 104	0.006622516556291391 0.0010485177771423124
71 8 39 105	0.016637781629116118 0.0020017157563625965
71 8 40 77	0.022727272727272728 0.0008578781812982557
71 8 40 104	0.005218076203603426 0.0013344771709083976
71 8 40 105	0.024688995215311003 0.006767705652464017
71 8 40 118	0.04772727272727273 0.0018110761605185397
71 8 41 106	0.06903512313282197 0.031169573920503287
71 8 43 108	0.015410958904109588 0.0008578781812982557
71 8 45	0.07142857142857142 0.00028595939376608524
71 8 45 110	0.017960710944808233 0.007053665046230102
71 8 46 102	0.021316033364226137 0.0003812791916881136
71 8 46 106	0.25 0.00047659898961014205
71 8 46 111	0.03355850195909092 0.21160995138690306
71 8 51 116	0.006714316655837124 0.0016204365646744828
71 8 57 118	0.4 0.0001906395958440568
71 8 62 101	0.02287581699346405 0.0003812791916881136
71 8 62 127	0.01639344262295082 0.0001906395958440568
71 8 67 2	0.056433408577878104 0.0014297969688304261
71 8 73	0.4673469387755102 0.008769421408826613
71 8 73 8	0.31595445240532244 0.0034315127251930227
71 8 73 44	0.25 0.0001906395958440568
71 8 73 45	0.018518518518518517 0.00028595939376608524
71 8 73 73	0.3381718589524136 0.0034315127251930227
71 8 109 44	0.15151515151515152 0.0006672385854541988
71 8 123 58	0.4791666666666667 0.0010485177771423124
71 9 74	0.4 0.0001906395958440568
71 10	0.07105719237435008 0.008674101610904586
71 10 6 71	0.21786382455350184 0.3426746735296921
71 10 6 87	0.08054452637549632 0.0017157563625965113
71 10 6 102	0.08228543523379318 0.0019063959584405682
71 10 14	0.17735849056603772 0.002764274139738824
71 10 14 10	0.17419354838709677 0.002097035554284625
71 10 14 45	0.3125 0.00028595939376608524
71 10 14 75	0.12658227848101267 0.0038127919168811364
71 10 14 79	0.1392904073587385 0.002097035554284625
71 10 21 85	0.012496995914443643 0.002668954341816795
71 10 25 90	0.004084663943557371 9.53197979220284e-05
71 10 28 77	0.012183846643791992 0.005719187875321705
71 10 28 93	0.02683967294703164 0.005051949289867506
71 10 28 104	0.0018960187499513343 0.006195786864931847
71 10 28 105	0.00723396842821412 0.018873319988561624
71 10 28 117	0.00017580872011251758 9.53197979220284e-05
71 10 28 118	0.048224139271003344 0.012200934134019636
71 10 29 94	0.043528266831814565 0.0008578781812982557
71 10 29 102	0.15351913084553614 0.001143837575064341
71 10 30 85	0.0037317839344339736 0.0174435230197312
71 10 30 86	0.007810948566889521 0.004861309694023448
71 10 30 95	0.00894901144640999 0.0033361929272709943
71 10 30 118	0.07142857142857142 0.00028595939376608524
71 10 32	0.0019193857965451055 0.00028595939376608524
71 10 32 75	0.09991659400235053 0.03698408159374702
71 10 32 97	0.037177286972093715 0.0047659898961014205
71 10 32 98	0.26879271070615035 0.0001906395958440568
71 10 33 75	0.11406802120141343 0.011247736154799352
71 10 33 97	0.0460425345319009 0.0016204365646744828
71 10 37 71	0.5272296764009471 0.13306643789915165
71 10 37 102	0.22058823529411764 0.0015251167667524545
71 10 46 111	0.09840691852526172 0.06405490420360309
71 10 52 104	0.030303030303030304 0.0003812791916881136
71 10 52 118	0.041666666666666664 9.53197979220284e-05
71 10 53 77	0.01291293173697737 0.002097035554284625
71 10 53 93	0.021865348980852378 0.0023829949480507102
71 10 53 104	0.002942013855936225 0.004670670098179392
71 10 53 105	0.008785903934347092 0.011533695548565436
71 10 53 118	0.05336039154828698 0.006672385854541989
71 10 75	0.10878173905524974 0.19931369745496139
71 10 75 2	0.1935483870967742 0.00028595939376608524
71 10 75 8	0.06643142068119055 0.0029549137355828806
71 10 75 10	0.029326186830015314 0.011247736154799352
71 10 75 23	0.057789979409746055 0.0020017157563625965
71 10 75 33	0.031552851025467656 0.0010485177771423124
71 10 75 44	0.1173801768264309 0.005051949289867506
71 10 75 45	0.060447520927237604 0.008483462015060528
71 10 75 50	0.08735868448098665 0.0016204365646744828
71 10 75 58	0.07116104868913857 0.0010485177771423124
71 10 75 67	0.0001435544071202986 0.0001906395958440568
71 10 75 73	0.07559357541899442 0.0029549137355828806
71 10 75 79	0.05876460767946578 0.0015251167667524545
71 10 75 88	0.06111191754971694 0.0020017157563625965
71 10 75 98	0.1263107721639657 0.0020017157563625965
71 10 75 109	0.0809280034854591 0.005719187875321705
71 10 75 110	0.07684433720845214 0.011629015346487465
71 10 75 115	0.08746081504702194 0.0016204365646744828
71 10 75 123	0.04289444237224916 0.001143837575064341
71 10 79 14	0.028469750889679714 9.53197979220284e-05
71 10 79 75	0.10899182561307902 0.0003812791916881136
71 10 97	0.029267842304496354 0.004384710704413306
71 10 97 14	0.05482233502538071 0.0010485177771423124
71 10 97 32	0.0032966209635123997 0.0003812791916881136
71 10 97 75	0.07756365351899241 0.07263368601658564
71 10 97 108	0.0017793594306049821 9.53197979220284e-05
71 10 98 75	0.11364136413641364 0.00896006100467067
71 10 108	0.0031847133757961785 9.53197979220284e-05
71 11 76	0.3076923076923077 0.00419407110856925
71 11 108 96	0.375 0.0003812791916881136
71 12 15 100	0.00493632971335821 0.017729482413497283
71 12 18 85	0.003021651697334695 0.025164426651415498
71 12 18 86	0.004959034066407934 0.00419407110856925
71 12 18 95	0.0007738226840592527 0.0013344771709083976
71 12 18 118	0.06779661016949153 0.0003812791916881136
71 12 27 85	0.004637598011091987 0.009246020398436755
71 12 27 86	0.0007454342154304882 0.0001906395958440568
71 12 27 105	0.008528784648187633 0.0003812791916881136
71 12 27 118	0.07142857142857142 0.0001906395958440568
71 12 30 85	0.0034045470124528733 0.009341340196358783
71 12 30 86	0.004842615012106538 0.0005719187875321705
71 12 34 104	0.004359889021006738 0.002097035554284625
71 12 34 105	0.0073644275831287655 0.0031455533314269373
71 12 34 118	0.0353356890459364 0.0009531979792202841
71 12 52 77	0.02528735632183908 0.0006672385854541988
71 12 52 85	0.0036774720784527376 0.0017157563625965113
71 12 52 86	0.014423076923076924 0.0001906395958440568
71 12 52 93	0.03125 9.53197979220284e-05
71 12 52 126	0.0026869682042095834 0.0003812791916881136
71 12 77	0.10571959529217427 0.031360213516347345
71 12 77 8	0.03741496598639456 0.0006672385854541988
71 12 77 33	0.13333333333333333 0.00028595939376608524
71 12 77 44	0.06308169596690796 0.002764274139738824
71 12 77 45	0.012080536912751677 0.00047659898961014205
71 12 77 50	0.03260869565217391 0.0001906395958440568
71 12 77 58	0.014084507042253521 0.0001906395958440568
71 12 77 73	0.04150943396226415 0.0006672385854541988
71 12 77 109	0.023411371237458192 0.0016204365646744828
71 12 77 115	0.030534351145038167 0.00028595939376608524
71 12 77 120	0.03333333333333333 9.53197979220284e-05
71 12 83 85	0.003022242462506598 0.025355066247259556
71 12 83 86	0.00494783263418307 0.00419407110856925
71 12 83 95	0.0007719027402547279 0.0013344771709083976
71 12 85	0.0055873097424699765 0.00829282241921647
71 12 85 8	0.004545454545454545 0.0001906395958440568
71 12 85 44	0.024 0.0005719187875321705
71 12 85 109	0.050239234449760764 0.0008578781812982557
71 12 86	0.01461038961038961 0.0017157563625965113
71 12 86 4	0.006825938566552901 9.53197979220284e-05
71 12 92 85	0.004628558204119417 0.009436659994280812
71 12 92 86	0.0007275372862859222 0.0001906395958440568
71 12 92 95	0.0003419972640218878 0.0001906395958440568
71 12 92 105	0.009615384615384616 0.00047659898961014205
71 12 93	0.01877346683354193 0.0013344771709083976
71 12 93 32	0.01059322033898305 0.0001906395958440568
71 12 93 75	0.04463344874303778 0.023162710895052903
71 12 93 81	0.016901408450704224 0.0007625583833762272
71 12 93 110	0.0012028869286287089 0.00047659898961014205
71 12 95 75	0.0625 0.0005719187875321705
71 12 95 81	0.006060606060606061 0.00028595939376608524
71 12 95 104	0.002319512902290519 0.0007625583833762272
71 12 95 105	0.00411764705882353 0.0013344771709083976
71 12 95 110	0.008602150537634409 0.0010485177771423124
71 12 95 118	0.0759493670886076 0.0005719187875321705
71 12 99 85	0.0022144925031326967 0.01077113716518921
71 12 99 86	0.0006746337702390131 0.0005719187875321705
71 12 99 93	0.037037037037037035 9.53197979220284e-05
71 12 99 122	0.008064516129032258 9.53197979220284e-05
71 12 99 126	0.0014925373134328358 0.0001906395958440568
71 12 104	0.003738506618167121 0.004956629491945477
71 12 104 10	0.02275189599133261 0.0009531979792202841
71 12 104 23	0.0038910505836575876 9.53197979220284e-05
71 12 104 50	0.02727272727272727 0.0001906395958440568
71 12 104 79	0.016129032258064516 9.53197979220284e-05
71 12 105	0.013620403596095227 0.02268611190544276
71 12 105 8	0.04940711462450593 0.0005719187875321705
71 12 105 10	0.028208744710860368 0.0024783147459727386
71 12 105 23	0.015169194865810968 0.0009531979792202841
71 12 105 44	0.02959830866807611 0.0012391573729863693
71 12 105 58	0.009074410163339383 0.00047659898961014205
71 12 105 67	0.0022843321687718355 0.0013344771709083976
71 12 105 73	0.051953449709060684 0.0005719187875321705
71 12 105 88	0.015568862275449102 0.0009531979792202841
71 12 105 109	0.029850746268656716 0.0006672385854541988
71 12 105 120	0.023809523809523808 9.53197979220284e-05
71 12 117 81	0.0056947608200455585 0.00028595939376608524
71 12 117 104	0.001292824822236587 0.0003812791916881136
71 12 117 105	0.012402551381998583 0.0033361929272709943
71 12 118	0.041135573580533026 0.003526832523115051
71 12 118 14	0.07246376811594203 0.00047659898961014205
71 12 118 44	0.25 0.0003812791916881136
71 12 118 75	0.0580936266215454 0.009341340196358783
71 12 118 98	0.42105263157894735 0.0007625583833762272
71 12 118 110	0.07252747252747253 0.0016204365646744828
71 12 121 56	0.008333333333333333 9.53197979220284e-05
71 12 121 104	0.0125 9.53197979220284e-05
71 12 126	0.003754416961130742 0.0016204365646744828
71 12 126 2	0.0022585259354061583 0.003526832523115051
71 12 126 31	0.05 0.0001906395958440568
71 12 126 55	0.019801980198019802 0.0003812791916881136
71 14	0.3783783783783784 0.0013344771709083976
71 14 1 66	0.19429626590069757 0.015441807263368601
71 14 6 71	0.658287122612446 0.19006767705652464
71 14 10	0.5869565217391305 0.0024783147459727386
71 14 10 14	0.52 0.0012391573729863693
71 14 10 75	0.12096219931271478 0.010485177771423125
71 14 12 93	0.07246376811594203 0.00047659898961014205
71 14 12 104	0.0009569377990430622 9.53197979220284e-05
71 14 16 81	0.017543859649122806 0.0009531979792202841
71 14 20 93	1.0 0.0001906395958440568
71 14 35 100	0.0019880715705765406 0.003526832523115051
71 14 35 103	0.0975609756097561 0.0003812791916881136
71 14 36 101	0.0036144578313253013 0.0008578781812982557
71 14 39 77	0.006211180124223602 9.53197979220284e-05
71 14 39 93	0.024390243902439025 0.0001906395958440568
71 14 39 105	0.004305705059203444 0.0003812791916881136
71 14 39 118	0.05063291139240506 0.0003812791916881136
71 14 40 105	0.03364969801553063 0.0037174721189591076
71 14 41 106	0.05554373270908704 0.020684396149080166
71 14 45	0.5 0.00028595939376608524
71 14 45 110	0.00980392156862745 0.0001906395958440568
71 14 46 102	0.00558659217877095 0.00028595939376608524
71 14 46 111	0.029096747532365474 0.18768468210847394
71 14 67 2	0.08928571428571429 0.00047659898961014205
71 14 79	0.9487179487179487 0.003526832523115051
71 14 79 75	0.28342245989304815 0.009246020398436755
71 14 109 43	0.2 9.53197979220284e-05
71 16 28 77	0.016245487364620937 0.0007625583833762272
71 16 28 104	0.004393101204035145 0.0013344771709083976
71 16 28 105	0.010167130919220056 0.0028595939376608523
71 16 30 77	0.010752688172043012 0.0001906395958440568
71 16 30 85	0.0037021885866230313 0.010485177771423125
71 16 30 86	0.004923413566739606 0.0016204365646744828
71 16 30 95	0.004716013942997745 0.0013344771709083976
71 16 30 105	0.003787878787878788 9.53197979220284e-05
71 16 32 81	0.00510204081632653 0.0001906395958440568
71 16 33 81	0.005076142131979695 0.0001906395958440568
71 16 52 77	0.00397456279809221 0.0003812791916881136
71 16 52 93	0.013266998341625208 0.00047659898961014205
71 16 52 104	0.00427861322594853 0.005433228481555619
71 16 52 105	0.00670029954280309 0.005528548279477648
71 16 52 118	0.028455284552845527 0.0007625583833762272
71 16 53 104	0.009615384615384616 0.0005719187875321705
71 16 81	0.05090066302880948 0.08998188923839481
71 16 81 10	0.04636068613815485 0.002192355352206653
71 16 81 23	0.03303964757709251 0.001143837575064341
71 16 81 33	0.006896551724137931 9.53197979220284e-05
71 16 81 44	0.03969754253308128 0.0023829949480507102
71 16 81 45	0.0022535211267605635 0.001143837575064341
71 16 81 50	0.007246376811594203 0.0001906395958440568
71 16 81 58	0.020134228187919462 0.0007625583833762272
71 16 81 73	0.014035087719298246 0.0005719187875321705
71 16 81 79	0.09090909090909091 0.0005719187875321705
71 16 81 88	0.036013400335008376 0.0010485177771423124
71 16 81 96	0.2714285714285714 0.0010485177771423124
71 16 81 109	0.04103671706263499 0.002192355352206653
71 16 81 115	0.010443864229765013 0.00028595939376608524
71 16 81 123	0.024423337856173677 0.0009531979792202841
71 16 97 81	0.007168458781362007 0.0003812791916881136
71 16 98 81	0.007434944237918215 0.0003812791916881136
71 16 108	0.017377409367821832 0.007625583833762273
71 16 108 10	0.045454545454545456 9.53197979220284e-05
71 16 108 44	0.007345225603357817 0.00047659898961014205
71 16 108 96	0.037037037037037035 9.53197979220284e-05
71 16 108 109	0.009070294784580499 0.00028595939376608524
71 16 110	0.1875 0.0005719187875321705
71 17 71	0.8333333333333334 0.0003812791916881136
71 17 82	0.4595375722543353 0.0042893909064912784
71 20 1 66	0.010379344734606435 0.007625583833762273
71 20 15 100	0.004629917144084419 0.07234772662281956
71 20 15 103	0.004053409632808774 0.00047659898961014205
71 20 18 77	0.01256023185073882 0.0012391573729863693
71 20 18 85	0.012105694856004046 0.08216566580878848
71 20 18 86	0.01225027242436541 0.03469640644361834
71 20 18 95	0.00470897811467119 0.0062911066628538745
71 20 18 104	1.7102802911512757e-07 0.0001906395958440568
71 20 18 105	0.013306411024486143 0.0013344771709083976
71 20 18 118	0.1868414209027624 0.0014297969688304261
71 20 18 122	1.1592217972338607e-06 9.53197979220284e-05
71 20 18 126	4.6708620793040903e-07 0.00962729959012487
71 20 19 126	0.0027472527472527475 0.0012391573729863693
71 20 27 77	0.012324691882702932 0.0009531979792202841
71 20 27 85	0.005092602502867394 0.05967019349918978
71 20 27 86	0.0028863276776316224 0.01658564483843294
71 20 27 95	0.0009905913658522392 0.0036221523210370793
71 20 27 104	0.00038597619813444836 0.0001906395958440568
71 20 27 105	0.00411522633744856 0.0009531979792202841
71 20 27 118	0.028197381671701913 0.0005719187875321705
71 20 27 126	0.0007357191654842609 0.0024783147459727386
71 20 30 85	0.008710801393728223 0.0017157563625965113
71 20 34 77	0.008145587475662575 0.0033361929272709943
71 20 34 93	0.009759937032664305 0.0018110761605185397
71 20 34 104	0.004654800499539566 0.019540558574015824
71 20 34 105	0.005883744028756563 0.02506910685349347
71 20 34 118	0.018515470704410796 0.004861309694023448
71 20 34 122	0.0023485204321277596 0.0003812791916881136
71 20 34 126	0.0022212922126001997 0.004003431512725193
71 20 45 108	0.0020596956622099113 0.0001906395958440568
71 20 56 66	0.010186757215619695 0.0008578781812982557
71 20 56 85	0.00039277297721916735 9.53197979220284e-05
71 20 77	0.015281925171262955 0.0012391573729863693
71 20 77 44	0.03350253807106599 0.0001906395958440568
71 20 77 109	0.09443507588532883 0.0005719187875321705
71 20 83 77	0.01254743404107533 0.001143837575064341
71 20 83 85	0.012096345017646523 0.08216566580878848
71 20 83 86	0.012294969537864114 0.03469640644361834
71 20 83 95	0.004714516327487825 0.0062911066628538745
71 20 83 104	1.7142600582689461e-07 0.0001906395958440568
71 20 83 105	0.013260363927765214 0.0013344771709083976
71 20 83 118	0.18710611041645916 0.001143837575064341
71 20 83 122	1.1617929416904944e-06 9.53197979220284e-05
71 20 83 126	4.6485393256235243e-07 0.009531979792202841
71 20 85	0.0059161582321259915 0.10447049852254313
71 20 85 8	0.004368323169413088 0.0014297969688304261
71 20 85 10	0.014440894568690096 0.002573634543894767
71 20 85 23	0.010648352340747276 0.003526832523115051
71 20 85 33	0.0056657223796034 0.0001906395958440568
71 20 85 44	0.012853963625201442 0.0029549137355828806
71 20 85 45	0.0006445579091046964 0.0008578781812982557
71 20 85 50	0.007811187636485806 0.0007625583833762272
71 20 85 58	0.005534677143833276 0.0013344771709083976
71 20 85 67	0.002434403520208605 0.01382137069869412
71 20 85 69	0.0018966001685866817 0.0014297969688304261
71 20 85 73	0.005184272661944359 0.0014297969688304261
71 20 85 88	0.011482254697286013 0.003526832523115051
71 20 85 109	0.02659718201119475 0.004098751310647222
71 20 85 115	0.008429651516468236 0.0010485177771423124
71 20 85 123	0.009201400810272608 0.002097035554284625
71 20 86	0.0046614505276431255 0.02087503574492422
71 20 86 2	0.0033605275394175084 0.009436659994280812
71 20 86 4	0.0012088487730184953 0.0010485177771423124
71 20 86 10	0.023377529658060014 0.00028595939376608524
71 20 86 14	0.013368983957219251 0.0001906395958440568
71 20 86 31	0.010869565217391304 9.53197979220284e-05
71 20 86 44	0.010416666666666666 0.0001906395958440568
71 20 86 75	0.10505050505050505 0.00047659898961014205
71 20 86 108	0.00910458396009817 0.0006672385854541988
71 20 86 110	0.12072892938496584 0.0018110761605185397
71 20 92 77	0.012022859607504852 0.0008578781812982557
71 20 92 85	0.005129666868136041 0.05976551329711181
71 20 92 86	0.0029083987501206288 0.01668096463635497
71 20 92 95	0.0009884030889905884 0.0036221523210370793
71 20 92 104	0.0003857032656209823 0.0001906395958440568
71 20 92 105	0.004190362167015863 0.0009531979792202841
71 20 92 118	0.028747433264887063 0.0005719187875321705
71 20 92 126	0.0007462487673569468 0.0024783147459727386
71 20 95	0.0017098743424259842 0.0047659898961014205
71 20 95 14	0.001837109614206981 0.0001906395958440568
71 20 95 32	0.0012285012285012285 0.0001906395958440568
71 20 95 56	0.008452192287374538 0.00028595939376608524
71 20 95 75	0.0632506004803843 0.008102182823372415
71 20 95 77	0.0077246098812794855 0.004480030502335335
71 20 95 81	0.006236003445305771 0.0036221523210370793
