1 66	0.0026899798251513113 0.0379746835443038
6 71 6 111	0.00333889816360601 0.004746835443037975
6 71 10 75	0.0012108017202184331 0.056962025316455694
6 71 12 85	0.0002300966405890474 0.02689873417721519
6 71 12 104	0.00019619610377619794 0.00949367088607595
6 71 20 77	0.004329339002705837 0.006329113924050633
6 71 20 85	0.00015130691021494346 0.08544303797468354
6 71 22 87	0.00504266873545384 0.0379746835443038
6 71 23	0.0015015015015015015 0.0015822784810126582
6 71 28 118	0.0008857395925597874 0.0015822784810126582
6 71 31	0.0015479876160990713 0.0015822784810126582
6 71 32 75	0.001430231518727094 0.011075949367088608
6 71 33	0.004878048780487805 0.0015822784810126582
6 71 35 100	4.018655897014554e-05 0.03481012658227848
6 71 36 101	0.00032526073890754817 0.0680379746835443
6 71 37 102	0.0025851700011858578 0.03164556962025317
6 71 39 104	7.965699007404637e-05 0.030063291139240507
6 71 40 104	0.00012428476507789308 0.022151898734177215
6 71 40 105	0.00011966871068545079 0.03322784810126582
6 71 41 106	0.0006337409011319564 0.03639240506329114
6 71 43 81	0.00017124963303650063 0.0031645569620253164
6 71 43 110	0.0002327475852438031 0.0031645569620253164
6 71 44	0.1951987406532861 0.2974683544303797
6 71 44 44	0.06011560693641618 0.08069620253164557
6 71 44 109	0.02000839513082412 0.05063291139240506
6 71 45	0.001366867140513942 0.0031645569620253164
6 71 45 44	0.5384615384615384 0.007911392405063292
6 71 45 109	0.045454545454545456 0.0015822784810126582
6 71 45 110	0.0006901764879876425 0.04588607594936709
6 71 46 71	0.0014066346266557261 0.004746835443037975
6 71 46 111	0.00025346203268765524 0.2310126582278481
6 71 51 87	0.0026879767526334906 0.006329113924050633
6 71 51 116	0.0006547765203092331 0.07911392405063292
6 71 53 118	0.0007484407484407485 0.00949367088607595
6 71 55	0.05 0.0015822784810126582
6 71 67 2	0.0027774189381216895 0.020569620253164556
6 71 73 73	0.0009410288582183187 0.0031645569620253164
6 71 75	0.001115137998327293 0.006329113924050633
6 71 75 44	0.059027777777777776 0.0189873417721519
6 71 109	0.013387423935091278 0.03481012658227848
6 71 109 44	0.06260438864251569 0.20411392405063292
6 71 109 109	0.008142493638676845 0.022151898734177215
6 71 110 45	0.009668508287292817 0.007911392405063292
6 87 46 111	0.00019622493415144036 0.007911392405063292
6 102	0.002008032128514056 0.0015822784810126582
6 102 6 71	0.00167276529012023 0.01740506329113924
6 102 8 8	0.00625 0.0031645569620253164
6 102 20 85	0.00024998878255462893 0.04430379746835443
6 102 35 100	9.322439889684462e-05 0.00949367088607595
6 102 37 71	0.0019475863840169505 0.05221518987341772
6 102 40 85	0.0005231037489102005 0.00949367088607595
6 102 44	0.023529411764705882 0.004746835443037975
6 102 45 110	0.0009934871398609118 0.02531645569620253
6 102 46 111	0.00022799931102391604 0.08702531645569621
6 102 51 87	0.005820721769499418 0.0015822784810126582
6 102 51 116	0.0015340364333652923 0.01740506329113924
6 102 73	0.015384615384615385 0.0015822784810126582
6 102 109 44	0.05106382978723404 0.05379746835443038
6 109 46 111	0.00014726456078344746 0.0015822784810126582
6 111 46 111	0.00023712958723098057 0.03481012658227848
8 8 44	1.0 0.007911392405063292
8 37 102	0.0049504950495049506 0.0015822784810126582
8 46 111	0.0003771773419284049 0.006329113924050633
8 73 44	1.0 0.007911392405063292
10 6 71	0.0010826695537854768 0.01740506329113924
10 6 71 44	0.06995884773662552 0.012658227848101266
10 14	0.047619047619047616 0.0015822784810126582
10 14 109 44	0.2222222222222222 0.0015822784810126582
10 25 90 75	0.0033195020746887966 0.004746835443037975
10 28 118 75	0.0023148148148148147 0.004746835443037975
10 29 94 75	0.0021955314477592664 0.011075949367088608
10 29 102	0.014492753623188406 0.0015822784810126582
10 32 75	0.0017574692442882249 0.004746835443037975
10 32 75 44	0.06324110671936758 0.020569620253164556
10 32 97 75	0.0020057665789143786 0.02689873417721519
10 53 93 75	0.002689376961004034 0.006329113924050633
10 53 118 75	0.003289473684210526 0.0031645569620253164
10 75	0.002125963327132607 0.007911392405063292
10 75 1 66	0.0007028677587851179 0.0189873417721519
10 75 6 71	0.00076936254333823 0.05063291139240506
10 75 10 75	0.001383493513272891 0.04588607594936709
10 75 20 85	4.2488361223907594e-05 0.0031645569620253164
10 75 36 101	0.0002914528289932206 0.007911392405063292
10 75 37 102	0.002302154258287755 0.022151898734177215
10 75 40 118	0.0016736401673640166 0.0015822784810126582
10 75 41 106	0.0006366141919055117 0.0379746835443038
10 75 44	0.35347432024169184 0.08227848101265822
10 75 46 111	0.0002371603975877338 0.061708860759493674
10 75 53 118	0.0012523481527864746 0.0031645569620253164
10 75 109 44	0.05762081784386617 0.012658227848101266
10 75 110 45	0.01607717041800643 0.004746835443037975
10 79 14 75	0.0031645569620253164 0.0031645569620253164
10 79 32 75	0.002352941176470588 0.0015822784810126582
10 97 14	0.009345794392523364 0.0015822784810126582
10 97 14 75	0.0014367816091954023 0.0015822784810126582
10 97 28 118	0.00041999160016799666 0.0015822784810126582
10 97 32 75	0.0021667820277468477 0.00949367088607595
10 97 75	0.0010115314586283633 0.007911392405063292
10 97 75 44	0.06866952789699571 0.014240506329113924
10 97 75 45	0.002564102564102564 0.0015822784810126582
10 98 75	0.002849002849002849 0.0015822784810126582
12 15 100	0.0014863258026159335 0.007911392405063292
12 18 18 85	0.0002261709281350973 0.004746835443037975
12 18 27 85	0.00012380068090374498 0.0031645569620253164
12 18 77 37	0.025 0.0015822784810126582
12 18 83 85	0.00022654946653632093 0.004746835443037975
12 18 85 37	0.028169014084507043 0.0015822784810126582
12 18 85 46	1.9955300127713922e-05 0.0015822784810126582
12 18 104 37	0.06666666666666667 0.0015822784810126582
12 27 27 85	0.00033405092420755696 0.0031645569620253164
12 27 85 37	0.008888888888888889 0.0015822784810126582
12 30 18 85	7.026049076952803e-05 0.006329113924050633
12 30 83 85	6.957489737702637e-05 0.006329113924050633
12 30 85	0.0005899269965341789 0.012658227848101266
12 30 85 109	0.0136986301369863 0.00949367088607595
12 34 77	0.0035714285714285713 0.0015822784810126582
12 34 104	0.0014064697609001407 0.0031645569620253164
12 52 34 77	0.005263157894736842 0.004746835443037975
12 52 85	0.0008135041692088672 0.006329113924050633
12 52 117 104	0.0007702380035430948 0.004746835443037975
12 56 85 6	0.5 0.0015822784810126582
12 77	0.003436426116838488 0.004746835443037975
12 77 1 66	0.001456768259590391 0.03164556962025317
12 77 6 71	0.001211940409822311 0.04113924050632911
12 77 12 77	0.003757096738283424 0.007911392405063292
12 77 12 85	0.0003756256514757393 0.00949367088607595
12 77 16 81	0.0005873871949591499 0.011075949367088608
12 77 20 85	0.0002793735736208389 0.028481012658227847
12 77 22 116	0.0014342058085335247 0.004746835443037975
12 77 44	0.5968109339407744 0.30063291139240506
12 77 44 44	0.16877637130801687 0.05379746835443038
12 77 44 109	0.040983606557377046 0.05379746835443038
12 77 45 110	0.0008010498866599629 0.028481012658227847
12 77 46 111	0.00016982964645245927 0.21518987341772153
12 77 51 116	0.0016457135101202898 0.05063291139240506
12 77 109	0.008670520231213872 0.004746835443037975
12 83 83 85	0.00018563714676902 0.004746835443037975
12 83 85 37	0.028169014084507043 0.0015822784810126582
12 83 85 47	0.3333333333333333 0.0015822784810126582
12 85	0.00040899795501022495 0.0031645569620253164
12 85 6 71	0.0004501677898125665 0.0015822784810126582
12 85 20 85	0.00042835816899643945 0.007911392405063292
12 85 35 100	0.0001718608044995215 0.011075949367088608
12 85 44	0.08292682926829269 0.00949367088607595
12 85 46 111	0.0001228477199824267 0.020569620253164556
12 85 109	0.013953488372093023 0.0031645569620253164
12 85 123	0.009708737864077669 0.0015822784810126582
12 86 21 85	0.0003861581006004136 0.007911392405063292
12 92 85 37	0.008888888888888889 0.0015822784810126582
12 92 92 85	0.00032016506287686097 0.0031645569620253164
12 93 75	0.0012552301255230125 0.004746835443037975
12 95 77	0.045454545454545456 0.0015822784810126582
12 95 105	0.0026595744680851063 0.0015822784810126582
12 95 110	0.003861003861003861 0.0015822784810126582
12 99 83 85	6.747410681151108e-05 0.00949367088607595
12 99 85	0.00020469781485082646 0.006329113924050633
12 104	0.0011827321111768185 0.00949367088607595
12 104 1 66	0.0016547524490336245 0.02531645569620253
12 104 12 85	0.00039277297721916735 0.0015822784810126582
12 104 20 85	0.00025203037095882614 0.04588607594936709
12 104 35 100	0.00026493129599187504 0.04430379746835443
12 104 35 103	6.817097279978186e-05 0.0015822784810126582
12 104 39 77	0.007916155647229346 0.006329113924050633
12 104 39 85	0.0004317789291882556 0.0031645569620253164
12 104 39 104	0.0007142037959333866 0.00949367088607595
12 104 41 106	0.0005497117727461817 0.011075949367088608
12 104 43 81	0.0006100288747000691 0.015822784810126583
12 104 44	0.22033898305084745 0.03955696202531646
12 104 45 110	0.0001860178123397865 0.020569620253164556
12 104 46 111	0.0001618429543510144 0.15664556962025317
12 104 51 116	0.0017795353435491844 0.0379746835443038
12 104 58	0.0136986301369863 0.0015822784810126582
12 104 88	0.01639344262295082 0.0015822784810126582
12 104 109 44	0.07908847184986595 0.0379746835443038
12 105	0.0001807337791433219 0.0015822784810126582
12 105 1 66	0.0008165125420124186 0.0189873417721519
12 105 6 71	0.0005187790080628554 0.0379746835443038
12 105 16 81	0.0003144806231554502 0.011075949367088608
12 105 20 85	0.00021792346579308715 0.03322784810126582
12 105 24 89	0.000737939906875902 0.011075949367088608
12 105 35 100	0.00024367449790281808 0.03481012658227848
12 105 36 101	0.00034275204815248286 0.022151898734177215
12 105 40 77	0.005375085357526095 0.006329113924050633
12 105 40 85	0.00042160737812911727 0.0031645569620253164
12 105 40 104	0.0007876512847064915 0.012658227848101266
12 105 43 81	0.00047834174860483656 0.011075949367088608
12 105 44	0.4260355029585799 0.11234177215189874
12 105 44 44	0.15714285714285714 0.02531645569620253
12 105 46 111	0.00012456722874202002 0.19778481012658228
12 105 51 116	0.000917517844372782 0.0379746835443038
12 117 56	0.1111111111111111 0.0031645569620253164
12 117 104	0.0012468827930174563 0.0015822784810126582
12 118 6 71	0.0007669757294791383 0.012658227848101266
12 118 44	0.5 0.0015822784810126582
12 118 75	0.003003003003003003 0.0031645569620253164
12 122 1 66	0.000318775900541919 0.0015822784810126582
12 122 40 77	0.0056179775280898875 0.0015822784810126582
12 122 46 111	9.307097419336685e-05 0.028481012658227847
12 122 51 116	0.0005230125523012552 0.0015822784810126582
12 126 31 44	0.2 0.0015822784810126582
16 30 85	0.00021805494984736154 0.0015822784810126582
16 81	0.0008183306055646482 0.007911392405063292
16 81 1 66	0.0008342544893319708 0.028481012658227847
16 81 6 71	0.0005007643244952823 0.03164556962025317
16 81 6 111	0.0004351610095735422 0.0015822784810126582
16 81 12 105	0.00014567172875924104 0.0031645569620253164
16 81 16 81	0.00035643287074853025 0.03955696202531646
16 81 16 108	0.0012384710651620397 0.014240506329113924
16 81 20 85	0.00035862660705197587 0.08227848101265822
16 81 22 87	0.0035822540644805732 0.014240506329113924
16 81 22 116	0.0019072228374553957 0.028481012658227847
16 81 23 44	1.0 0.007911392405063292
16 81 35 100	9.085390378981274e-05 0.08860759493670886
16 81 36 101	0.00024083643541133293 0.03955696202531646
16 81 37 102	0.0008665824155984834 0.022151898734177215
16 81 40 105	9.759251465412603e-05 0.012658227848101266
16 81 43 81	0.00032446931241347484 0.022151898734177215
16 81 44	0.5442329227323628 0.439873417721519
16 81 44 44	0.12331180270111568 0.08069620253164557
16 81 44 109	0.034995206136145734 0.07120253164556962
16 81 45 108	0.0026575550493545936 0.004746835443037975
16 81 45 110	0.0005213946971330028 0.08227848101265822
16 81 46 111	0.00011083130475809912 0.33860759493670883
16 81 51 14	0.019230769230769232 0.0015822784810126582
16 81 51 87	0.0027996267164378083 0.004746835443037975
16 81 51 116	0.0008712820292716425 0.0949367088607595
16 81 58	0.006060606060606061 0.0015822784810126582
16 81 109	0.016339869281045753 0.007911392405063292
16 81 109 44	0.07122736418511066 0.10443037974683544
16 81 123 58	0.005154639175257732 0.0015822784810126582
16 108	0.001788109074653554 0.006329113924050633
16 108 6 71	0.0008259587020648968 0.012658227848101266
16 108 12 85	0.0003321786171878707 0.011075949367088608
16 108 16 81	0.00032208341960567787 0.023734177215189875
16 108 16 108	0.0006889108319746481 0.011075949367088608
16 108 20 85	0.00031206692325502577 0.04430379746835443
16 108 35 100	7.809686108899662e-05 0.06645569620253164
16 108 36 101	0.00017888796734481468 0.015822784810126583
16 108 40 105	0.00020914137957259106 0.006329113924050633
16 108 43 81	0.00017929778549656696 0.015822784810126583
16 108 43 108	0.0009994419782288222 0.011075949367088608
16 108 44	0.10989010989010989 0.05379746835443038
16 108 44 44	0.05217391304347826 0.028481012658227847
16 108 45 110	0.0004663603568291851 0.05221518987341772
16 108 46 111	0.00012323975231401033 0.21360759493670886
16 108 51 87	0.001503307276007216 0.004746835443037975
20 1 66	0.005119453924914676 0.004746835443037975
20 15 80 85	0.00020796847635726795 0.020569620253164556
20 15 100	0.0001440799512747801 0.03164556962025317
20 15 100 37	0.00047378395451674036 0.0015822784810126582
20 15 100 44	0.05995120250958522 0.1281645569620253
20 15 100 109	0.011854360711261643 0.022151898734177215
20 18 1 66	0.0012586406680784752 0.06962025316455696
20 18 15 100	7.177447865628686e-05 0.06962025316455696
20 18 18 85	0.00012327967799864758 0.08860759493670886
20 18 27 85	0.00011146866300650808 0.07753164556962025
20 18 34 105	3.446285335194328e-05 0.004746835443037975
20 18 56 77	0.005376344086021506 0.0015822784810126582
20 18 77	0.00020815986677768527 0.0015822784810126582
20 18 83 77	1.342383447518621e-07 0.0015822784810126582
20 18 83 85	0.00011787527074063329 0.08860759493670886
20 18 85	5.174679946045337e-05 0.04272151898734177
20 18 85 6	5.0427795801045535e-05 0.0015822784810126582
20 18 85 37	0.0014236370425690815 0.0031645569620253164
20 18 85 44	0.01909689557855127 0.11234177215189874
20 18 85 109	0.002601118480946807 0.023734177215189875
20 18 86 2	1.416912264792564e-05 0.0015822784810126582
20 18 86 6	1.3599336352386003e-05 0.0015822784810126582
20 18 92 85	0.00010993780020551638 0.07753164556962025
20 18 95 116	0.0003203280158882696 0.007911392405063292
20 18 104 37	0.003472222222222222 0.0015822784810126582
20 18 108 37	0.001893939393939394 0.0015822784810126582
20 18 122 44	0.03383458646616541 0.014240506329113924
20 19 84 85	0.0002719893400141235 0.04588607594936709
20 27 15 100	8.444930729993374e-05 0.056962025316455694
20 27 18 85	0.00012814200296125676 0.08386075949367089
20 27 27 85	0.00023764966894192728 0.07120253164556962
20 27 51 116	0.0014150943396226414 0.0031645569620253164
20 27 83 85	0.00012612908565308656 0.08386075949367089
20 27 85	4.326596204957043e-05 0.011075949367088608
20 27 85 37	0.0005496770647244744 0.0031645569620253164
20 27 85 44	0.020801468338941573 0.061708860759493674
20 27 92 85	0.00024068695460498164 0.07436708860759493
20 27 95 110	0.0004166666666666667 0.007911392405063292
20 30 85	0.0008722197993894462 0.0031645569620253164
20 34 30 85	0.0006309981510286737 0.04746835443037975
20 34 52 85	0.0006346903617735063 0.011075949367088608
20 34 77	0.0017275419545903258 0.011075949367088608
20 34 99 85	0.00034954931441727796 0.09018987341772151
20 34 104	0.0004640012373366329 0.01740506329113924
20 34 104 44	0.07426597582037997 0.061708860759493674
20 34 105	0.0002107999859466676 0.006329113924050633
20 34 105 44	0.0625 0.06329113924050633
20 34 108 44	0.2 0.007911392405063292
20 45 108 44	0.011904761904761904 0.0015822784810126582
20 45 110 85	0.00010796763571089985 0.09018987341772151
20 56 85 37	0.06666666666666667 0.0015822784810126582
20 66 20 85	0.0003334958056489059 0.04113924050632911
20 77 1 66	0.0025830258302583027 0.011075949367088608
20 77 12 85	0.0003301428435858057 0.06487341772151899
20 77 16 108	0.0008064516129032258 0.007911392405063292
20 77 20 85	0.00030973245976000276 0.0680379746835443
20 77 44	0.08571428571428572 0.023734177215189875
20 77 45 110	0.000472727852168971 0.03955696202531646
20 77 46 111	0.00010973130029562545 0.15031645569620253
20 77 51 116	0.0009126704738063574 0.03955696202531646
20 83 15 100	7.176400673276863e-05 0.06962025316455696
20 83 18 85	0.00011786339056478729 0.08860759493670886
20 83 27 85	0.0001220064298007827 0.07753164556962025
20 83 34 104	5.52791597567717e-05 0.011075949367088608
20 83 56 85	0.0003610977371208474 0.004746835443037975
20 83 77	0.00020721094073767094 0.0015822784810126582
20 83 83 85	0.00011798079676884484 0.08860759493670886
20 83 85	5.144818053509538e-05 0.04272151898734177
20 83 85 6	5.01974432768891e-05 0.0015822784810126582
20 83 85 37	0.001421182610316388 0.0031645569620253164
20 83 85 44	0.019534535937938125 0.11234177215189874
20 83 86 2	1.415588460122873e-05 0.0015822784810126582
20 83 86 6	1.357533632895755e-05 0.0015822784810126582
20 83 92 85	0.00012140690262950712 0.07753164556962025
20 83 95 104	1.881467544684854e-05 0.004746835443037975
20 83 95 108	0.000698730639338535 0.00949367088607595
20 83 95 110	0.00043975373790677223 0.04272151898734177
20 85	0.0004640586570142466 0.07436708860759493
20 85 1 66	0.003015962533408528 0.0680379746835443
20 85 1 85	0.00032859814973964916 0.04113924050632911
20 85 6	0.0001110494169905608 0.0015822784810126582
20 85 6 71	0.00018467717573562056 0.04746835443037975
20 85 12 77	0.0014058260045117206 0.03164556962025317
20 85 12 85	0.00030794949628260964 0.0680379746835443
20 85 12 104	0.0002019201646130104 0.03481012658227848
20 85 16 81	0.00022255072895067978 0.060126582278481014
20 85 16 108	0.0004933164387060585 0.023734177215189875
20 85 20 85	0.0003517616394073876 0.14715189873417722
20 85 22 87	0.001602654750457228 0.03955696202531646
20 85 23	0.0009237875288683603 0.0015822784810126582
20 85 35 100	0.00010723678493481668 0.11392405063291139
20 85 36 101	0.00020451419433504812 0.09651898734177215
20 85 36 127	0.0007336757153338225 0.012658227848101266
20 85 37 71	0.00031180400890868596 0.020569620253164556
20 85 37 102	0.00025727300701699514 0.03164556962025317
20 85 39 77	0.0006897684348825752 0.02689873417721519
20 85 39 85	0.00021427597446869298 0.055379746835443035
20 85 39 104	0.0003350917393767177 0.0490506329113924
20 85 39 105	0.00026839246177144075 0.02531645569620253
20 85 39 122	0.00010800594032671797 0.0031645569620253164
20 85 40 77	0.0005414437335165315 0.023734177215189875
20 85 40 85	0.00034073637011388356 0.07278481012658228
20 85 40 104	0.00031980911393511997 0.03955696202531646
20 85 40 105	0.00032326942039592087 0.028481012658227847
20 85 41 106	3.518341016629391e-05 0.004746835443037975
20 85 43 81	0.0001639158811402081 0.03639240506329114
20 85 43 108	0.0006224066390041493 0.03164556962025317
20 85 44	0.10230053842388644 0.379746835443038
20 85 44 44	0.04076559781257768 0.12341772151898735
20 85 44 109	0.015075938058368077 0.0949367088607595
20 85 45 108	0.0019030501665168896 0.006329113924050633
20 85 45 110	0.00047002647847738224 0.08544303797468354
20 85 46 102	0.00018446234725798412 0.0031645569620253164
20 85 46 111	7.278106127247668e-05 0.30063291139240506
20 85 50	0.001854140914709518 0.0015822784810126582
20 85 50 123	0.038834951456310676 0.006329113924050633
20 85 51 87	0.0021661852921572985 0.006329113924050633
20 85 51 116	0.0007067721849991612 0.14556962025316456
20 85 57 85	0.0002952529880695922 0.04113924050632911
20 85 57 122	0.00043452487923158835 0.028481012658227847
20 85 67 2	2.697890249824637e-05 0.0015822784810126582
20 85 88	0.0010357327809425167 0.0015822784810126582
20 85 88 88	0.0010251153254741158 0.0015822784810126582
20 85 109	0.006828851899274435 0.03481012658227848
20 85 109 44	0.032672035618411574 0.1962025316455696
20 85 115	0.0019723865877712033 0.0015822784810126582
20 85 123	0.0022999080036798527 0.007911392405063292
20 86 21 85	0.0002806822087238679 0.0981012658227848
20 86 30 85	0.00033393290476393207 0.06487341772151899
20 86 53 105	0.000550357732526142 0.004746835443037975
20 86 61 85	0.00022964798168797676 0.056962025316455694
20 86 61 104	0.00022697281604645026 0.015822784810126583
20 86 108	0.00044483985765124553 0.0015822784810126582
20 92 15 100	7.989564933452135e-05 0.060126582278481014
20 92 18 85	0.00013949368485992244 0.08386075949367089
20 92 27 85	0.00023500119302752903 0.07120253164556962
20 92 34 104	8.667263744835755e-05 0.004746835443037975
20 92 83 85	0.00013696482979763216 0.08386075949367089
20 92 85	4.403429642630231e-05 0.011075949367088608
20 92 85 37	0.0005502063273727648 0.0031645569620253164
20 92 85 44	0.020451127819548873 0.06487341772151899
20 92 85 47	0.14285714285714285 0.0015822784810126582
20 92 85 109	0.002210759027266028 0.00949367088607595
20 92 92 85	0.00024360677709065333 0.07120253164556962
20 95 15 100	5.317798666430751e-05 0.02689873417721519
20 95 21 85	0.0003348539066953507 0.06645569620253164
20 95 30 85	0.0003495603335350995 0.11075949367088607
20 95 51 116	0.0005449591280653951 0.0031645569620253164
20 95 52 104	0.00014356814701378255 0.0015822784810126582
20 95 56	0.006872852233676976 0.0031645569620253164
20 95 77	0.0040530582166543845 0.015822784810126583
20 95 77 109	0.005266622778143515 0.012658227848101266
20 95 85	0.0027472527472527475 0.0015822784810126582
20 95 99 85	0.00045640163343742496 0.03955696202531646
20 95 104	0.0004853512177903283 0.014240506329113924
20 95 104 44	0.0735930735930736 0.0490506329113924
20 95 105	0.0003559640152740923 0.015822784810126583
20 95 105 44	0.1037037037037037 0.060126582278481014
20 95 108	0.00037037037037037035 0.0015822784810126582
20 95 108 44	0.10294117647058823 0.022151898734177215
20 95 110	0.0011139992573338284 0.00949367088607595
20 95 110 44	0.0803347280334728 0.11550632911392406
20 95 116 44	0.034482758620689655 0.007911392405063292
20 95 117 104	0.0009823182711198428 0.007911392405063292
20 95 122	0.001557632398753894 0.0015822784810126582
20 95 122 44	0.2 0.012658227848101266
20 98 52 85	0.0003334958056489059 0.04113924050632911
20 100 46 111	0.0002349562720271505 0.011075949367088608
20 104 20 85	0.00023524780235343823 0.060126582278481014
20 104 39 85	0.0003301036609867041 0.0490506329113924
20 104 46 111	6.163925187559438e-05 0.11867088607594936
20 105 20 85	0.0003344267609659132 0.07120253164556962
20 105 35 100	7.271480733173015e-05 0.04113924050632911
20 105 37 71	0.0021008403361344537 0.007911392405063292
20 105 40 85	0.00034069027929804204 0.06962025316455696
20 105 46 111	4.789364340378955e-05 0.10443037974683544
20 117 77	0.0069124423963133645 0.004746835443037975
20 117 77 44	0.09401709401709402 0.015822784810126583
20 117 104	0.0003036744609778318 0.0015822784810126582
20 117 105 44	0.1774193548387097 0.01740506329113924
20 122 44	0.05263157894736842 0.0015822784810126582
20 122 45 110	0.00039541320680110717 0.0015822784810126582
20 122 57 85	0.00031228463128876635 0.04272151898734177
20 126 2	0.0001937984496124031 0.0015822784810126582
20 126 4	0.002457002457002457 0.0015822784810126582
20 126 21 85	0.0002550885517536321 0.060126582278481014
20 126 61 85	0.0003213958579216044 0.05379746835443038
20 128 44	1.0 0.0015822784810126582
21 85 6 71	9.275147242962482e-05 0.0015822784810126582
21 85 10 75	0.0030120481927710845 0.0015822784810126582
21 86 6 71	1.896129998672709e-05 0.0015822784810126582
21 86 44	1.0 0.004746835443037975
21 118 6 71	0.0008230452674897119 0.0015822784810126582
21 118 44	1.0 0.0031645569620253164
22 87	0.01430615164520744 0.014240506329113924
22 87 12 77	0.0102880658436214 0.0031645569620253164
22 87 12 104	0.0006691201070592171 0.0031645569620253164
22 87 16 81	0.0012705630600508225 0.022151898734177215
22 87 20 85	0.00026023975855157984 0.03322784810126582
22 87 22 87	0.01315288644533728 0.020569620253164556
22 87 22 116	0.0026208864489314847 0.011075949367088608
22 87 35 100	0.0001147448065610289 0.04430379746835443
22 87 36 101	0.001014763167370454 0.022151898734177215
22 87 39 104	0.0007172018095553349 0.01740506329113924
22 87 40 77	0.004091174751607247 0.011075949367088608
22 87 40 105	0.0005951200158698671 0.014240506329113924
22 87 43 81	0.0008125126955108674 0.006329113924050633
22 87 44	0.3283582089552239 0.15664556962025317
22 87 44 109	0.027551942186088526 0.03955696202531646
22 87 45 110	0.0009105554388176788 0.01740506329113924
22 87 46 111	0.00028207926078982194 0.125
22 87 51 116	0.0021112737218396873 0.030063291139240507
22 87 57 122	0.0008016491067338525 0.006329113924050633
22 87 109	0.0021321961620469083 0.0015822784810126582
22 87 109 44	0.0891089108910891 0.08069620253164557
22 102 46 111	0.0005113575196468941 0.022151898734177215
22 116	0.0030379746835443038 0.00949367088607595
22 116 1 66	0.0010903426791277258 0.00949367088607595
22 116 12 77	0.006248698187877526 0.011075949367088608
22 116 16 81	0.0004598068811099338 0.011075949367088608
22 116 16 108	0.0016352201257861635 0.007911392405063292
22 116 20 85	0.00016948525186092858 0.01740506329113924
22 116 24 89	0.0003690402253845669 0.006329113924050633
22 116 35 100	0.00011333671198815359 0.007911392405063292
22 116 36 101	0.0002958968963703314 0.007911392405063292
22 116 37 102	0.0013185654008438818 0.006329113924050633
22 116 39 77	0.00918580375782881 0.00949367088607595
22 116 40 77	0.004575293415555998 0.00949367088607595
22 116 43 81	0.00019940842168234238 0.006329113924050633
22 116 43 108	0.0023308376889391155 0.011075949367088608
22 116 44	0.0706713780918728 0.015822784810126583
22 116 44 44	0.061409630146545706 0.014240506329113924
22 116 44 109	0.01603109059995142 0.012658227848101266
22 116 45 110	0.0008220410847481093 0.00949367088607595
22 116 46 111	0.00013402382001358559 0.01740506329113924
22 116 51 116	0.0026249555259794167 0.011075949367088608
22 116 57 122	0.0011141174598121915 0.004746835443037975
22 116 62 127	0.001968503937007874 0.0031645569620253164
22 116 63 128	0.0026833631484794273 0.0031645569620253164
22 116 88 23	0.01935483870967742 0.0031645569620253164
22 116 109	0.019083969465648856 0.011075949367088608
22 116 109 44	0.09584202921817306 0.022151898734177215
22 116 109 109	0.013729977116704805 0.007911392405063292
23 16 108 44	1.0 0.007911392405063292
23 20 85	0.0003053435114503817 0.0015822784810126582
